mes,anio_base,archivo,tipo_pasajero,tipo_pasajero_visual,origen,destino,viajes_observados
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante,Estudiante,Freire,Quepe,16.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante,Estudiante,Freire,Pitrufquén,15.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante,Estudiante,Pitrufquén,Temuco,742.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante,Estudiante,Pitrufquén,PLC,44.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante,Estudiante,Pitrufquén,Quepe,26.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante,Estudiante,Pitrufquén,Freire,26.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,Victoria,PUA,126.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,Victoria,Perquenco,30.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,Victoria,Quillem,7.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,Victoria,Lautaro,44.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,Victoria,L. Centro,32.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,Victoria,Pillanlelbun,10.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,Victoria,Cajon,26.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,Victoria,Temuco,378.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,Victoria,Freire,1.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,PUA,Victoria,67.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,PUA,Perquenco,3.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,PUA,Lautaro,23.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,PUA,L. Centro,4.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,PUA,Pillanlelbun,7.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,PUA,Temuco,47.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,Perquenco,Victoria,21.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,Perquenco,PUA,8.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,Perquenco,Quillem,5.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,Perquenco,Lautaro,40.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,Perquenco,L. Centro,38.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,Perquenco,Pillanlelbun,136.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,Perquenco,Cajon,4.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,Perquenco,Temuco,167.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,Quillem,Victoria,1.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,Quillem,PUA,1.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,Quillem,Perquenco,12.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,Quillem,Lautaro,2.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,Quillem,L. Centro,2.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,Quillem,Temuco,35.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,Lautaro,Victoria,69.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,Lautaro,PUA,24.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,Lautaro,Perquenco,45.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,Lautaro,Quillem,17.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,Lautaro,Pillanlelbun,241.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,Lautaro,Cajon,20.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,Lautaro,Temuco,517.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,L. Centro,Victoria,19.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,L. Centro,PUA,2.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,L. Centro,Perquenco,19.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,L. Centro,Quillem,3.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,L. Centro,Pillanlelbun,100.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,L. Centro,Cajon,7.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,L. Centro,Temuco,159.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,Pillanlelbun,Victoria,14.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,Pillanlelbun,PUA,3.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,Pillanlelbun,Perquenco,8.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,Pillanlelbun,Lautaro,19.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,Pillanlelbun,L. Centro,13.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,Pillanlelbun,Cajon,9.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,Pillanlelbun,Temuco,149.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,Coleg. Claret,Temuco,7492.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,Cajon,Victoria,12.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,Cajon,PUA,3.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,Cajon,Perquenco,2.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,Cajon,Lautaro,13.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,Cajon,L. Centro,10.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,Cajon,Pillanlelbun,12.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,Cajon,Temuco,46.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,Temuco,Victoria,329.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,Temuco,PUA,37.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,Temuco,Perquenco,136.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,Temuco,Quillem,45.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,Temuco,Lautaro,209.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,Temuco,L. Centro,127.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,Temuco,Pillanlelbun,68.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,Temuco,Coleg. Claret,7651.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,Temuco,Cajon,12.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,Temuco,PLC,6.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,Temuco,Quepe,73.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,Temuco,Freire,39.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,Temuco,Pitrufquén,155.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,PLC,Pillanlelbun,1.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,PLC,Temuco,713.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,PLC,Quepe,13.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,PLC,Freire,1.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,PLC,Pitrufquén,9.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,Quepe,Lautaro,1.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,Quepe,Pillanlelbun,1.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,Quepe,Temuco,280.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,Quepe,PLC,10.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,Quepe,Freire,5.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,Quepe,Pitrufquén,31.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,Freire,Pillanlelbun,1.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,Freire,Temuco,75.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,Freire,PLC,5.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,Freire,Quepe,10.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,Freire,Pitrufquén,23.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,Pitrufquén,Temuco,187.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,Pitrufquén,PLC,25.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,Pitrufquén,Quepe,31.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,estudiante_basica,Estudiante Básica,Pitrufquén,Freire,23.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,funcionario,Funcionario,Victoria,PUA,11.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,funcionario,Funcionario,Victoria,Perquenco,5.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,funcionario,Funcionario,Victoria,Lautaro,2.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,funcionario,Funcionario,Victoria,Temuco,37.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,funcionario,Funcionario,PUA,Victoria,9.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,funcionario,Funcionario,PUA,L. Centro,1.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,funcionario,Funcionario,PUA,Temuco,4.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,funcionario,Funcionario,Perquenco,Lautaro,6.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,funcionario,Funcionario,Perquenco,L. Centro,3.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,funcionario,Funcionario,Perquenco,Temuco,5.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,funcionario,Funcionario,Lautaro,Victoria,8.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,funcionario,Funcionario,Lautaro,PUA,6.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,funcionario,Funcionario,Lautaro,Perquenco,5.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,funcionario,Funcionario,Lautaro,Pillanlelbun,2.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,funcionario,Funcionario,Lautaro,Cajon,1.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,funcionario,Funcionario,Lautaro,Temuco,19.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,funcionario,Funcionario,L. Centro,Perquenco,1.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,funcionario,Funcionario,L. Centro,Pillanlelbun,3.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,funcionario,Funcionario,L. Centro,Temuco,4.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,funcionario,Funcionario,Pillanlelbun,Temuco,5.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,funcionario,Funcionario,Cajon,Victoria,2.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,funcionario,Funcionario,Cajon,Temuco,1.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,funcionario,Funcionario,Temuco,Victoria,39.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,funcionario,Funcionario,Temuco,PUA,8.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,funcionario,Funcionario,Temuco,Perquenco,6.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,funcionario,Funcionario,Temuco,Lautaro,23.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,funcionario,Funcionario,Temuco,L. Centro,5.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,funcionario,Funcionario,Temuco,Pillanlelbun,5.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,funcionario,Funcionario,Temuco,Cajon,1.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,funcionario,Funcionario,Temuco,Quepe,4.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,funcionario,Funcionario,Temuco,Freire,1.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,funcionario,Funcionario,Temuco,Pitrufquén,21.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,funcionario,Funcionario,Quepe,Temuco,2.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,funcionario,Funcionario,Freire,Temuco,1.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,funcionario,Funcionario,Freire,Pitrufquén,1.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,funcionario,Funcionario,Pitrufquén,Temuco,17.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,normal,Normal,Victoria,PUA,343.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,normal,Normal,Victoria,Perquenco,346.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,normal,Normal,Victoria,Quillem,11.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,normal,Normal,Victoria,Lautaro,224.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,normal,Normal,Victoria,L. Centro,410.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,normal,Normal,Victoria,Pillanlelbun,77.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,normal,Normal,Victoria,Cajon,312.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,normal,Normal,Victoria,Temuco,1960.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,normal,Normal,PUA,Victoria,254.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,normal,Normal,PUA,Perquenco,9.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,normal,Normal,PUA,Quillem,1.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,normal,Normal,PUA,Lautaro,32.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,normal,Normal,PUA,L. Centro,48.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,normal,Normal,PUA,Pillanlelbun,7.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,normal,Normal,PUA,Cajon,21.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,normal,Normal,PUA,Temuco,343.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,normal,Normal,Perquenco,Victoria,241.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,normal,Normal,Perquenco,PUA,17.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,normal,Normal,Perquenco,Quillem,26.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,normal,Normal,Perquenco,Lautaro,205.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,normal,Normal,Perquenco,L. Centro,327.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,normal,Normal,Perquenco,Pillanlelbun,51.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,normal,Normal,Perquenco,Cajon,73.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,normal,Normal,Perquenco,Temuco,1288.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,normal,Normal,Quillem,Victoria,14.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,normal,Normal,Quillem,Perquenco,26.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,normal,Normal,Quillem,Lautaro,39.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,normal,Normal,Quillem,L. Centro,40.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,normal,Normal,Quillem,Pillanlelbun,3.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,normal,Normal,Quillem,Temuco,128.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,normal,Normal,Lautaro,Victoria,399.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,normal,Normal,Lautaro,PUA,42.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,normal,Normal,Lautaro,Perquenco,187.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,normal,Normal,Lautaro,Quillem,75.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,normal,Normal,Lautaro,Pillanlelbun,234.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,normal,Normal,Lautaro,Cajon,186.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,normal,Normal,Lautaro,Temuco,2330.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,normal,Normal,L. Centro,Victoria,228.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,normal,Normal,L. Centro,PUA,17.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,normal,Normal,L. Centro,Perquenco,111.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,normal,Normal,L. Centro,Quillem,33.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,normal,Normal,L. Centro,Pillanlelbun,165.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,normal,Normal,L. Centro,Cajon,130.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,normal,Normal,L. Centro,Temuco,1188.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,normal,Normal,L. Centro,Freire,2.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,normal,Normal,L. Centro,Pitrufquén,2.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,normal,Normal,Pillanlelbun,Victoria,76.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,normal,Normal,Pillanlelbun,PUA,12.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,normal,Normal,Pillanlelbun,Perquenco,64.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,normal,Normal,Pillanlelbun,Quillem,1.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,normal,Normal,Pillanlelbun,Lautaro,107.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,normal,Normal,Pillanlelbun,L. Centro,186.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,normal,Normal,Pillanlelbun,Cajon,11.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,normal,Normal,Pillanlelbun,Temuco,335.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,normal,Normal,Cajon,Victoria,89.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,normal,Normal,Cajon,PUA,13.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,normal,Normal,Cajon,Perquenco,42.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,normal,Normal,Cajon,Lautaro,96.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,normal,Normal,Cajon,L. Centro,167.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,normal,Normal,Cajon,Pillanlelbun,21.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,normal,Normal,Cajon,Temuco,65.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,normal,Normal,Temuco,Victoria,1604.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,normal,Normal,Temuco,PUA,217.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,normal,Normal,Temuco,Perquenco,1045.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,normal,Normal,Temuco,Quillem,139.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,normal,Normal,Temuco,Lautaro,1487.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,normal,Normal,Temuco,L. Centro,1126.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,normal,Normal,Temuco,Pillanlelbun,232.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,normal,Normal,Temuco,Cajon,63.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,normal,Normal,Temuco,PLC,20.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,normal,Normal,Temuco,Quepe,248.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,normal,Normal,Temuco,Freire,322.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,normal,Normal,Temuco,Pitrufquén,1009.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,normal,Normal,PLC,Pillanlelbun,1.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,normal,Normal,PLC,Temuco,218.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,normal,Normal,PLC,Quepe,33.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,normal,Normal,PLC,Freire,105.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,normal,Normal,PLC,Pitrufquén,225.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,normal,Normal,Quepe,Temuco,270.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,normal,Normal,Quepe,PLC,35.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,normal,Normal,Quepe,Freire,85.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,normal,Normal,Quepe,Pitrufquén,158.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,normal,Normal,Freire,Temuco,634.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,normal,Normal,Freire,PLC,135.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,normal,Normal,Freire,Quepe,57.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,normal,Normal,Freire,Pitrufquén,133.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,normal,Normal,Pitrufquén,Temuco,1440.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,normal,Normal,Pitrufquén,PLC,281.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,normal,Normal,Pitrufquén,Quepe,151.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,normal,Normal,Pitrufquén,Freire,77.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,sindicato,Sindicato,Victoria,Temuco,2.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,sindicato,Sindicato,PUA,Lautaro,3.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,sindicato,Sindicato,PUA,L. Centro,1.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,sindicato,Sindicato,PUA,Temuco,2.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,sindicato,Sindicato,Perquenco,Temuco,2.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,sindicato,Sindicato,Lautaro,Temuco,3.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,sindicato,Sindicato,L. Centro,PUA,3.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,sindicato,Sindicato,L. Centro,Temuco,1.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,sindicato,Sindicato,Pillanlelbun,Temuco,3.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,sindicato,Sindicato,Temuco,Victoria,1.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,sindicato,Sindicato,Temuco,PUA,2.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,sindicato,Sindicato,Temuco,Pillanlelbun,2.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,sindicato,Sindicato,Pitrufquén,Temuco,1.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,delegacion,Delegación,Victoria,Temuco,17.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,delegacion,Delegación,Lautaro,Temuco,3.0
4,2026,MOD-Tren-Araucania-abr-2026.xlsx,delegacion,Delegación,Temuco,Lautaro,3.0
8,2024,MOD-Tren-Araucania-ago-2024.xlsx,adulto_mayor,Adulto Mayor,Victoria,PUA,48.0
8,2024,MOD-Tren-Araucania-ago-2024.xlsx,adulto_mayor,Adulto Mayor,Victoria,Perquenco,26.0
8,2024,MOD-Tren-Araucania-ago-2024.xlsx,adulto_mayor,Adulto Mayor,Victoria,Quillem,1.0
8,2024,MOD-Tren-Araucania-ago-2024.xlsx,adulto_mayor,Adulto Mayor,Victoria,Lautaro,14.0
8,2024,MOD-Tren-Araucania-ago-2024.xlsx,adulto_mayor,Adulto Mayor,Victoria,L. Centro,16.0
8,2024,MOD-Tren-Araucania-ago-2024.xlsx,adulto_mayor,Adulto Mayor,Victoria,Pillanlelbun,3.0
8,2024,MOD-Tren-Araucania-ago-2024.xlsx,adulto_mayor,Adulto Mayor,Victoria,Cajon,6.0
8,2024,MOD-Tren-Araucania-ago-2024.xlsx,adulto_mayor,Adulto Mayor,Victoria,Temuco,294.0
8,2024,MOD-Tren-Araucania-ago-2024.xlsx,adulto_mayor,Adulto Mayor,PUA,Victoria,97.0
