mes,mes_nombre,grupo_subsidio_referencial,origen,destino,viajes_observados_base_referencial
3,Marzo,subsidio_normal_base,Lomas Coloradas,Los Canelos,2529.0
3,Marzo,subsidio_normal_base,Lomas Coloradas,Los Cóndores,370.0
3,Marzo,subsidio_normal_base,Lomas Coloradas,Manquimávida,240.0
3,Marzo,subsidio_normal_base,Lomas Coloradas,Mercado,401.0
3,Marzo,subsidio_normal_base,Lomas Coloradas,Pasajero Lota,0.0
3,Marzo,subsidio_normal_base,Lomas Coloradas,Pedro Medina,161.0
3,Marzo,subsidio_normal_base,Lomas Coloradas,UTFSM,338.0
3,Marzo,subsidio_normal_base,Lorenzo Arenas,Alborada,64.0
3,Marzo,subsidio_normal_base,Lorenzo Arenas,C. Raúl Silva H.,168.0
3,Marzo,subsidio_normal_base,Lorenzo Arenas,Chiguayante,425.0
3,Marzo,subsidio_normal_base,Lorenzo Arenas,Concepcion Centro,0.0
3,Marzo,subsidio_normal_base,Lorenzo Arenas,Concepción,687.0
3,Marzo,subsidio_normal_base,Lorenzo Arenas,Costa Mar,218.0
3,Marzo,subsidio_normal_base,Lorenzo Arenas,Cristo Redentor,222.0
3,Marzo,subsidio_normal_base,Lorenzo Arenas,Diagonal Biobío,95.0
3,Marzo,subsidio_normal_base,Lorenzo Arenas,El Arenal,295.0
3,Marzo,subsidio_normal_base,Lorenzo Arenas,El Parque,46.0
3,Marzo,subsidio_normal_base,Lorenzo Arenas,Higueras,457.0
3,Marzo,subsidio_normal_base,Lorenzo Arenas,Hito Galvarino,127.0
3,Marzo,subsidio_normal_base,Lorenzo Arenas,Hualqui,728.0
3,Marzo,subsidio_normal_base,Lorenzo Arenas,Huinca,63.0
3,Marzo,subsidio_normal_base,Lorenzo Arenas,Intermodal Coronel,228.0
3,Marzo,subsidio_normal_base,Lorenzo Arenas,Juan Pablo II,69.0
3,Marzo,subsidio_normal_base,Lorenzo Arenas,La Leonera,380.0
3,Marzo,subsidio_normal_base,Lorenzo Arenas,Laguna Quiñenco,147.0
3,Marzo,subsidio_normal_base,Lorenzo Arenas,Lomas Coloradas,184.0
3,Marzo,subsidio_normal_base,Lorenzo Arenas,Lorenzo Arenas,62.0
3,Marzo,subsidio_normal_base,Lorenzo Arenas,Los Canelos,279.0
3,Marzo,subsidio_normal_base,Lorenzo Arenas,Los Cóndores,375.0
3,Marzo,subsidio_normal_base,Lorenzo Arenas,Manquimávida,476.0
3,Marzo,subsidio_normal_base,Lorenzo Arenas,Mercado,353.0
3,Marzo,subsidio_normal_base,Lorenzo Arenas,Pasajero Lota,0.0
3,Marzo,subsidio_normal_base,Lorenzo Arenas,Pedro Medina,307.0
3,Marzo,subsidio_normal_base,Lorenzo Arenas,UTFSM,113.0
3,Marzo,subsidio_normal_base,Los Canelos,Alborada,591.0
3,Marzo,subsidio_normal_base,Los Canelos,C. Raúl Silva H.,1199.0
3,Marzo,subsidio_normal_base,Los Canelos,Chiguayante,189.0
3,Marzo,subsidio_normal_base,Los Canelos,Concepcion Centro,0.0
3,Marzo,subsidio_normal_base,Los Canelos,Concepción,23390.0
3,Marzo,subsidio_normal_base,Los Canelos,Costa Mar,2796.0
3,Marzo,subsidio_normal_base,Los Canelos,Cristo Redentor,1592.0
3,Marzo,subsidio_normal_base,Los Canelos,Diagonal Biobío,2006.0
3,Marzo,subsidio_normal_base,Los Canelos,El Arenal,230.0
3,Marzo,subsidio_normal_base,Los Canelos,El Parque,1277.0
3,Marzo,subsidio_normal_base,Los Canelos,Higueras,315.0
3,Marzo,subsidio_normal_base,Los Canelos,Hito Galvarino,1359.0
3,Marzo,subsidio_normal_base,Los Canelos,Hualqui,149.0
3,Marzo,subsidio_normal_base,Los Canelos,Huinca,438.0
3,Marzo,subsidio_normal_base,Los Canelos,Intermodal Coronel,2722.0
3,Marzo,subsidio_normal_base,Los Canelos,Juan Pablo II,3481.0
3,Marzo,subsidio_normal_base,Los Canelos,La Leonera,159.0
3,Marzo,subsidio_normal_base,Los Canelos,Laguna Quiñenco,2485.0
3,Marzo,subsidio_normal_base,Los Canelos,Lomas Coloradas,2442.0
3,Marzo,subsidio_normal_base,Los Canelos,Lorenzo Arenas,319.0
3,Marzo,subsidio_normal_base,Los Canelos,Los Canelos,997.0
3,Marzo,subsidio_normal_base,Los Canelos,Los Cóndores,437.0
3,Marzo,subsidio_normal_base,Los Canelos,Manquimávida,157.0
3,Marzo,subsidio_normal_base,Los Canelos,Mercado,334.0
3,Marzo,subsidio_normal_base,Los Canelos,Pasajero Lota,0.0
3,Marzo,subsidio_normal_base,Los Canelos,Pedro Medina,138.0
3,Marzo,subsidio_normal_base,Los Canelos,UTFSM,342.0
3,Marzo,subsidio_normal_base,Los Cóndores,Alborada,241.0
3,Marzo,subsidio_normal_base,Los Cóndores,C. Raúl Silva H.,212.0
3,Marzo,subsidio_normal_base,Los Cóndores,Chiguayante,616.0
3,Marzo,subsidio_normal_base,Los Cóndores,Concepcion Centro,0.0
3,Marzo,subsidio_normal_base,Los Cóndores,Concepción,3924.0
3,Marzo,subsidio_normal_base,Los Cóndores,Costa Mar,355.0
3,Marzo,subsidio_normal_base,Los Cóndores,Cristo Redentor,221.0
3,Marzo,subsidio_normal_base,Los Cóndores,Diagonal Biobío,178.0
3,Marzo,subsidio_normal_base,Los Cóndores,El Arenal,128.0
3,Marzo,subsidio_normal_base,Los Cóndores,El Parque,324.0
3,Marzo,subsidio_normal_base,Los Cóndores,Higueras,134.0
3,Marzo,subsidio_normal_base,Los Cóndores,Hito Galvarino,231.0
3,Marzo,subsidio_normal_base,Los Cóndores,Hualqui,744.0
3,Marzo,subsidio_normal_base,Los Cóndores,Huinca,89.0
3,Marzo,subsidio_normal_base,Los Cóndores,Intermodal Coronel,590.0
3,Marzo,subsidio_normal_base,Los Cóndores,Juan Pablo II,328.0
3,Marzo,subsidio_normal_base,Los Cóndores,La Leonera,685.0
3,Marzo,subsidio_normal_base,Los Cóndores,Laguna Quiñenco,265.0
3,Marzo,subsidio_normal_base,Los Cóndores,Lomas Coloradas,474.0
3,Marzo,subsidio_normal_base,Los Cóndores,Lorenzo Arenas,370.0
3,Marzo,subsidio_normal_base,Los Cóndores,Los Canelos,462.0
3,Marzo,subsidio_normal_base,Los Cóndores,Los Cóndores,115.0
3,Marzo,subsidio_normal_base,Los Cóndores,Manquimávida,560.0
3,Marzo,subsidio_normal_base,Los Cóndores,Mercado,153.0
3,Marzo,subsidio_normal_base,Los Cóndores,Pasajero Lota,0.0
3,Marzo,subsidio_normal_base,Los Cóndores,Pedro Medina,439.0
3,Marzo,subsidio_normal_base,Los Cóndores,UTFSM,329.0
3,Marzo,subsidio_normal_base,Manquimávida,Alborada,88.0
3,Marzo,subsidio_normal_base,Manquimávida,C. Raúl Silva H.,84.0
3,Marzo,subsidio_normal_base,Manquimávida,Chiguayante,231.0
3,Marzo,subsidio_normal_base,Manquimávida,Concepcion Centro,0.0
3,Marzo,subsidio_normal_base,Manquimávida,Concepción,4216.0
3,Marzo,subsidio_normal_base,Manquimávida,Costa Mar,97.0
3,Marzo,subsidio_normal_base,Manquimávida,Cristo Redentor,45.0
3,Marzo,subsidio_normal_base,Manquimávida,Diagonal Biobío,121.0
3,Marzo,subsidio_normal_base,Manquimávida,El Arenal,302.0
3,Marzo,subsidio_normal_base,Manquimávida,El Parque,162.0
3,Marzo,subsidio_normal_base,Manquimávida,Higueras,494.0
3,Marzo,subsidio_normal_base,Manquimávida,Hito Galvarino,80.0
3,Marzo,subsidio_normal_base,Manquimávida,Hualqui,658.0
3,Marzo,subsidio_normal_base,Manquimávida,Huinca,66.0
3,Marzo,subsidio_normal_base,Manquimávida,Intermodal Coronel,185.0
3,Marzo,subsidio_normal_base,Manquimávida,Juan Pablo II,404.0
3,Marzo,subsidio_normal_base,Manquimávida,La Leonera,69.0
3,Marzo,subsidio_normal_base,Manquimávida,Laguna Quiñenco,153.0
3,Marzo,subsidio_normal_base,Manquimávida,Lomas Coloradas,213.0
3,Marzo,subsidio_normal_base,Manquimávida,Lorenzo Arenas,604.0
3,Marzo,subsidio_normal_base,Manquimávida,Los Canelos,135.0
3,Marzo,subsidio_normal_base,Manquimávida,Los Cóndores,463.0
3,Marzo,subsidio_normal_base,Manquimávida,Manquimávida,82.0
3,Marzo,subsidio_normal_base,Manquimávida,Mercado,500.0
3,Marzo,subsidio_normal_base,Manquimávida,Pasajero Lota,0.0
3,Marzo,subsidio_normal_base,Manquimávida,Pedro Medina,103.0
3,Marzo,subsidio_normal_base,Manquimávida,UTFSM,459.0
3,Marzo,subsidio_normal_base,Mercado,Alborada,108.0
3,Marzo,subsidio_normal_base,Mercado,C. Raúl Silva H.,468.0
3,Marzo,subsidio_normal_base,Mercado,Chiguayante,773.0
3,Marzo,subsidio_normal_base,Mercado,Concepcion Centro,0.0
3,Marzo,subsidio_normal_base,Mercado,Concepción,2580.0
3,Marzo,subsidio_normal_base,Mercado,Costa Mar,494.0
3,Marzo,subsidio_normal_base,Mercado,Cristo Redentor,254.0
3,Marzo,subsidio_normal_base,Mercado,Diagonal Biobío,252.0
3,Marzo,subsidio_normal_base,Mercado,El Arenal,45.0
3,Marzo,subsidio_normal_base,Mercado,El Parque,169.0
3,Marzo,subsidio_normal_base,Mercado,Higueras,299.0
3,Marzo,subsidio_normal_base,Mercado,Hito Galvarino,161.0
3,Marzo,subsidio_normal_base,Mercado,Hualqui,709.0
3,Marzo,subsidio_normal_base,Mercado,Huinca,126.0
3,Marzo,subsidio_normal_base,Mercado,Intermodal Coronel,439.0
3,Marzo,subsidio_normal_base,Mercado,Juan Pablo II,284.0
3,Marzo,subsidio_normal_base,Mercado,La Leonera,605.0
3,Marzo,subsidio_normal_base,Mercado,Laguna Quiñenco,245.0
3,Marzo,subsidio_normal_base,Mercado,Lomas Coloradas,397.0
3,Marzo,subsidio_normal_base,Mercado,Lorenzo Arenas,402.0
3,Marzo,subsidio_normal_base,Mercado,Los Canelos,331.0
3,Marzo,subsidio_normal_base,Mercado,Los Cóndores,177.0
3,Marzo,subsidio_normal_base,Mercado,Manquimávida,565.0
3,Marzo,subsidio_normal_base,Mercado,Mercado,89.0
3,Marzo,subsidio_normal_base,Mercado,Pasajero Lota,0.0
3,Marzo,subsidio_normal_base,Mercado,Pedro Medina,462.0
3,Marzo,subsidio_normal_base,Mercado,UTFSM,419.0
3,Marzo,subsidio_normal_base,Pasajero Lota,Alborada,0.0
3,Marzo,subsidio_normal_base,Pasajero Lota,C. Raúl Silva H.,0.0
3,Marzo,subsidio_normal_base,Pasajero Lota,Chiguayante,0.0
3,Marzo,subsidio_normal_base,Pasajero Lota,Concepcion Centro,0.0
3,Marzo,subsidio_normal_base,Pasajero Lota,Concepción,0.0
3,Marzo,subsidio_normal_base,Pasajero Lota,Costa Mar,0.0
3,Marzo,subsidio_normal_base,Pasajero Lota,Cristo Redentor,0.0
3,Marzo,subsidio_normal_base,Pasajero Lota,Diagonal Biobío,0.0
3,Marzo,subsidio_normal_base,Pasajero Lota,El Arenal,0.0
3,Marzo,subsidio_normal_base,Pasajero Lota,El Parque,0.0
3,Marzo,subsidio_normal_base,Pasajero Lota,Higueras,0.0
3,Marzo,subsidio_normal_base,Pasajero Lota,Hito Galvarino,0.0
3,Marzo,subsidio_normal_base,Pasajero Lota,Hualqui,0.0
3,Marzo,subsidio_normal_base,Pasajero Lota,Huinca,0.0
3,Marzo,subsidio_normal_base,Pasajero Lota,Intermodal Coronel,0.0
3,Marzo,subsidio_normal_base,Pasajero Lota,Juan Pablo II,0.0
3,Marzo,subsidio_normal_base,Pasajero Lota,La Leonera,0.0
3,Marzo,subsidio_normal_base,Pasajero Lota,Laguna Quiñenco,0.0
3,Marzo,subsidio_normal_base,Pasajero Lota,Lomas Coloradas,0.0
3,Marzo,subsidio_normal_base,Pasajero Lota,Lorenzo Arenas,0.0
3,Marzo,subsidio_normal_base,Pasajero Lota,Los Canelos,0.0
3,Marzo,subsidio_normal_base,Pasajero Lota,Los Cóndores,0.0
3,Marzo,subsidio_normal_base,Pasajero Lota,Manquimávida,0.0
3,Marzo,subsidio_normal_base,Pasajero Lota,Mercado,0.0
3,Marzo,subsidio_normal_base,Pasajero Lota,Pasajero Lota,0.0
3,Marzo,subsidio_normal_base,Pasajero Lota,Pedro Medina,0.0
3,Marzo,subsidio_normal_base,Pasajero Lota,UTFSM,0.0
3,Marzo,subsidio_normal_base,Pedro Medina,Alborada,106.0
3,Marzo,subsidio_normal_base,Pedro Medina,C. Raúl Silva H.,116.0
3,Marzo,subsidio_normal_base,Pedro Medina,Chiguayante,45.0
3,Marzo,subsidio_normal_base,Pedro Medina,Concepcion Centro,0.0
3,Marzo,subsidio_normal_base,Pedro Medina,Concepción,1773.0
3,Marzo,subsidio_normal_base,Pedro Medina,Costa Mar,268.0
3,Marzo,subsidio_normal_base,Pedro Medina,Cristo Redentor,69.0
3,Marzo,subsidio_normal_base,Pedro Medina,Diagonal Biobío,114.0
3,Marzo,subsidio_normal_base,Pedro Medina,El Arenal,190.0
3,Marzo,subsidio_normal_base,Pedro Medina,El Parque,127.0
3,Marzo,subsidio_normal_base,Pedro Medina,Higueras,549.0
3,Marzo,subsidio_normal_base,Pedro Medina,Hito Galvarino,109.0
3,Marzo,subsidio_normal_base,Pedro Medina,Hualqui,856.0
3,Marzo,subsidio_normal_base,Pedro Medina,Huinca,76.0
3,Marzo,subsidio_normal_base,Pedro Medina,Intermodal Coronel,149.0
3,Marzo,subsidio_normal_base,Pedro Medina,Juan Pablo II,267.0
3,Marzo,subsidio_normal_base,Pedro Medina,La Leonera,52.0
3,Marzo,subsidio_normal_base,Pedro Medina,Laguna Quiñenco,72.0
3,Marzo,subsidio_normal_base,Pedro Medina,Lomas Coloradas,160.0
3,Marzo,subsidio_normal_base,Pedro Medina,Lorenzo Arenas,242.0
3,Marzo,subsidio_normal_base,Pedro Medina,Los Canelos,130.0
3,Marzo,subsidio_normal_base,Pedro Medina,Los Cóndores,392.0
3,Marzo,subsidio_normal_base,Pedro Medina,Manquimávida,99.0
3,Marzo,subsidio_normal_base,Pedro Medina,Mercado,308.0
3,Marzo,subsidio_normal_base,Pedro Medina,Pasajero Lota,0.0
3,Marzo,subsidio_normal_base,Pedro Medina,Pedro Medina,88.0
3,Marzo,subsidio_normal_base,Pedro Medina,UTFSM,394.0
3,Marzo,subsidio_normal_base,UTFSM,Alborada,134.0
3,Marzo,subsidio_normal_base,UTFSM,C. Raúl Silva H.,323.0
3,Marzo,subsidio_normal_base,UTFSM,Chiguayante,622.0
3,Marzo,subsidio_normal_base,UTFSM,Concepcion Centro,0.0
3,Marzo,subsidio_normal_base,UTFSM,Concepción,1614.0
3,Marzo,subsidio_normal_base,UTFSM,Costa Mar,460.0
3,Marzo,subsidio_normal_base,UTFSM,Cristo Redentor,271.0
3,Marzo,subsidio_normal_base,UTFSM,Diagonal Biobío,152.0
3,Marzo,subsidio_normal_base,UTFSM,El Arenal,194.0
3,Marzo,subsidio_normal_base,UTFSM,El Parque,153.0
3,Marzo,subsidio_normal_base,UTFSM,Higueras,530.0
3,Marzo,subsidio_normal_base,UTFSM,Hito Galvarino,173.0
3,Marzo,subsidio_normal_base,UTFSM,Hualqui,923.0
3,Marzo,subsidio_normal_base,UTFSM,Huinca,240.0
3,Marzo,subsidio_normal_base,UTFSM,Intermodal Coronel,411.0
3,Marzo,subsidio_normal_base,UTFSM,Juan Pablo II,179.0
3,Marzo,subsidio_normal_base,UTFSM,La Leonera,566.0
3,Marzo,subsidio_normal_base,UTFSM,Laguna Quiñenco,315.0
3,Marzo,subsidio_normal_base,UTFSM,Lomas Coloradas,308.0
3,Marzo,subsidio_normal_base,UTFSM,Lorenzo Arenas,147.0
3,Marzo,subsidio_normal_base,UTFSM,Los Canelos,319.0
3,Marzo,subsidio_normal_base,UTFSM,Los Cóndores,304.0
3,Marzo,subsidio_normal_base,UTFSM,Manquimávida,485.0
3,Marzo,subsidio_normal_base,UTFSM,Mercado,427.0
3,Marzo,subsidio_normal_base,UTFSM,Pasajero Lota,0.0
3,Marzo,subsidio_normal_base,UTFSM,Pedro Medina,340.0
3,Marzo,subsidio_normal_base,UTFSM,UTFSM,122.0
4,Abril,sin_subsidio_adulto_mayor,Alborada,Alborada,4.0
4,Abril,sin_subsidio_adulto_mayor,Alborada,C. Raúl Silva H.,16.0
4,Abril,sin_subsidio_adulto_mayor,Alborada,Chiguayante,3.0
4,Abril,sin_subsidio_adulto_mayor,Alborada,Concepcion Centro,0.0
4,Abril,sin_subsidio_adulto_mayor,Alborada,Concepción,114.0
4,Abril,sin_subsidio_adulto_mayor,Alborada,Costa Mar,8.0
4,Abril,sin_subsidio_adulto_mayor,Alborada,Cristo Redentor,55.0
4,Abril,sin_subsidio_adulto_mayor,Alborada,Diagonal Biobío,42.0
4,Abril,sin_subsidio_adulto_mayor,Alborada,El Arenal,0.0
4,Abril,sin_subsidio_adulto_mayor,Alborada,El Parque,2.0
4,Abril,sin_subsidio_adulto_mayor,Alborada,Higueras,17.0
4,Abril,sin_subsidio_adulto_mayor,Alborada,Hito Galvarino,16.0
4,Abril,sin_subsidio_adulto_mayor,Alborada,Hualqui,4.0
4,Abril,sin_subsidio_adulto_mayor,Alborada,Huinca,53.0
4,Abril,sin_subsidio_adulto_mayor,Alborada,Intermodal Coronel,38.0
4,Abril,sin_subsidio_adulto_mayor,Alborada,Juan Pablo II,42.0
4,Abril,sin_subsidio_adulto_mayor,Alborada,La Leonera,2.0
4,Abril,sin_subsidio_adulto_mayor,Alborada,Laguna Quiñenco,57.0
4,Abril,sin_subsidio_adulto_mayor,Alborada,Lomas Coloradas,48.0
4,Abril,sin_subsidio_adulto_mayor,Alborada,Lorenzo Arenas,2.0
4,Abril,sin_subsidio_adulto_mayor,Alborada,Los Canelos,27.0
4,Abril,sin_subsidio_adulto_mayor,Alborada,Los Cóndores,8.0
4,Abril,sin_subsidio_adulto_mayor,Alborada,Manquimávida,0.0
4,Abril,sin_subsidio_adulto_mayor,Alborada,Mercado,1.0
4,Abril,sin_subsidio_adulto_mayor,Alborada,Pasajero Lota,0.0
4,Abril,sin_subsidio_adulto_mayor,Alborada,Pedro Medina,1.0
4,Abril,sin_subsidio_adulto_mayor,Alborada,UTFSM,0.0
4,Abril,sin_subsidio_adulto_mayor,C. Raúl Silva H.,Alborada,11.0
4,Abril,sin_subsidio_adulto_mayor,C. Raúl Silva H.,C. Raúl Silva H.,17.0
4,Abril,sin_subsidio_adulto_mayor,C. Raúl Silva H.,Chiguayante,4.0
4,Abril,sin_subsidio_adulto_mayor,C. Raúl Silva H.,Concepcion Centro,0.0
4,Abril,sin_subsidio_adulto_mayor,C. Raúl Silva H.,Concepción,1082.0
4,Abril,sin_subsidio_adulto_mayor,C. Raúl Silva H.,Costa Mar,58.0
4,Abril,sin_subsidio_adulto_mayor,C. Raúl Silva H.,Cristo Redentor,143.0
4,Abril,sin_subsidio_adulto_mayor,C. Raúl Silva H.,Diagonal Biobío,122.0
4,Abril,sin_subsidio_adulto_mayor,C. Raúl Silva H.,El Arenal,16.0
4,Abril,sin_subsidio_adulto_mayor,C. Raúl Silva H.,El Parque,9.0
4,Abril,sin_subsidio_adulto_mayor,C. Raúl Silva H.,Higueras,5.0
4,Abril,sin_subsidio_adulto_mayor,C. Raúl Silva H.,Hito Galvarino,14.0
4,Abril,sin_subsidio_adulto_mayor,C. Raúl Silva H.,Hualqui,5.0
4,Abril,sin_subsidio_adulto_mayor,C. Raúl Silva H.,Huinca,97.0
4,Abril,sin_subsidio_adulto_mayor,C. Raúl Silva H.,Intermodal Coronel,191.0
4,Abril,sin_subsidio_adulto_mayor,C. Raúl Silva H.,Juan Pablo II,223.0
4,Abril,sin_subsidio_adulto_mayor,C. Raúl Silva H.,La Leonera,20.0
4,Abril,sin_subsidio_adulto_mayor,C. Raúl Silva H.,Laguna Quiñenco,136.0
4,Abril,sin_subsidio_adulto_mayor,C. Raúl Silva H.,Lomas Coloradas,211.0
4,Abril,sin_subsidio_adulto_mayor,C. Raúl Silva H.,Lorenzo Arenas,28.0
4,Abril,sin_subsidio_adulto_mayor,C. Raúl Silva H.,Los Canelos,154.0
4,Abril,sin_subsidio_adulto_mayor,C. Raúl Silva H.,Los Cóndores,26.0
4,Abril,sin_subsidio_adulto_mayor,C. Raúl Silva H.,Manquimávida,6.0
4,Abril,sin_subsidio_adulto_mayor,C. Raúl Silva H.,Mercado,23.0
4,Abril,sin_subsidio_adulto_mayor,C. Raúl Silva H.,Pasajero Lota,0.0
4,Abril,sin_subsidio_adulto_mayor,C. Raúl Silva H.,Pedro Medina,23.0
4,Abril,sin_subsidio_adulto_mayor,C. Raúl Silva H.,UTFSM,28.0
4,Abril,sin_subsidio_adulto_mayor,Chiguayante,Alborada,6.0
4,Abril,sin_subsidio_adulto_mayor,Chiguayante,C. Raúl Silva H.,2.0
4,Abril,sin_subsidio_adulto_mayor,Chiguayante,Chiguayante,1.0
4,Abril,sin_subsidio_adulto_mayor,Chiguayante,Concepcion Centro,0.0
4,Abril,sin_subsidio_adulto_mayor,Chiguayante,Concepción,178.0
4,Abril,sin_subsidio_adulto_mayor,Chiguayante,Costa Mar,40.0
4,Abril,sin_subsidio_adulto_mayor,Chiguayante,Cristo Redentor,7.0
4,Abril,sin_subsidio_adulto_mayor,Chiguayante,Diagonal Biobío,7.0
4,Abril,sin_subsidio_adulto_mayor,Chiguayante,El Arenal,15.0
4,Abril,sin_subsidio_adulto_mayor,Chiguayante,El Parque,10.0
4,Abril,sin_subsidio_adulto_mayor,Chiguayante,Higueras,33.0
4,Abril,sin_subsidio_adulto_mayor,Chiguayante,Hito Galvarino,1.0
4,Abril,sin_subsidio_adulto_mayor,Chiguayante,Hualqui,60.0
4,Abril,sin_subsidio_adulto_mayor,Chiguayante,Huinca,5.0
4,Abril,sin_subsidio_adulto_mayor,Chiguayante,Intermodal Coronel,30.0
4,Abril,sin_subsidio_adulto_mayor,Chiguayante,Juan Pablo II,24.0
4,Abril,sin_subsidio_adulto_mayor,Chiguayante,La Leonera,11.0
4,Abril,sin_subsidio_adulto_mayor,Chiguayante,Laguna Quiñenco,6.0
4,Abril,sin_subsidio_adulto_mayor,Chiguayante,Lomas Coloradas,47.0
4,Abril,sin_subsidio_adulto_mayor,Chiguayante,Lorenzo Arenas,26.0
4,Abril,sin_subsidio_adulto_mayor,Chiguayante,Los Canelos,38.0
4,Abril,sin_subsidio_adulto_mayor,Chiguayante,Los Cóndores,54.0
4,Abril,sin_subsidio_adulto_mayor,Chiguayante,Manquimávida,10.0
4,Abril,sin_subsidio_adulto_mayor,Chiguayante,Mercado,47.0
4,Abril,sin_subsidio_adulto_mayor,Chiguayante,Pasajero Lota,0.0
4,Abril,sin_subsidio_adulto_mayor,Chiguayante,Pedro Medina,0.0
4,Abril,sin_subsidio_adulto_mayor,Chiguayante,UTFSM,19.0
4,Abril,sin_subsidio_adulto_mayor,Concepcion Centro,Alborada,0.0
4,Abril,sin_subsidio_adulto_mayor,Concepcion Centro,C. Raúl Silva H.,0.0
4,Abril,sin_subsidio_adulto_mayor,Concepcion Centro,Chiguayante,0.0
4,Abril,sin_subsidio_adulto_mayor,Concepcion Centro,Concepcion Centro,0.0
4,Abril,sin_subsidio_adulto_mayor,Concepcion Centro,Concepción,0.0
4,Abril,sin_subsidio_adulto_mayor,Concepcion Centro,Costa Mar,0.0
4,Abril,sin_subsidio_adulto_mayor,Concepcion Centro,Cristo Redentor,0.0
4,Abril,sin_subsidio_adulto_mayor,Concepcion Centro,Diagonal Biobío,0.0
4,Abril,sin_subsidio_adulto_mayor,Concepcion Centro,El Arenal,0.0
4,Abril,sin_subsidio_adulto_mayor,Concepcion Centro,El Parque,0.0
4,Abril,sin_subsidio_adulto_mayor,Concepcion Centro,Higueras,0.0
4,Abril,sin_subsidio_adulto_mayor,Concepcion Centro,Hito Galvarino,0.0
4,Abril,sin_subsidio_adulto_mayor,Concepcion Centro,Hualqui,0.0
4,Abril,sin_subsidio_adulto_mayor,Concepcion Centro,Huinca,0.0
4,Abril,sin_subsidio_adulto_mayor,Concepcion Centro,Intermodal Coronel,0.0
4,Abril,sin_subsidio_adulto_mayor,Concepcion Centro,Juan Pablo II,0.0
4,Abril,sin_subsidio_adulto_mayor,Concepcion Centro,La Leonera,0.0
4,Abril,sin_subsidio_adulto_mayor,Concepcion Centro,Laguna Quiñenco,0.0
4,Abril,sin_subsidio_adulto_mayor,Concepcion Centro,Lomas Coloradas,0.0
4,Abril,sin_subsidio_adulto_mayor,Concepcion Centro,Lorenzo Arenas,0.0
4,Abril,sin_subsidio_adulto_mayor,Concepcion Centro,Los Canelos,0.0
4,Abril,sin_subsidio_adulto_mayor,Concepcion Centro,Los Cóndores,0.0
4,Abril,sin_subsidio_adulto_mayor,Concepcion Centro,Manquimávida,0.0
4,Abril,sin_subsidio_adulto_mayor,Concepcion Centro,Mercado,0.0
4,Abril,sin_subsidio_adulto_mayor,Concepcion Centro,Pasajero Lota,0.0
4,Abril,sin_subsidio_adulto_mayor,Concepcion Centro,Pedro Medina,0.0
4,Abril,sin_subsidio_adulto_mayor,Concepcion Centro,UTFSM,0.0
4,Abril,sin_subsidio_adulto_mayor,Concepción,Alborada,104.0
4,Abril,sin_subsidio_adulto_mayor,Concepción,C. Raúl Silva H.,1001.0
4,Abril,sin_subsidio_adulto_mayor,Concepción,Chiguayante,221.0
4,Abril,sin_subsidio_adulto_mayor,Concepción,Concepcion Centro,0.0
4,Abril,sin_subsidio_adulto_mayor,Concepción,Concepción,446.0
4,Abril,sin_subsidio_adulto_mayor,Concepción,Costa Mar,629.0
4,Abril,sin_subsidio_adulto_mayor,Concepción,Cristo Redentor,2334.0
4,Abril,sin_subsidio_adulto_mayor,Concepción,Diagonal Biobío,176.0
4,Abril,sin_subsidio_adulto_mayor,Concepción,El Arenal,149.0
4,Abril,sin_subsidio_adulto_mayor,Concepción,El Parque,266.0
4,Abril,sin_subsidio_adulto_mayor,Concepción,Higueras,102.0
4,Abril,sin_subsidio_adulto_mayor,Concepción,Hito Galvarino,868.0
4,Abril,sin_subsidio_adulto_mayor,Concepción,Hualqui,438.0
4,Abril,sin_subsidio_adulto_mayor,Concepción,Huinca,1684.0
4,Abril,sin_subsidio_adulto_mayor,Concepción,Intermodal Coronel,2256.0
4,Abril,sin_subsidio_adulto_mayor,Concepción,Juan Pablo II,156.0
4,Abril,sin_subsidio_adulto_mayor,Concepción,La Leonera,132.0
4,Abril,sin_subsidio_adulto_mayor,Concepción,Laguna Quiñenco,1869.0
4,Abril,sin_subsidio_adulto_mayor,Concepción,Lomas Coloradas,1450.0
4,Abril,sin_subsidio_adulto_mayor,Concepción,Lorenzo Arenas,26.0
4,Abril,sin_subsidio_adulto_mayor,Concepción,Los Canelos,3285.0
4,Abril,sin_subsidio_adulto_mayor,Concepción,Los Cóndores,328.0
4,Abril,sin_subsidio_adulto_mayor,Concepción,Manquimávida,166.0
4,Abril,sin_subsidio_adulto_mayor,Concepción,Mercado,117.0
4,Abril,sin_subsidio_adulto_mayor,Concepción,Pasajero Lota,0.0
