anio,mes,estacion,factor_origen,factor_destino,total_mes
2024,4,Hito Galvarino,0.028955766497195543,0.027736081063840762,1165612.0
2024,4,Hualqui,0.01563966076820276,0.019425390629594745,1165612.0
2024,4,Huinca,0.03655256093224503,0.035308445597777065,1165612.0
2024,4,Intermodal Coronel,0.07211073440806799,0.0579051993163247,1165612.0
2024,4,Juan Pablo II,0.03343005764551852,0.04985871373856205,1165612.0
2024,4,La Leonera,0.011696493766303566,0.010444235131464539,1165612.0
2024,4,Laguna Quiñenco,0.05437553101104503,0.05045588909910668,1165612.0
2024,4,Lomas Coloradas,0.07055174479258561,0.06237225197542894,1165612.0
2024,4,Lorenzo Arenas,0.0076945140395022465,0.009289696101078264,1165612.0
2024,4,Los Canelos,0.06445422243696408,0.06249983034790894,1165612.0
2024,4,Los Cóndores,0.014207344714048008,0.01311523765317322,1165612.0
2024,4,Manquimávida,0.011144558963375958,0.010709344799100256,1165612.0
2024,4,Mercado,0.011884694485990357,0.011016075779743631,1165612.0
2024,4,Pedro Medina,0.007846522313095423,0.008042866333153277,1165612.0
2024,4,UTFSM,0.014428118635219051,0.015210780281993446,1165612.0
2024,5,Alborada,0.01252610388523599,0.012371901735620415,1063539.0
2024,5,C. Raúl Silva H.,0.04975934121832862,0.04252970506958372,1063539.0
2024,5,Chiguayante,0.013076154235998868,0.012751765567600248,1063539.0
2024,5,Concepción,0.27981578484663,0.2995752859086503,1063539.0
2024,5,Costa Mar,0.05806651190036285,0.05135119633600648,1063539.0
2024,5,Cristo Redentor,0.05893154834942583,0.05466278152470196,1063539.0
2024,5,Diagonal Biobío,0.027679285855995876,0.03719750756671829,1063539.0
2024,5,El Arenal,0.008206563181980162,0.008246994233403759,1063539.0
2024,5,El Parque,0.023574123750986095,0.020391353772640213,1063539.0
2024,5,Higueras,0.012558072623570928,0.013202148675318912,1063539.0
2024,5,Hito Galvarino,0.02944414826348634,0.028879053800565848,1063539.0
2024,5,Hualqui,0.015788795709419212,0.019618462510542632,1063539.0
2024,5,Huinca,0.03599962013616802,0.03522860938809014,1063539.0
2024,5,Intermodal Coronel,0.07596994562493713,0.06148058510313209,1063539.0
2024,5,Juan Pablo II,0.03404012452763838,0.04956658853130915,1063539.0
2024,5,La Leonera,0.012136837483157647,0.010802612786178974,1063539.0
2024,5,Laguna Quiñenco,0.05436001876752992,0.05127409526119869,1063539.0
2024,5,Lomas Coloradas,0.06935241678960527,0.06284301751040629,1063539.0
2024,5,Lorenzo Arenas,0.00757282995734054,0.008849698976718296,1063539.0
2024,5,Los Canelos,0.06361590877250388,0.06195259412207733,1063539.0
2024,5,Los Cóndores,0.01386691038128362,0.012829806899417887,1063539.0
2024,5,Manquimávida,0.011002887529277253,0.010958695449814253,1063539.0
2024,5,Mercado,0.012083242833596136,0.011262398463996149,1063539.0
2024,5,Pedro Medina,0.007767463158379712,0.008342900448408568,1063539.0
2024,5,UTFSM,0.012805360217161759,0.013830240357899428,1063539.0
2024,6,Alborada,0.01311587622719833,0.012227132088907534,724618.0
2024,6,C. Raúl Silva H.,0.05150989900885708,0.04264177815069457,724618.0
2024,6,Chiguayante,0.011365988700253099,0.011550913722816712,724618.0
2024,6,Concepción,0.2611210320472304,0.29071041569489026,724618.0
2024,6,Costa Mar,0.060691288375392276,0.050480391047420844,724618.0
2024,6,Cristo Redentor,0.06269924291143747,0.05595361970031106,724618.0
2024,6,Diagonal Biobío,0.028040981593060066,0.03785442812626791,724618.0
2024,6,El Arenal,0.0073224788785263405,0.007220356104871808,724618.0
2024,6,El Parque,0.025566574388160384,0.022028158284779015,724618.0
2024,6,Higueras,0.010789133032853173,0.011280426376380383,724618.0
2024,6,Hito Galvarino,0.030736194795050634,0.029490020948968975,724618.0
2024,6,Hualqui,0.013016513528507434,0.016546649406997894,724618.0
2024,6,Huinca,0.03732725380821343,0.034844566378422835,724618.0
2024,6,Intermodal Coronel,0.07877529953713543,0.061926421921619394,724618.0
2024,6,Juan Pablo II,0.04777551758305756,0.07298328222594526,724618.0
2024,6,La Leonera,0.010651129284671372,0.010136375303953256,724618.0
2024,6,Laguna Quiñenco,0.05792569326182899,0.05253526685784786,724618.0
2024,6,Lomas Coloradas,0.07006450295190017,0.0620878863069921,724618.0
2024,6,Lorenzo Arenas,0.0062639901299719304,0.007344559478235429,724618.0
2024,6,Los Canelos,0.06562354233540983,0.06145720917780127,724618.0
2024,6,Los Cóndores,0.012083608190798461,0.010871935281762253,724618.0
2024,6,Manquimávida,0.009320773152198814,0.009213130228617009,724618.0
2024,6,Mercado,0.010587647560507743,0.009541579149289695,724618.0
2024,6,Pedro Medina,0.0063371321165082845,0.006976089470590021,724618.0
2024,6,UTFSM,0.01128870660127129,0.012097408565616643,724618.0
2024,7,Alborada,0.013454707154138278,0.013842135661311839,978245.0
2024,7,C. Raúl Silva H.,0.05233556011019734,0.04582901011505298,978245.0
2024,7,Chiguayante,0.011746546110636906,0.01214419700586254,978245.0
2024,7,Concepción,0.26995486815675007,0.2844635035190571,978245.0
2024,7,Costa Mar,0.059462609060102534,0.05333428742288486,978245.0
2024,7,Cristo Redentor,0.05960367801522114,0.05556481249584715,978245.0
2024,7,Diagonal Biobío,0.030814366544168383,0.03861200415028955,978245.0
2024,7,El Arenal,0.007782304024043057,0.0079427955164606,978245.0
2024,7,El Parque,0.025675572070391364,0.022296050580376082,978245.0
2024,7,Higueras,0.012017439394016836,0.012054239991004299,978245.0
2024,7,Hito Galvarino,0.031006547439547352,0.029835061768779803,978245.0
2024,7,Hualqui,0.012781051781506677,0.01746392774816125,978245.0
2024,7,Huinca,0.03643259101758762,0.03557799937643433,978245.0
2024,7,Intermodal Coronel,0.07487285904860234,0.0632755598035257,978245.0
2024,7,Juan Pablo II,0.038707072359173825,0.054297236377390125,978245.0
2024,7,La Leonera,0.011058579394732404,0.010854131633690946,978245.0
2024,7,Laguna Quiñenco,0.05349682339291282,0.051280609663223425,978245.0
2024,7,Lomas Coloradas,0.07276500263226493,0.06737167069599129,978245.0
2024,7,Lorenzo Arenas,0.007437809546688202,0.008670629545768187,978245.0
2024,7,Los Canelos,0.06527096995129032,0.06317538040061539,978245.0
2024,7,Los Cóndores,0.013752178646453598,0.012689050289038023,978245.0
2024,7,Manquimávida,0.009639711933104693,0.010456480738465312,978245.0
2024,7,Mercado,0.012682916856206778,0.010504525962310055,978245.0
2024,7,Pedro Medina,0.006616951786106752,0.007593189845079709,978245.0
2024,7,UTFSM,0.010631283574155758,0.01087150969337947,978245.0
2024,8,Alborada,0.012150379880612018,0.012407070483587912,931082.0
2024,8,C. Raúl Silva H.,0.050711967366998824,0.04420233663630056,931082.0
2024,8,Chiguayante,0.012196562708762494,0.012329741096917349,931082.0
2024,8,Concepción,0.2867491799862955,0.3027477708730273,931082.0
2024,8,Costa Mar,0.052506653549311444,0.04760912572684253,931082.0
2024,8,Cristo Redentor,0.06076586165343117,0.05383521537308207,931082.0
2024,8,Diagonal Biobío,0.026526127666521317,0.036364144081831674,931082.0
2024,8,El Arenal,0.008188322833005041,0.008307538970788824,931082.0
2024,8,El Parque,0.02291312687819118,0.020037977321009322,931082.0
2024,8,Higueras,0.012265299941358549,0.012360887655437438,931082.0
2024,8,Hito Galvarino,0.02914029054369003,0.029372278703701713,931082.0
2024,8,Hualqui,0.014996530917792418,0.019329124609862504,931082.0
2024,8,Huinca,0.036794825804816335,0.03652417295146937,931082.0
2024,8,Intermodal Coronel,0.07831641036987075,0.06263358114537709,931082.0
2024,8,Juan Pablo II,0.03259004040460454,0.04965083633879723,931082.0
2024,8,La Leonera,0.011395344341314728,0.010828262172397275,931082.0
2024,8,Laguna Quiñenco,0.054589176893120046,0.050461720879578814,931082.0
2024,8,Lomas Coloradas,0.06893055606273131,0.06545395572033398,931082.0
2024,8,Lorenzo Arenas,0.007615870567791022,0.00869311188488232,931082.0
2024,8,Los Canelos,0.06528318665810315,0.06334995199133911,931082.0
2024,8,Los Cóndores,0.01373348426883991,0.012175082323576227,931082.0
2024,8,Manquimávida,0.009766057124936365,0.010262254022739135,931082.0
2024,8,Mercado,0.012226635248023268,0.010002341361985303,931082.0
2024,8,Pedro Medina,0.006960718819609873,0.007653461241866989,931082.0
2024,8,UTFSM,0.012687389510268697,0.013408056433267961,931082.0
2024,9,Alborada,0.012388488814654583,0.012337011582377263,913025.0
2024,9,C. Raúl Silva H.,0.05038416253662276,0.043627501985159224,913025.0
2024,9,Chiguayante,0.011838668163522357,0.011591139344486733,913025.0
2024,9,Concepción,0.27976780482462144,0.30008159688946084,913025.0
2024,9,Costa Mar,0.05757783193231292,0.050103775909750556,913025.0
2024,9,Cristo Redentor,0.061015853892281154,0.05549793269625695,913025.0
2024,9,Diagonal Biobío,0.02788094520960543,0.03612277867528271,913025.0
2024,9,El Arenal,0.008180498891048986,0.008839845568303167,913025.0
2024,9,El Parque,0.024583116563073302,0.021319240984638974,913025.0
2024,9,Higueras,0.012447632868760439,0.012140959995618959,913025.0
2024,9,Hito Galvarino,0.030121847704060678,0.031198488540839515,913025.0
2024,9,Hualqui,0.014534103666383724,0.018278798499493442,913025.0
2024,9,Huinca,0.03708222666411106,0.03610744503162564,913025.0
2024,9,Intermodal Coronel,0.07786095670983817,0.06313627775800225,913025.0
2024,9,Juan Pablo II,0.03387420935899893,0.0493622847129049,913025.0
2024,9,La Leonera,0.011017222967607678,0.010571452041291313,913025.0
2024,9,Laguna Quiñenco,0.05441800607869445,0.05175542838366967,913025.0
2024,9,Lomas Coloradas,0.07067495413597656,0.06540456175898798,913025.0
2024,9,Lorenzo Arenas,0.0070611429040825825,0.008488267024451686,913025.0
2024,9,Los Canelos,0.0643651597710906,0.06282193806303223,913025.0
2024,9,Los Cóndores,0.013183647764299991,0.01211576900961091,913025.0
2024,9,Manquimávida,0.009279044933052217,0.009251663426521728,913025.0
2024,9,Mercado,0.011744475781057473,0.00985953287149859,913025.0
2024,9,Pedro Medina,0.006447797157799622,0.007161906848114783,913025.0
2024,9,UTFSM,0.012270200706442868,0.012824402398619972,913025.0
2024,10,Alborada,0.012513219115498679,0.012664921071138572,1140394.0
2024,10,C. Raúl Silva H.,0.05073246614766475,0.043686655664621175,1140394.0
2024,10,Chiguayante,0.01222121477313981,0.01166614345568286,1140394.0
2024,10,Concepción,0.2782152484141446,0.2959933145912728,1140394.0
2024,10,Costa Mar,0.059108518634787624,0.05070615945015495,1140394.0
2024,10,Cristo Redentor,0.0601397411771721,0.05567461771984069,1140394.0
2024,10,Diagonal Biobío,0.02869797631344956,0.03757560983309277,1140394.0
2024,10,El Arenal,0.008477771717494129,0.0090845795400537,1140394.0
2024,10,El Parque,0.024068874441640346,0.020693725151131978,1140394.0
2024,10,Higueras,0.013225253728097483,0.013308558270211874,1140394.0
2024,10,Hito Galvarino,0.02962309517587781,0.029596788478368004,1140394.0
2024,10,Hualqui,0.014380994638695048,0.01809813099683092,1140394.0
2024,10,Huinca,0.03640583868382331,0.03558770039126828,1140394.0
2024,10,Intermodal Coronel,0.0790910860632378,0.06458557305632966,1140394.0
2024,10,Juan Pablo II,0.03384619701611899,0.04995554168120842,1140394.0
2024,10,La Leonera,0.011548640206805717,0.010536709242595104,1140394.0
2024,10,Laguna Quiñenco,0.05320266504383573,0.05100605580176676,1140394.0
2024,10,Lomas Coloradas,0.06718905921988365,0.06437511947625119,1140394.0
2024,10,Lorenzo Arenas,0.007603512470251509,0.008832912133876537,1140394.0
2024,10,Los Canelos,0.06463555578159828,0.06269149083562348,1140394.0
2024,10,Los Cóndores,0.013660191126926308,0.012397469646455524,1140394.0
2024,10,Manquimávida,0.009643158417178624,0.009493210241372719,1140394.0
2024,10,Mercado,0.01201163808297834,0.010799776217693183,1140394.0
2024,10,Pedro Medina,0.007165944401671703,0.007609650699670465,1140394.0
2024,10,UTFSM,0.012592139208028102,0.013379586353488356,1140394.0
2024,11,Alborada,0.012585783335133941,0.01240071210149795,1064455.0
2024,11,C. Raúl Silva H.,0.0520332000883081,0.04415968735174338,1064455.0
2024,11,Chiguayante,0.012029630186339488,0.0116350620740191,1064455.0
2024,11,Concepción,0.2742069885528275,0.2965912133439178,1064455.0
2024,11,Costa Mar,0.059347741332418935,0.05036004340249235,1064455.0
2024,11,Cristo Redentor,0.05968970036309661,0.05393558205842426,1064455.0
2024,11,Diagonal Biobío,0.028619340413638904,0.03760046220836015,1064455.0
2024,11,El Arenal,0.008393027417786567,0.008983000690494196,1064455.0
2024,11,El Parque,0.025385760788384667,0.022126816070195544,1064455.0
2024,11,Higueras,0.012985048686886717,0.01325467023030565,1064455.0
2024,11,Hito Galvarino,0.028273623591415324,0.02892466097674397,1064455.0
2024,11,Hualqui,0.015237844718658845,0.017431455533582912,1064455.0
2024,11,Huinca,0.036987002738490586,0.0367361701528012,1064455.0
2024,11,Intermodal Coronel,0.07673598226322391,0.06333945540206021,1064455.0
2024,11,Juan Pablo II,0.03319633051655542,0.05047277714886961,1064455.0
2024,11,La Leonera,0.011399260654513342,0.010467328351128041,1064455.0
2024,11,Laguna Quiñenco,0.053407612346224126,0.05042016806722689,1064455.0
2024,11,Lomas Coloradas,0.07218999394056114,0.06525592909047354,1064455.0
2024,11,Lorenzo Arenas,0.007478005176357855,0.008786656082220479,1064455.0
2024,11,Los Canelos,0.06454382759252388,0.06307828888961957,1064455.0
2024,11,Los Cóndores,0.013359888393591087,0.012411985476135675,1064455.0
2024,11,Manquimávida,0.009867021151669163,0.009750529613746001,1064455.0
2024,11,Mercado,0.012438290016957034,0.011098637330840665,1064455.0
2024,11,Pedro Medina,0.007012039024665204,0.007572889412892044,1064455.0
2024,11,UTFSM,0.012597056709771667,0.013205818940208839,1064455.0
2024,12,Alborada,0.01268741854677293,0.012680313592386737,985228.0
2024,12,C. Raúl Silva H.,0.05100849752544589,0.044877936883645206,985228.0
2024,12,Chiguayante,0.011703889861027092,0.01220123666806059,985228.0
2024,12,Concepción,0.2704176089189507,0.28963854052056986,985228.0
2024,12,Costa Mar,0.057441526225401635,0.04857251316446549,985228.0
2024,12,Cristo Redentor,0.05885642714173775,0.05517200079575489,985228.0
2024,12,Diagonal Biobío,0.028679655876609273,0.034701612215649574,985228.0
2024,12,El Arenal,0.00873706390804971,0.009104491549164255,985228.0
2024,12,El Parque,0.0314049133804561,0.029257187168858376,985228.0
2024,12,Higueras,0.01298582663099303,0.013248709943282163,985228.0
2024,12,Hito Galvarino,0.027554028103139578,0.02851116695830813,985228.0
2024,12,Hualqui,0.015175167575424166,0.017964369668746726,985228.0
2024,12,Huinca,0.0368371585054424,0.03543646749787866,985228.0
2024,12,Intermodal Coronel,0.07604432679542197,0.06379944540756048,985228.0
2024,12,Juan Pablo II,0.034961450547487484,0.050934403001132736,985228.0
2024,12,La Leonera,0.011801329235466309,0.010491987641439342,985228.0
2024,12,Laguna Quiñenco,0.05697462922288039,0.054799498187221636,985228.0
2024,12,Lomas Coloradas,0.07117134307997743,0.0666383821815864,985228.0
2024,12,Lorenzo Arenas,0.0076855306588931695,0.008782738614818092,985228.0
2024,12,Los Canelos,0.06447035610031383,0.06240585935438295,985228.0
2024,12,Los Cóndores,0.013919620636035517,0.012483404856540821,985228.0
2024,12,Manquimávida,0.009482069125116217,0.00946684422286009,985228.0
2024,12,Mercado,0.012672193644516803,0.011557730799368268,985228.0
2024,12,Pedro Medina,0.0067953813736515815,0.007266338350107792,985228.0
2024,12,UTFSM,0.010532587380789016,0.010006820756210745,985228.0
2025,1,Alborada,0.012642886531546842,0.01290898195023345,894416.0
2025,1,C. Raúl Silva H.,0.051282624639988554,0.04657564265397757,894416.0
2025,1,Chiguayante,0.011449929339367811,0.01210175131035223,894416.0
2025,1,Concepción,0.2722077869805549,0.28820034525321553,894416.0
2025,1,Costa Mar,0.05434272195488453,0.04875695425842114,894416.0
2025,1,Cristo Redentor,0.05893007280728431,0.05429688198779986,894416.0
2025,1,Diagonal Biobío,0.02866786819556001,0.03173355575034436,894416.0
2025,1,El Arenal,0.008833697071608736,0.009072959338831147,894416.0
2025,1,El Parque,0.02958019534534266,0.027975796497379295,894416.0
2025,1,Higueras,0.01450108227044239,0.014394867712563281,894416.0
2025,1,Hito Galvarino,0.029891012683136257,0.0308659505196687,894416.0
2025,1,Hualqui,0.016449839895529596,0.02085942111947908,894416.0
2025,1,Huinca,0.03600338097708449,0.033983068281426096,894416.0
2025,1,Intermodal Coronel,0.07591657573209781,0.0668559149210211,894416.0
2025,1,Juan Pablo II,0.036379045097583225,0.050220479061197476,894416.0
2025,1,La Leonera,0.01173055938176419,0.01068406647466056,894416.0
2025,1,Laguna Quiñenco,0.054502602815692025,0.051754440886567325,894416.0
2025,1,Lomas Coloradas,0.06779395717429026,0.065061447916853,894416.0
2025,1,Lorenzo Arenas,0.00817516681275827,0.008976807212751113,894416.0
2025,1,Los Canelos,0.0643783206024937,0.06149263877211499,894416.0
2025,1,Los Cóndores,0.014630775835852669,0.012866496127081805,894416.0
2025,1,Manquimávida,0.009631983327668557,0.009255201159192143,894416.0
2025,1,Mercado,0.014653136795406165,0.01349148494660203,894416.0
2025,1,Pedro Medina,0.006956494517092717,0.0073466932613012285,894416.0
2025,1,UTFSM,0.01046828321496932,0.010268152626965529,894416.0
2025,2,Alborada,0.012375630700827131,0.013495363054826019,734104.0
2025,2,C. Raúl Silva H.,0.05096280635986182,0.045437703649619125,734104.0
2025,2,Chiguayante,0.010990268408835805,0.011204134564039972,734104.0
2025,2,Concepción,0.2674171507034426,0.28600443533886205,734104.0
2025,2,Costa Mar,0.05257429465034927,0.046843499013763716,734104.0
2025,2,Cristo Redentor,0.06148175190436232,0.05525375151204734,734104.0
2025,2,Diagonal Biobío,0.02896864749408803,0.032197072894303805,734104.0
2025,2,El Arenal,0.008697677713239541,0.00846337848588211,734104.0
2025,2,El Parque,0.0313388838638667,0.030112899534670837,734104.0
2025,2,Higueras,0.014142410339679392,0.013976221352832842,734104.0
2025,2,Hito Galvarino,0.03039215152076545,0.03284275797434696,734104.0
2025,2,Hualqui,0.015435142704575919,0.019072229547856978,734104.0
2025,2,Huinca,0.037532829135926246,0.034922844719549276,734104.0
2025,2,Intermodal Coronel,0.07686513082614997,0.06886898859017251,734104.0
2025,2,Juan Pablo II,0.0368721598029707,0.050529625230212614,734104.0
2025,2,La Leonera,0.011574654272419167,0.010164772293843924,734104.0
2025,2,Laguna Quiñenco,0.05765804300208145,0.05326629469393982,734104.0
2025,2,Lomas Coloradas,0.06702320107232762,0.0646951930516657,734104.0
2025,2,Lorenzo Arenas,0.007887165851160054,0.009051850963896125,734104.0
2025,2,Los Canelos,0.0656528230332487,0.06133054717042817,734104.0
2025,2,Los Cóndores,0.014004827653847411,0.012481882676024106,734104.0
2025,2,Manquimávida,0.00927797696239225,0.008949685603129802,734104.0
2025,2,Mercado,0.014387607205518564,0.013987118991314582,734104.0
2025,2,Pedro Medina,0.006851890195394658,0.007293244553905169,734104.0
2025,2,UTFSM,0.009634874622669267,0.009554504538866427,734104.0
2025,3,Alborada,0.010850359446063954,0.011809003784458115,1097383.0
2025,3,C. Raúl Silva H.,0.048047035538184936,0.044794752606883835,1097383.0
2025,3,Chiguayante,0.011241289504211383,0.010712759355667073,1097383.0
2025,3,Concepción,0.2841068250556096,0.30301180171371345,1097383.0
2025,3,Costa Mar,0.05391736522253397,0.048776042639625365,1097383.0
2025,3,Cristo Redentor,0.0631848679995954,0.056401456920692226,1097383.0
2025,3,Diagonal Biobío,0.028426720661792648,0.03713015419411454,1097383.0
2025,3,El Arenal,0.007524264545742006,0.007347480323642703,1097383.0
2025,3,El Parque,0.023731003669639497,0.02105828138398353,1097383.0
2025,3,Higueras,0.012528898297130537,0.012740310356548261,1097383.0
2025,3,Hito Galvarino,0.02788269911234273,0.029502006136417278,1097383.0
2025,3,Hualqui,0.013878472693672128,0.016506543294364868,1097383.0
2025,3,Huinca,0.03810975748667512,0.03641208219919572,1097383.0
2025,3,Intermodal Coronel,0.0816287476660382,0.06243945823837257,1097383.0
2025,3,Juan Pablo II,0.031802023541461825,0.04861019352404767,1097383.0
2025,3,La Leonera,0.010857649517078358,0.009424239303871118,1097383.0
2025,3,Laguna Quiñenco,0.05626476808917215,0.05369501805659464,1097383.0
2025,3,Lomas Coloradas,0.06874628092470905,0.06431118397132086,1097383.0
2025,3,Lorenzo Arenas,0.007381196902084323,0.008167613312763182,1097383.0
2025,3,Los Canelos,0.06457818282222341,0.06442326881316733,1097383.0
2025,3,Los Cóndores,0.013499389000923106,0.01202132710275264,1097383.0
2025,3,Manquimávida,0.009884425036655388,0.00988807007216259,1097383.0
2025,3,Mercado,0.011939313803840591,0.010720049426681477,1097383.0
2025,3,Pedro Medina,0.0073465690647659026,0.007023983422378513,1097383.0
2025,3,UTFSM,0.012641894397853803,0.013072919846580456,1097383.0
2025,4,Alborada,0.010402381775758515,0.010977752338250317,1006308.0
2025,4,C. Raúl Silva H.,0.044382038103642225,0.043929890252288564,1006308.0
2025,4,Chiguayante,0.010953902781255838,0.010680626607360768,1006308.0
2025,4,Concepción,0.2927880927111779,0.30112351288074823,1006308.0
2025,4,Costa Mar,0.05231201580430644,0.04942423194489162,1006308.0
2025,4,Cristo Redentor,0.06382340198030821,0.05742973324270502,1006308.0
2025,4,Diagonal Biobío,0.026776096384009667,0.036330825154922745,1006308.0
2025,4,El Arenal,0.007649745405979084,0.007943889942244323,1006308.0
2025,4,El Parque,0.023092333559904126,0.018472475623765288,1006308.0
2025,4,Higueras,0.011860185947046034,0.0121930860134273,1006308.0
2025,4,Hito Galvarino,0.0274717084630153,0.030393279194838956,1006308.0
2025,4,Hualqui,0.013824793204466227,0.018218080349157513,1006308.0
2025,4,Huinca,0.03750640956844226,0.03721325876371846,1006308.0
2025,4,Intermodal Coronel,0.0853704829932784,0.06215492672223613,1006308.0
2025,4,Juan Pablo II,0.03240856676087241,0.04803598898150467,1006308.0
2025,4,La Leonera,0.010621996446416008,0.009820055092476658,1006308.0
2025,4,Laguna Quiñenco,0.056968641807478425,0.05465523477901398,1006308.0
2025,4,Lomas Coloradas,0.06581881491551295,0.06286842596898763,1006308.0
2025,4,Lorenzo Arenas,0.007028663192581198,0.008076056237255392,1006308.0
2025,4,Los Canelos,0.06401717963088836,0.06625903798836937,1006308.0
2025,4,Los Cóndores,0.012527973542891441,0.011962540295814006,1006308.0
2025,4,Manquimávida,0.009675964018968348,0.010127118138780571,1006308.0
2025,4,Mercado,0.011833355195427244,0.010148980232692178,1006308.0
2025,4,Pedro Medina,0.00779483021102883,0.007082324695818775,1006308.0
2025,4,UTFSM,0.013090425595344566,0.014478668558731521,1006308.0
2025,5,Alborada,0.01050597329585383,0.0109028150965235,967640.0
2025,5,C. Raúl Silva H.,0.04662374436774007,0.04419102145425985,967640.0
2025,5,Chiguayante,0.01103406225455748,0.010799470877599106,967640.0
2025,5,Concepción,0.2912973833243768,0.30193253689388616,967640.0
2025,5,Costa Mar,0.053747261378198505,0.04864619073209045,967640.0
2025,5,Cristo Redentor,0.06325802984581043,0.057055309825968334,967640.0
2025,5,Diagonal Biobío,0.02650985903848539,0.03520627506097309,967640.0
2025,5,El Arenal,0.007751849861518747,0.007742548881815551,967640.0
2025,5,El Parque,0.023835310652722087,0.019920631639866068,967640.0
2025,5,Higueras,0.012494316067959158,0.012438510189739986,967640.0
2025,5,Hito Galvarino,0.027421355049398535,0.029673225579761067,967640.0
2025,5,Hualqui,0.01367450704807573,0.019063908064982846,967640.0
2025,5,Huinca,0.03828076557397379,0.03780228184035385,967640.0
2025,5,Intermodal Coronel,0.08275598363027573,0.061965193667066265,967640.0
2025,5,Juan Pablo II,0.032856227522632384,0.04944917531313298,967640.0
2025,5,La Leonera,0.01048737133644744,0.010116365590508866,967640.0
2025,5,Laguna Quiñenco,0.056137613161919724,0.054717663593898555,967640.0
2025,5,Lomas Coloradas,0.06598631722541441,0.06299760241412096,967640.0
2025,5,Lorenzo Arenas,0.007375676904633955,0.008248935554545079,967640.0
2025,5,Los Canelos,0.06432247530073168,0.06550473316522673,967640.0
2025,5,Los Cóndores,0.01265243272291348,0.011448472572444298,967640.0
2025,5,Manquimávida,0.009646149394402876,0.010245545864164358,967640.0
2025,5,Mercado,0.012210119465917076,0.010607250630399736,967640.0
2025,5,Pedro Medina,0.007569964036211814,0.007167955024595924,967640.0
2025,5,UTFSM,0.011565251539828863,0.012156380472076391,967640.0
2025,6,Alborada,0.010490492277151863,0.01070707158653595,918832.0
2025,6,C. Raúl Silva H.,0.046392594075957305,0.04461642607136016,918832.0
2025,6,Chiguayante,0.01150700019154753,0.010107397217336793,918832.0
2025,6,Concepción,0.2968072509446776,0.30345590924129767,918832.0
2025,6,Costa Mar,0.05188108381075104,0.04885550350880248,918832.0
2025,6,Cristo Redentor,0.06355677642920578,0.058391523151131004,918832.0
2025,6,Diagonal Biobío,0.02585129816985042,0.03569314085708813,918832.0
2025,6,El Arenal,0.007348459783725426,0.007225477562818883,918832.0
2025,6,El Parque,0.022689675588137982,0.019294060285231684,918832.0
2025,6,Higueras,0.01273355738589862,0.012889189753948491,918832.0
2025,6,Hito Galvarino,0.027402180159158584,0.029803054312431434,918832.0
2025,6,Hualqui,0.012929458268758598,0.01637404879237989,918832.0
2025,6,Huinca,0.03788723074511989,0.037312588155397286,918832.0
2025,6,Intermodal Coronel,0.08366491371654448,0.06192971076322984,918832.0
2025,6,Juan Pablo II,0.03338042210110227,0.05075247705782994,918832.0
2025,6,La Leonera,0.01088338238110993,0.010091072143765128,918832.0
2025,6,Laguna Quiñenco,0.0570354537064447,0.055790394762045725,918832.0
2025,6,Lomas Coloradas,0.06475503682936598,0.062145201734375814,918832.0
2025,6,Lorenzo Arenas,0.006920742856147805,0.008704529228411723,918832.0
2025,6,Los Canelos,0.06380927090044752,0.06539824472808957,918832.0
2025,6,Los Cóndores,0.012635606944468629,0.011208795514305118,918832.0
2025,6,Manquimávida,0.009357532171278318,0.009181221376704338,918832.0
2025,6,Mercado,0.011450406603165758,0.010545997527295523,918832.0
2025,6,Pedro Medina,0.0068946227384331414,0.00667477841433472,918832.0
2025,6,UTFSM,0.011735551221550839,0.012852186253852718,918832.0
2025,7,Alborada,0.011745359436300822,0.011938106298674683,819728.0
2025,7,C. Raúl Silva H.,0.05002879003767103,0.04574078230827787,819728.0
2025,7,Chiguayante,0.013098247223469249,0.01140378271816993,819728.0
2025,7,Concepción,0.24786880526223332,0.2637423633205161,819728.0
2025,7,Costa Mar,0.05454858196865302,0.04907603497745593,819728.0
2025,7,Cristo Redentor,0.06357596666211231,0.0561954697167841,819728.0
2025,7,Diagonal Biobío,0.03266327367126657,0.04492465793531513,819728.0
2025,7,El Arenal,0.008666289305720921,0.008695567310132142,819728.0
2025,7,El Parque,0.019812669568442215,0.017902279780610153,819728.0
2025,7,Higueras,0.014224230476450725,0.013952189018796479,819728.0
2025,7,Hito Galvarino,0.031028585091640155,0.033113422989089064,819728.0
2025,7,Hualqui,0.01604678625104913,0.020436047079031093,819728.0
2025,7,Huinca,0.03898366287353854,0.03709279175531396,819728.0
2025,7,Intermodal Coronel,0.08119400581656354,0.062116946108953214,819728.0
2025,7,Juan Pablo II,0.04465749614506275,0.0645287217223274,819728.0
2025,7,La Leonera,0.011964944469384967,0.011236654109655886,819728.0
2025,7,Laguna Quiñenco,0.05728363554740109,0.053348183787793026,819728.0
2025,7,Lomas Coloradas,0.06911316924638417,0.0651289208127574,819728.0
2025,7,Lorenzo Arenas,0.007994115121113345,0.009185973884020066,819728.0
2025,7,Los Canelos,0.06819457185798215,0.06616950988620615,819728.0
2025,7,Los Cóndores,0.013824097749497393,0.012273583432553237,819728.0
2025,7,Manquimávida,0.011680703843226045,0.011222015107450276,819728.0
2025,7,Mercado,0.013351989928366483,0.012579782562020572,819728.0
