origen,destino,tarifa_estudiante_bt_sin_subsidio,es_diagonal,origen_en_modelo,destino_en_modelo,tarifa_disponible,fuente
Los Canelos,Lorenzo Arenas,530,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Los Canelos,UTFSM,540,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Los Canelos,Los Cóndores,540,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Los Canelos,Higueras,540,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Los Canelos,El Arenal,530,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Los Canelos,Mercado,540,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Los Canelos,Juan Pablo II,550,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Los Canelos,Diagonal Biobío,410,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Los Canelos,Alborada,410,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Los Canelos,Costa Mar,400,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Los Canelos,El Parque,370,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Los Canelos,Lomas Coloradas,370,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Los Canelos,C. Raúl Silva H.,370,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Los Canelos,Hito Galvarino,370,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Los Canelos,Los Canelos,,1,1,1,0,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Los Canelos,Huinca,300,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Los Canelos,Cristo Redentor,300,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Los Canelos,Laguna Quiñenco,300,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Los Canelos,Intermodal Coronel,340,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Los Canelos,Pasajero Lota,,0,1,1,0,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Huinca,Hualqui,570,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Huinca,La Leonera,550,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Huinca,Manquimávida,550,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Huinca,Pedro Medina,550,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Huinca,Chiguayante,550,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Huinca,Concepción,530,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Huinca,Lorenzo Arenas,530,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Huinca,UTFSM,530,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Huinca,Los Cóndores,530,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Huinca,Higueras,530,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Huinca,El Arenal,540,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Huinca,Mercado,550,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Huinca,Juan Pablo II,550,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Huinca,Diagonal Biobío,410,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Huinca,Alborada,410,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Huinca,Costa Mar,410,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Huinca,El Parque,380,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Huinca,Lomas Coloradas,380,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Huinca,C. Raúl Silva H.,380,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Huinca,Hito Galvarino,370,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Huinca,Los Canelos,300,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Huinca,Huinca,,1,1,1,0,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Huinca,Cristo Redentor,300,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Huinca,Laguna Quiñenco,300,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Huinca,Intermodal Coronel,340,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Huinca,Pasajero Lota,,0,1,1,0,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Cristo Redentor,Hualqui,590,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Cristo Redentor,La Leonera,550,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Cristo Redentor,Manquimávida,550,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Cristo Redentor,Pedro Medina,550,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Cristo Redentor,Chiguayante,550,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Cristo Redentor,Concepción,530,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Cristo Redentor,Lorenzo Arenas,530,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Cristo Redentor,UTFSM,530,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Cristo Redentor,Los Cóndores,540,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Cristo Redentor,Higueras,540,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Cristo Redentor,El Arenal,550,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Cristo Redentor,Mercado,560,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Cristo Redentor,Juan Pablo II,560,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Cristo Redentor,Diagonal Biobío,420,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Cristo Redentor,Alborada,420,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Cristo Redentor,Costa Mar,420,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Cristo Redentor,El Parque,400,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Cristo Redentor,Lomas Coloradas,400,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Cristo Redentor,C. Raúl Silva H.,400,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Cristo Redentor,Hito Galvarino,390,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Cristo Redentor,Los Canelos,300,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Cristo Redentor,Huinca,300,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Cristo Redentor,Cristo Redentor,,1,1,1,0,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Cristo Redentor,Laguna Quiñenco,300,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Cristo Redentor,Intermodal Coronel,300,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Cristo Redentor,Pasajero Lota,,0,1,1,0,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Laguna Quiñenco,Hualqui,580,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Laguna Quiñenco,La Leonera,550,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Laguna Quiñenco,Manquimávida,550,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Laguna Quiñenco,Pedro Medina,550,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Laguna Quiñenco,Chiguayante,550,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Laguna Quiñenco,Concepción,530,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Laguna Quiñenco,Lorenzo Arenas,530,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Laguna Quiñenco,UTFSM,540,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Laguna Quiñenco,Los Cóndores,550,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Laguna Quiñenco,Higueras,550,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Laguna Quiñenco,El Arenal,540,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Laguna Quiñenco,Mercado,550,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Laguna Quiñenco,Juan Pablo II,550,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Laguna Quiñenco,Diagonal Biobío,410,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Laguna Quiñenco,Alborada,410,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Laguna Quiñenco,Costa Mar,420,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Laguna Quiñenco,El Parque,400,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Laguna Quiñenco,Lomas Coloradas,400,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Laguna Quiñenco,C. Raúl Silva H.,400,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Laguna Quiñenco,Hito Galvarino,390,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Laguna Quiñenco,Los Canelos,300,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Laguna Quiñenco,Huinca,300,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Laguna Quiñenco,Cristo Redentor,300,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Laguna Quiñenco,Laguna Quiñenco,,1,1,1,0,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Laguna Quiñenco,Intermodal Coronel,300,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Laguna Quiñenco,Pasajero Lota,,0,1,1,0,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Intermodal Coronel,Hualqui,590,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Intermodal Coronel,La Leonera,560,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Intermodal Coronel,Manquimávida,560,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Intermodal Coronel,Pedro Medina,560,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Intermodal Coronel,Chiguayante,560,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Intermodal Coronel,Concepción,540,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Intermodal Coronel,Lorenzo Arenas,540,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Intermodal Coronel,UTFSM,550,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Intermodal Coronel,Los Cóndores,560,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Intermodal Coronel,Higueras,560,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Intermodal Coronel,El Arenal,550,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Intermodal Coronel,Mercado,550,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Intermodal Coronel,Juan Pablo II,550,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Intermodal Coronel,Diagonal Biobío,490,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Intermodal Coronel,Alborada,490,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Intermodal Coronel,Costa Mar,500,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Intermodal Coronel,El Parque,410,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Intermodal Coronel,Lomas Coloradas,410,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Intermodal Coronel,C. Raúl Silva H.,410,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Intermodal Coronel,Hito Galvarino,400,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Intermodal Coronel,Los Canelos,340,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Intermodal Coronel,Huinca,340,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Intermodal Coronel,Cristo Redentor,300,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Intermodal Coronel,Laguna Quiñenco,300,0,1,1,1,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Intermodal Coronel,Intermodal Coronel,,1,1,1,0,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Intermodal Coronel,Pasajero Lota,,0,1,1,0,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Pasajero Lota,Hualqui,,0,1,1,0,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Pasajero Lota,La Leonera,,0,1,1,0,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Pasajero Lota,Manquimávida,,0,1,1,0,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Pasajero Lota,Pedro Medina,,0,1,1,0,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Pasajero Lota,Chiguayante,,0,1,1,0,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Pasajero Lota,Concepción,,0,1,1,0,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Pasajero Lota,Lorenzo Arenas,,0,1,1,0,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Pasajero Lota,UTFSM,,0,1,1,0,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Pasajero Lota,Los Cóndores,,0,1,1,0,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Pasajero Lota,Higueras,,0,1,1,0,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Pasajero Lota,El Arenal,,0,1,1,0,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Pasajero Lota,Mercado,,0,1,1,0,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Pasajero Lota,Juan Pablo II,,0,1,1,0,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Pasajero Lota,Diagonal Biobío,,0,1,1,0,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Pasajero Lota,Alborada,,0,1,1,0,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Pasajero Lota,Costa Mar,,0,1,1,0,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Pasajero Lota,El Parque,,0,1,1,0,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Pasajero Lota,Lomas Coloradas,,0,1,1,0,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Pasajero Lota,C. Raúl Silva H.,,0,1,1,0,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Pasajero Lota,Hito Galvarino,,0,1,1,0,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Pasajero Lota,Los Canelos,,0,1,1,0,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Pasajero Lota,Huinca,,0,1,1,0,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Pasajero Lota,Cristo Redentor,,0,1,1,0,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Pasajero Lota,Laguna Quiñenco,,0,1,1,0,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Pasajero Lota,Intermodal Coronel,,0,1,1,0,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
Pasajero Lota,Pasajero Lota,,1,1,1,0,Presupuesto 2026 Biotren v4.xlsx | Tarifa Escolar Feb-sep | Estudiante Sin subsidio 2026
