tipo_pasajero,matriz_tarifaria_aplicada,origen,destino,tarifa
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Valle Chanco,Mercado,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Valle Chanco,El Arenal,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Valle Chanco,Higueras,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Valle Chanco,Los Cóndores,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Valle Chanco,UTFSM,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Valle Chanco,Lorenzo Arenas,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Valle Chanco,Concepción,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Valle Chanco,Chiguayante,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Valle Chanco,Pedro Medina,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Valle Chanco,Manquimávida,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Valle Chanco,La Leonera,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Valle Chanco,Hualqui,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Valle Chanco,Quilacoya,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Valle Chanco,San Miguel,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Valle Chanco,Unihue,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Valle Chanco,Valle Chanco,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Valle Chanco,Los Acacios,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Valle Chanco,Talcamávida,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Valle Chanco,Gomero,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Valle Chanco,Buenuraqui,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Valle Chanco,San Rosendo,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Valle Chanco,Laja,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Los Acacios,Mercado,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Los Acacios,El Arenal,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Los Acacios,Higueras,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Los Acacios,Los Cóndores,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Los Acacios,UTFSM,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Los Acacios,Lorenzo Arenas,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Los Acacios,Concepción,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Los Acacios,Chiguayante,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Los Acacios,Pedro Medina,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Los Acacios,Manquimávida,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Los Acacios,La Leonera,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Los Acacios,Hualqui,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Los Acacios,Quilacoya,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Los Acacios,San Miguel,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Los Acacios,Unihue,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Los Acacios,Valle Chanco,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Los Acacios,Los Acacios,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Los Acacios,Talcamávida,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Los Acacios,Gomero,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Los Acacios,Buenuraqui,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Los Acacios,San Rosendo,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Los Acacios,Laja,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Talcamávida,Mercado,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Talcamávida,El Arenal,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Talcamávida,Higueras,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Talcamávida,Los Cóndores,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Talcamávida,UTFSM,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Talcamávida,Lorenzo Arenas,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Talcamávida,Concepción,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Talcamávida,Chiguayante,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Talcamávida,Pedro Medina,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Talcamávida,Manquimávida,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Talcamávida,La Leonera,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Talcamávida,Hualqui,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Talcamávida,Quilacoya,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Talcamávida,San Miguel,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Talcamávida,Unihue,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Talcamávida,Valle Chanco,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Talcamávida,Los Acacios,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Talcamávida,Talcamávida,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Talcamávida,Gomero,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Talcamávida,Buenuraqui,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Talcamávida,San Rosendo,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Talcamávida,Laja,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Gomero,Mercado,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Gomero,El Arenal,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Gomero,Higueras,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Gomero,Los Cóndores,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Gomero,UTFSM,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Gomero,Lorenzo Arenas,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Gomero,Concepción,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Gomero,Chiguayante,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Gomero,Pedro Medina,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Gomero,Manquimávida,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Gomero,La Leonera,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Gomero,Hualqui,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Gomero,Quilacoya,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Gomero,San Miguel,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Gomero,Unihue,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Gomero,Valle Chanco,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Gomero,Los Acacios,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Gomero,Talcamávida,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Gomero,Gomero,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Gomero,Buenuraqui,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Gomero,San Rosendo,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Gomero,Laja,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Buenuraqui,Mercado,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Buenuraqui,El Arenal,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Buenuraqui,Higueras,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Buenuraqui,Los Cóndores,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Buenuraqui,UTFSM,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Buenuraqui,Lorenzo Arenas,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Buenuraqui,Concepción,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Buenuraqui,Chiguayante,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Buenuraqui,Pedro Medina,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Buenuraqui,Manquimávida,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Buenuraqui,La Leonera,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Buenuraqui,Hualqui,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Buenuraqui,Quilacoya,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Buenuraqui,San Miguel,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Buenuraqui,Unihue,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Buenuraqui,Valle Chanco,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Buenuraqui,Los Acacios,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Buenuraqui,Talcamávida,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Buenuraqui,Gomero,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Buenuraqui,Buenuraqui,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Buenuraqui,San Rosendo,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Buenuraqui,Laja,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",San Rosendo,Mercado,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",San Rosendo,El Arenal,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",San Rosendo,Higueras,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",San Rosendo,Los Cóndores,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",San Rosendo,UTFSM,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",San Rosendo,Lorenzo Arenas,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",San Rosendo,Concepción,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",San Rosendo,Chiguayante,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",San Rosendo,Pedro Medina,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",San Rosendo,Manquimávida,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",San Rosendo,La Leonera,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",San Rosendo,Hualqui,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",San Rosendo,Quilacoya,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",San Rosendo,San Miguel,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",San Rosendo,Unihue,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",San Rosendo,Valle Chanco,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",San Rosendo,Los Acacios,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",San Rosendo,Talcamávida,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",San Rosendo,Gomero,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",San Rosendo,Buenuraqui,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",San Rosendo,San Rosendo,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",San Rosendo,Laja,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Laja,Mercado,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Laja,El Arenal,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Laja,Higueras,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Laja,Los Cóndores,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Laja,UTFSM,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Laja,Lorenzo Arenas,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Laja,Concepción,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Laja,Chiguayante,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Laja,Pedro Medina,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Laja,Manquimávida,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Laja,La Leonera,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Laja,Hualqui,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Laja,Quilacoya,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Laja,San Miguel,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Laja,Unihue,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Laja,Valle Chanco,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Laja,Los Acacios,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Laja,Talcamávida,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Laja,Gomero,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Laja,Buenuraqui,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Laja,San Rosendo,0.0
discapacitado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",Laja,Laja,0.0
delegacion,Matriz Tarifaria Delegaciones,Mercado,Mercado,0.0
delegacion,Matriz Tarifaria Delegaciones,Mercado,El Arenal,410.0
delegacion,Matriz Tarifaria Delegaciones,Mercado,Higueras,410.0
delegacion,Matriz Tarifaria Delegaciones,Mercado,Los Cóndores,410.0
delegacion,Matriz Tarifaria Delegaciones,Mercado,UTFSM,410.0
delegacion,Matriz Tarifaria Delegaciones,Mercado,Lorenzo Arenas,410.0
delegacion,Matriz Tarifaria Delegaciones,Mercado,Concepción,410.0
delegacion,Matriz Tarifaria Delegaciones,Mercado,Chiguayante,410.0
delegacion,Matriz Tarifaria Delegaciones,Mercado,Pedro Medina,410.0
delegacion,Matriz Tarifaria Delegaciones,Mercado,Manquimávida,410.0
delegacion,Matriz Tarifaria Delegaciones,Mercado,La Leonera,410.0
delegacion,Matriz Tarifaria Delegaciones,Mercado,Hualqui,410.0
delegacion,Matriz Tarifaria Delegaciones,Mercado,Quilacoya,850.0
delegacion,Matriz Tarifaria Delegaciones,Mercado,San Miguel,850.0
delegacion,Matriz Tarifaria Delegaciones,Mercado,Unihue,950.0
delegacion,Matriz Tarifaria Delegaciones,Mercado,Valle Chanco,950.0
delegacion,Matriz Tarifaria Delegaciones,Mercado,Los Acacios,950.0
delegacion,Matriz Tarifaria Delegaciones,Mercado,Talcamávida,950.0
delegacion,Matriz Tarifaria Delegaciones,Mercado,Gomero,950.0
delegacion,Matriz Tarifaria Delegaciones,Mercado,Buenuraqui,1480.0
delegacion,Matriz Tarifaria Delegaciones,Mercado,San Rosendo,1590.0
delegacion,Matriz Tarifaria Delegaciones,Mercado,Laja,1590.0
delegacion,Matriz Tarifaria Delegaciones,El Arenal,Mercado,410.0
delegacion,Matriz Tarifaria Delegaciones,El Arenal,El Arenal,0.0
delegacion,Matriz Tarifaria Delegaciones,El Arenal,Higueras,410.0
delegacion,Matriz Tarifaria Delegaciones,El Arenal,Los Cóndores,410.0
delegacion,Matriz Tarifaria Delegaciones,El Arenal,UTFSM,410.0
delegacion,Matriz Tarifaria Delegaciones,El Arenal,Lorenzo Arenas,410.0
delegacion,Matriz Tarifaria Delegaciones,El Arenal,Concepción,410.0
delegacion,Matriz Tarifaria Delegaciones,El Arenal,Chiguayante,410.0
delegacion,Matriz Tarifaria Delegaciones,El Arenal,Pedro Medina,410.0
