anio_base,mes,periodo_base,tipo_pasajero,nombre_visual,origen,destino,viajes_observados
2024,12,2024-12,delegacion,Delegación,Laja,Buenuraqui,0.0
2024,12,2024-12,delegacion,Delegación,Laja,San Rosendo,0.0
2024,12,2024-12,delegacion,Delegación,Laja,Laja,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Mercado,Mercado,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Mercado,El Arenal,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Mercado,Higueras,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Mercado,Los Cóndores,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Mercado,UTFSM,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Mercado,Lorenzo Arenas,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Mercado,Concepción,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Mercado,Chiguayante,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Mercado,Pedro Medina,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Mercado,Manquimávida,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Mercado,La Leonera,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Mercado,Hualqui,1.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Mercado,Quilacoya,15.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Mercado,San Miguel,3.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Mercado,Unihue,43.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Mercado,Valle Chanco,9.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Mercado,Los Acacios,12.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Mercado,Talcamávida,40.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Mercado,Gomero,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Mercado,Buenuraqui,5.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Mercado,San Rosendo,30.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Mercado,Laja,306.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,El Arenal,Mercado,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,El Arenal,El Arenal,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,El Arenal,Higueras,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,El Arenal,Los Cóndores,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,El Arenal,UTFSM,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,El Arenal,Lorenzo Arenas,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,El Arenal,Concepción,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,El Arenal,Chiguayante,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,El Arenal,Pedro Medina,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,El Arenal,Manquimávida,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,El Arenal,La Leonera,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,El Arenal,Hualqui,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,El Arenal,Quilacoya,1.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,El Arenal,San Miguel,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,El Arenal,Unihue,7.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,El Arenal,Valle Chanco,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,El Arenal,Los Acacios,2.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,El Arenal,Talcamávida,11.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,El Arenal,Gomero,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,El Arenal,Buenuraqui,3.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,El Arenal,San Rosendo,1.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,El Arenal,Laja,20.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Higueras,Mercado,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Higueras,El Arenal,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Higueras,Higueras,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Higueras,Los Cóndores,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Higueras,UTFSM,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Higueras,Lorenzo Arenas,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Higueras,Concepción,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Higueras,Chiguayante,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Higueras,Pedro Medina,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Higueras,Manquimávida,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Higueras,La Leonera,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Higueras,Hualqui,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Higueras,Quilacoya,20.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Higueras,San Miguel,1.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Higueras,Unihue,10.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Higueras,Valle Chanco,12.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Higueras,Los Acacios,8.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Higueras,Talcamávida,7.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Higueras,Gomero,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Higueras,Buenuraqui,1.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Higueras,San Rosendo,7.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Higueras,Laja,38.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Los Cóndores,Mercado,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Los Cóndores,El Arenal,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Los Cóndores,Higueras,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Los Cóndores,Los Cóndores,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Los Cóndores,UTFSM,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Los Cóndores,Lorenzo Arenas,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Los Cóndores,Concepción,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Los Cóndores,Chiguayante,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Los Cóndores,Pedro Medina,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Los Cóndores,Manquimávida,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Los Cóndores,La Leonera,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Los Cóndores,Hualqui,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Los Cóndores,Quilacoya,5.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Los Cóndores,San Miguel,4.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Los Cóndores,Unihue,41.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Los Cóndores,Valle Chanco,2.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Los Cóndores,Los Acacios,14.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Los Cóndores,Talcamávida,5.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Los Cóndores,Gomero,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Los Cóndores,Buenuraqui,13.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Los Cóndores,San Rosendo,22.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Los Cóndores,Laja,53.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,UTFSM,Mercado,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,UTFSM,El Arenal,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,UTFSM,Higueras,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,UTFSM,Los Cóndores,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,UTFSM,UTFSM,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,UTFSM,Lorenzo Arenas,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,UTFSM,Concepción,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,UTFSM,Chiguayante,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,UTFSM,Pedro Medina,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,UTFSM,Manquimávida,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,UTFSM,La Leonera,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,UTFSM,Hualqui,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,UTFSM,Quilacoya,16.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,UTFSM,San Miguel,9.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,UTFSM,Unihue,26.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,UTFSM,Valle Chanco,4.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,UTFSM,Los Acacios,16.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,UTFSM,Talcamávida,33.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,UTFSM,Gomero,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,UTFSM,Buenuraqui,1.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,UTFSM,San Rosendo,24.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,UTFSM,Laja,121.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Lorenzo Arenas,Mercado,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Lorenzo Arenas,El Arenal,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Lorenzo Arenas,Higueras,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Lorenzo Arenas,Los Cóndores,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Lorenzo Arenas,UTFSM,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Lorenzo Arenas,Lorenzo Arenas,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Lorenzo Arenas,Concepción,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Lorenzo Arenas,Chiguayante,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Lorenzo Arenas,Pedro Medina,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Lorenzo Arenas,Manquimávida,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Lorenzo Arenas,La Leonera,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Lorenzo Arenas,Hualqui,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Lorenzo Arenas,Quilacoya,11.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Lorenzo Arenas,San Miguel,3.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Lorenzo Arenas,Unihue,3.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Lorenzo Arenas,Valle Chanco,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Lorenzo Arenas,Los Acacios,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Lorenzo Arenas,Talcamávida,6.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Lorenzo Arenas,Gomero,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Lorenzo Arenas,Buenuraqui,7.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Lorenzo Arenas,San Rosendo,4.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Lorenzo Arenas,Laja,30.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Concepción,Mercado,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Concepción,El Arenal,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Concepción,Higueras,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Concepción,Los Cóndores,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Concepción,UTFSM,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Concepción,Lorenzo Arenas,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Concepción,Concepción,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Concepción,Chiguayante,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Concepción,Pedro Medina,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Concepción,Manquimávida,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Concepción,La Leonera,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Concepción,Hualqui,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Concepción,Quilacoya,260.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Concepción,San Miguel,66.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Concepción,Unihue,379.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Concepción,Valle Chanco,59.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Concepción,Los Acacios,258.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Concepción,Talcamávida,395.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Concepción,Gomero,58.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Concepción,Buenuraqui,77.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Concepción,San Rosendo,643.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Concepción,Laja,2691.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Chiguayante,Mercado,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Chiguayante,El Arenal,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Chiguayante,Higueras,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Chiguayante,Los Cóndores,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Chiguayante,UTFSM,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Chiguayante,Lorenzo Arenas,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Chiguayante,Concepción,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Chiguayante,Chiguayante,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Chiguayante,Pedro Medina,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Chiguayante,Manquimávida,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Chiguayante,La Leonera,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Chiguayante,Hualqui,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Chiguayante,Quilacoya,29.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Chiguayante,San Miguel,1.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Chiguayante,Unihue,17.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Chiguayante,Valle Chanco,5.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Chiguayante,Los Acacios,21.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Chiguayante,Talcamávida,11.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Chiguayante,Gomero,7.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Chiguayante,Buenuraqui,2.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Chiguayante,San Rosendo,35.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Chiguayante,Laja,91.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Pedro Medina,Mercado,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Pedro Medina,El Arenal,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Pedro Medina,Higueras,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Pedro Medina,Los Cóndores,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Pedro Medina,UTFSM,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Pedro Medina,Lorenzo Arenas,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Pedro Medina,Concepción,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Pedro Medina,Chiguayante,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Pedro Medina,Pedro Medina,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Pedro Medina,Manquimávida,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Pedro Medina,La Leonera,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Pedro Medina,Hualqui,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Pedro Medina,Quilacoya,1.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Pedro Medina,San Miguel,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Pedro Medina,Unihue,43.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Pedro Medina,Valle Chanco,23.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Pedro Medina,Los Acacios,19.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Pedro Medina,Talcamávida,7.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Pedro Medina,Gomero,5.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Pedro Medina,Buenuraqui,3.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Pedro Medina,San Rosendo,3.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Pedro Medina,Laja,10.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Manquimávida,Mercado,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Manquimávida,El Arenal,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Manquimávida,Higueras,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Manquimávida,Los Cóndores,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Manquimávida,UTFSM,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Manquimávida,Lorenzo Arenas,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Manquimávida,Concepción,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Manquimávida,Chiguayante,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Manquimávida,Pedro Medina,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Manquimávida,Manquimávida,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Manquimávida,La Leonera,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Manquimávida,Hualqui,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Manquimávida,Quilacoya,3.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Manquimávida,San Miguel,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Manquimávida,Unihue,13.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Manquimávida,Valle Chanco,7.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Manquimávida,Los Acacios,24.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Manquimávida,Talcamávida,7.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Manquimávida,Gomero,2.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Manquimávida,Buenuraqui,5.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Manquimávida,San Rosendo,4.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Manquimávida,Laja,26.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,La Leonera,Mercado,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,La Leonera,El Arenal,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,La Leonera,Higueras,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,La Leonera,Los Cóndores,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,La Leonera,UTFSM,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,La Leonera,Lorenzo Arenas,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,La Leonera,Concepción,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,La Leonera,Chiguayante,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,La Leonera,Pedro Medina,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,La Leonera,Manquimávida,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,La Leonera,La Leonera,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,La Leonera,Hualqui,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,La Leonera,Quilacoya,7.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,La Leonera,San Miguel,4.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,La Leonera,Unihue,32.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,La Leonera,Valle Chanco,3.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,La Leonera,Los Acacios,24.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,La Leonera,Talcamávida,11.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,La Leonera,Gomero,3.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,La Leonera,Buenuraqui,11.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,La Leonera,San Rosendo,18.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,La Leonera,Laja,62.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Hualqui,Mercado,1.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Hualqui,El Arenal,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Hualqui,Higueras,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Hualqui,Los Cóndores,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Hualqui,UTFSM,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Hualqui,Lorenzo Arenas,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Hualqui,Concepción,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Hualqui,Chiguayante,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Hualqui,Pedro Medina,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Hualqui,Manquimávida,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Hualqui,La Leonera,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Hualqui,Hualqui,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Hualqui,Quilacoya,3.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Hualqui,San Miguel,2.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Hualqui,Unihue,7.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Hualqui,Valle Chanco,4.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Hualqui,Los Acacios,11.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Hualqui,Talcamávida,29.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Hualqui,Gomero,5.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Hualqui,Buenuraqui,2.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Hualqui,San Rosendo,26.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Hualqui,Laja,154.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Quilacoya,Mercado,15.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Quilacoya,El Arenal,1.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Quilacoya,Higueras,20.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Quilacoya,Los Cóndores,5.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Quilacoya,UTFSM,16.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Quilacoya,Lorenzo Arenas,11.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Quilacoya,Concepción,260.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Quilacoya,Chiguayante,29.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Quilacoya,Pedro Medina,1.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Quilacoya,Manquimávida,3.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Quilacoya,La Leonera,7.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Quilacoya,Hualqui,3.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Quilacoya,Quilacoya,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Quilacoya,San Miguel,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Quilacoya,Unihue,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Quilacoya,Valle Chanco,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Quilacoya,Los Acacios,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Quilacoya,Talcamávida,1.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Quilacoya,Gomero,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Quilacoya,Buenuraqui,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Quilacoya,San Rosendo,4.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,Quilacoya,Laja,15.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,San Miguel,Mercado,3.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,San Miguel,El Arenal,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,San Miguel,Higueras,1.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,San Miguel,Los Cóndores,4.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,San Miguel,UTFSM,9.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,San Miguel,Lorenzo Arenas,3.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,San Miguel,Concepción,66.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,San Miguel,Chiguayante,1.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,San Miguel,Pedro Medina,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,San Miguel,Manquimávida,0.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,San Miguel,La Leonera,4.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,San Miguel,Hualqui,2.0
2024,12,2024-12,ida_y_vuelta,Ida y vuelta,San Miguel,Quilacoya,0.0
