tipo_pasajero,origen,destino,matriz_tarifaria_aplicada,tarifa,tiene_tarifa
estudiante_basica,San Rosendo,Chiguayante,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
estudiante_basica,San Rosendo,Pedro Medina,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
estudiante_basica,San Rosendo,Manquimávida,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
estudiante_basica,San Rosendo,La Leonera,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
estudiante_basica,San Rosendo,Hualqui,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
estudiante_basica,San Rosendo,Quilacoya,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
estudiante_basica,San Rosendo,San Miguel,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
estudiante_basica,San Rosendo,Unihue,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
estudiante_basica,San Rosendo,Valle Chanco,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
estudiante_basica,San Rosendo,Los Acacios,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
estudiante_basica,San Rosendo,Talcamávida,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
estudiante_basica,San Rosendo,Gomero,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
estudiante_basica,San Rosendo,Buenuraqui,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
estudiante_basica,San Rosendo,San Rosendo,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
estudiante_basica,San Rosendo,Laja,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
estudiante_basica,Laja,Mercado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
estudiante_basica,Laja,El Arenal,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
estudiante_basica,Laja,Higueras,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
estudiante_basica,Laja,Los Cóndores,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
estudiante_basica,Laja,UTFSM,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
estudiante_basica,Laja,Lorenzo Arenas,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
estudiante_basica,Laja,Concepción,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
estudiante_basica,Laja,Chiguayante,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
estudiante_basica,Laja,Pedro Medina,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
estudiante_basica,Laja,Manquimávida,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
estudiante_basica,Laja,La Leonera,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
estudiante_basica,Laja,Hualqui,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
estudiante_basica,Laja,Quilacoya,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
estudiante_basica,Laja,San Miguel,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
estudiante_basica,Laja,Unihue,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
estudiante_basica,Laja,Valle Chanco,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
estudiante_basica,Laja,Los Acacios,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
estudiante_basica,Laja,Talcamávida,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
estudiante_basica,Laja,Gomero,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
estudiante_basica,Laja,Buenuraqui,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
estudiante_basica,Laja,San Rosendo,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
estudiante_basica,Laja,Laja,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Mercado,Mercado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Mercado,El Arenal,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Mercado,Higueras,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Mercado,Los Cóndores,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Mercado,UTFSM,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Mercado,Lorenzo Arenas,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Mercado,Concepción,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Mercado,Chiguayante,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Mercado,Pedro Medina,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Mercado,Manquimávida,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Mercado,La Leonera,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Mercado,Hualqui,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Mercado,Quilacoya,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Mercado,San Miguel,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Mercado,Unihue,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Mercado,Valle Chanco,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Mercado,Los Acacios,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Mercado,Talcamávida,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Mercado,Gomero,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Mercado,Buenuraqui,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Mercado,San Rosendo,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Mercado,Laja,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,El Arenal,Mercado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,El Arenal,El Arenal,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,El Arenal,Higueras,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,El Arenal,Los Cóndores,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,El Arenal,UTFSM,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,El Arenal,Lorenzo Arenas,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,El Arenal,Concepción,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,El Arenal,Chiguayante,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,El Arenal,Pedro Medina,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,El Arenal,Manquimávida,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,El Arenal,La Leonera,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,El Arenal,Hualqui,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,El Arenal,Quilacoya,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,El Arenal,San Miguel,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,El Arenal,Unihue,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,El Arenal,Valle Chanco,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,El Arenal,Los Acacios,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,El Arenal,Talcamávida,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,El Arenal,Gomero,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,El Arenal,Buenuraqui,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,El Arenal,San Rosendo,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,El Arenal,Laja,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Higueras,Mercado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Higueras,El Arenal,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Higueras,Higueras,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Higueras,Los Cóndores,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Higueras,UTFSM,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Higueras,Lorenzo Arenas,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Higueras,Concepción,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Higueras,Chiguayante,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Higueras,Pedro Medina,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Higueras,Manquimávida,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Higueras,La Leonera,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Higueras,Hualqui,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Higueras,Quilacoya,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Higueras,San Miguel,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Higueras,Unihue,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Higueras,Valle Chanco,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Higueras,Los Acacios,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Higueras,Talcamávida,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Higueras,Gomero,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Higueras,Buenuraqui,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Higueras,San Rosendo,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Higueras,Laja,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Los Cóndores,Mercado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Los Cóndores,El Arenal,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Los Cóndores,Higueras,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Los Cóndores,Los Cóndores,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Los Cóndores,UTFSM,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Los Cóndores,Lorenzo Arenas,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Los Cóndores,Concepción,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Los Cóndores,Chiguayante,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Los Cóndores,Pedro Medina,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Los Cóndores,Manquimávida,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Los Cóndores,La Leonera,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Los Cóndores,Hualqui,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Los Cóndores,Quilacoya,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Los Cóndores,San Miguel,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Los Cóndores,Unihue,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Los Cóndores,Valle Chanco,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Los Cóndores,Los Acacios,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Los Cóndores,Talcamávida,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Los Cóndores,Gomero,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Los Cóndores,Buenuraqui,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Los Cóndores,San Rosendo,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Los Cóndores,Laja,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,UTFSM,Mercado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,UTFSM,El Arenal,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,UTFSM,Higueras,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,UTFSM,Los Cóndores,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,UTFSM,UTFSM,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,UTFSM,Lorenzo Arenas,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,UTFSM,Concepción,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,UTFSM,Chiguayante,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,UTFSM,Pedro Medina,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,UTFSM,Manquimávida,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,UTFSM,La Leonera,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,UTFSM,Hualqui,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,UTFSM,Quilacoya,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,UTFSM,San Miguel,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,UTFSM,Unihue,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,UTFSM,Valle Chanco,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,UTFSM,Los Acacios,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,UTFSM,Talcamávida,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,UTFSM,Gomero,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,UTFSM,Buenuraqui,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,UTFSM,San Rosendo,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,UTFSM,Laja,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Lorenzo Arenas,Mercado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Lorenzo Arenas,El Arenal,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Lorenzo Arenas,Higueras,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Lorenzo Arenas,Los Cóndores,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Lorenzo Arenas,UTFSM,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Lorenzo Arenas,Lorenzo Arenas,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Lorenzo Arenas,Concepción,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Lorenzo Arenas,Chiguayante,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Lorenzo Arenas,Pedro Medina,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Lorenzo Arenas,Manquimávida,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Lorenzo Arenas,La Leonera,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Lorenzo Arenas,Hualqui,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Lorenzo Arenas,Quilacoya,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Lorenzo Arenas,San Miguel,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Lorenzo Arenas,Unihue,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Lorenzo Arenas,Valle Chanco,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Lorenzo Arenas,Los Acacios,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Lorenzo Arenas,Talcamávida,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Lorenzo Arenas,Gomero,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Lorenzo Arenas,Buenuraqui,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Lorenzo Arenas,San Rosendo,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Lorenzo Arenas,Laja,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Concepción,Mercado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Concepción,El Arenal,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Concepción,Higueras,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Concepción,Los Cóndores,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Concepción,UTFSM,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Concepción,Lorenzo Arenas,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Concepción,Concepción,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Concepción,Chiguayante,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Concepción,Pedro Medina,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Concepción,Manquimávida,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Concepción,La Leonera,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Concepción,Hualqui,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Concepción,Quilacoya,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Concepción,San Miguel,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Concepción,Unihue,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Concepción,Valle Chanco,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Concepción,Los Acacios,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Concepción,Talcamávida,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Concepción,Gomero,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Concepción,Buenuraqui,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Concepción,San Rosendo,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Concepción,Laja,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Chiguayante,Mercado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Chiguayante,El Arenal,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Chiguayante,Higueras,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Chiguayante,Los Cóndores,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Chiguayante,UTFSM,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Chiguayante,Lorenzo Arenas,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Chiguayante,Concepción,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Chiguayante,Chiguayante,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Chiguayante,Pedro Medina,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Chiguayante,Manquimávida,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Chiguayante,La Leonera,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Chiguayante,Hualqui,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Chiguayante,Quilacoya,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Chiguayante,San Miguel,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Chiguayante,Unihue,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Chiguayante,Valle Chanco,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Chiguayante,Los Acacios,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Chiguayante,Talcamávida,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Chiguayante,Gomero,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Chiguayante,Buenuraqui,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Chiguayante,San Rosendo,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Chiguayante,Laja,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Pedro Medina,Mercado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Pedro Medina,El Arenal,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Pedro Medina,Higueras,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Pedro Medina,Los Cóndores,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Pedro Medina,UTFSM,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Pedro Medina,Lorenzo Arenas,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Pedro Medina,Concepción,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Pedro Medina,Chiguayante,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Pedro Medina,Pedro Medina,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Pedro Medina,Manquimávida,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Pedro Medina,La Leonera,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Pedro Medina,Hualqui,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Pedro Medina,Quilacoya,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Pedro Medina,San Miguel,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Pedro Medina,Unihue,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Pedro Medina,Valle Chanco,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Pedro Medina,Los Acacios,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Pedro Medina,Talcamávida,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Pedro Medina,Gomero,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Pedro Medina,Buenuraqui,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Pedro Medina,San Rosendo,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Pedro Medina,Laja,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Manquimávida,Mercado,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Manquimávida,El Arenal,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
funcionario,Manquimávida,Higueras,"Matriz Tarifaria Estudiante Básica, Discapacitados y Funcionarios",0.0,True
