mes,tipo_pasajero,nombre_visual,origen,destino,viajes_observados,participacion_od_tipo_mes
10,delegacion,Delegación,Los Acacios,Lorenzo Arenas,0.0,0.0
10,delegacion,Delegación,Los Acacios,Concepción,3.0,0.030927835051546393
10,delegacion,Delegación,Los Acacios,Chiguayante,0.0,0.0
10,delegacion,Delegación,Los Acacios,Pedro Medina,0.0,0.0
10,delegacion,Delegación,Los Acacios,Manquimávida,0.0,0.0
10,delegacion,Delegación,Los Acacios,La Leonera,0.0,0.0
10,delegacion,Delegación,Los Acacios,Hualqui,0.0,0.0
10,delegacion,Delegación,Los Acacios,Quilacoya,0.0,0.0
10,delegacion,Delegación,Los Acacios,San Miguel,0.0,0.0
10,delegacion,Delegación,Los Acacios,Unihue,0.0,0.0
10,delegacion,Delegación,Los Acacios,Valle Chanco,0.0,0.0
10,delegacion,Delegación,Los Acacios,Los Acacios,0.0,0.0
10,delegacion,Delegación,Los Acacios,Talcamávida,0.0,0.0
10,delegacion,Delegación,Los Acacios,Gomero,0.0,0.0
10,delegacion,Delegación,Los Acacios,Buenuraqui,0.0,0.0
10,delegacion,Delegación,Los Acacios,San Rosendo,0.0,0.0
10,delegacion,Delegación,Los Acacios,Laja,0.0,0.0
10,delegacion,Delegación,Talcamávida,Mercado,0.0,0.0
10,delegacion,Delegación,Talcamávida,El Arenal,0.0,0.0
10,delegacion,Delegación,Talcamávida,Higueras,0.0,0.0
10,delegacion,Delegación,Talcamávida,Los Cóndores,0.0,0.0
10,delegacion,Delegación,Talcamávida,UTFSM,0.0,0.0
10,delegacion,Delegación,Talcamávida,Lorenzo Arenas,0.0,0.0
10,delegacion,Delegación,Talcamávida,Concepción,5.0,0.05154639175257732
10,delegacion,Delegación,Talcamávida,Chiguayante,0.0,0.0
10,delegacion,Delegación,Talcamávida,Pedro Medina,0.0,0.0
10,delegacion,Delegación,Talcamávida,Manquimávida,0.0,0.0
10,delegacion,Delegación,Talcamávida,La Leonera,0.0,0.0
10,delegacion,Delegación,Talcamávida,Hualqui,0.0,0.0
10,delegacion,Delegación,Talcamávida,Quilacoya,0.0,0.0
10,delegacion,Delegación,Talcamávida,San Miguel,0.0,0.0
10,delegacion,Delegación,Talcamávida,Unihue,0.0,0.0
10,delegacion,Delegación,Talcamávida,Valle Chanco,0.0,0.0
10,delegacion,Delegación,Talcamávida,Los Acacios,0.0,0.0
10,delegacion,Delegación,Talcamávida,Talcamávida,0.0,0.0
10,delegacion,Delegación,Talcamávida,Gomero,0.0,0.0
10,delegacion,Delegación,Talcamávida,Buenuraqui,0.0,0.0
10,delegacion,Delegación,Talcamávida,San Rosendo,2.0,0.020618556701030927
10,delegacion,Delegación,Talcamávida,Laja,0.0,0.0
10,delegacion,Delegación,Gomero,Mercado,0.0,0.0
10,delegacion,Delegación,Gomero,El Arenal,0.0,0.0
10,delegacion,Delegación,Gomero,Higueras,0.0,0.0
10,delegacion,Delegación,Gomero,Los Cóndores,0.0,0.0
10,delegacion,Delegación,Gomero,UTFSM,0.0,0.0
10,delegacion,Delegación,Gomero,Lorenzo Arenas,0.0,0.0
10,delegacion,Delegación,Gomero,Concepción,0.0,0.0
10,delegacion,Delegación,Gomero,Chiguayante,0.0,0.0
10,delegacion,Delegación,Gomero,Pedro Medina,0.0,0.0
10,delegacion,Delegación,Gomero,Manquimávida,0.0,0.0
10,delegacion,Delegación,Gomero,La Leonera,0.0,0.0
10,delegacion,Delegación,Gomero,Hualqui,0.0,0.0
10,delegacion,Delegación,Gomero,Quilacoya,0.0,0.0
10,delegacion,Delegación,Gomero,San Miguel,0.0,0.0
10,delegacion,Delegación,Gomero,Unihue,0.0,0.0
10,delegacion,Delegación,Gomero,Valle Chanco,0.0,0.0
10,delegacion,Delegación,Gomero,Los Acacios,0.0,0.0
10,delegacion,Delegación,Gomero,Talcamávida,0.0,0.0
10,delegacion,Delegación,Gomero,Gomero,0.0,0.0
10,delegacion,Delegación,Gomero,Buenuraqui,0.0,0.0
10,delegacion,Delegación,Gomero,San Rosendo,0.0,0.0
10,delegacion,Delegación,Gomero,Laja,0.0,0.0
10,delegacion,Delegación,Buenuraqui,Mercado,0.0,0.0
10,delegacion,Delegación,Buenuraqui,El Arenal,0.0,0.0
10,delegacion,Delegación,Buenuraqui,Higueras,0.0,0.0
10,delegacion,Delegación,Buenuraqui,Los Cóndores,0.0,0.0
10,delegacion,Delegación,Buenuraqui,UTFSM,0.0,0.0
10,delegacion,Delegación,Buenuraqui,Lorenzo Arenas,0.0,0.0
10,delegacion,Delegación,Buenuraqui,Concepción,0.0,0.0
10,delegacion,Delegación,Buenuraqui,Chiguayante,0.0,0.0
10,delegacion,Delegación,Buenuraqui,Pedro Medina,0.0,0.0
10,delegacion,Delegación,Buenuraqui,Manquimávida,0.0,0.0
10,delegacion,Delegación,Buenuraqui,La Leonera,0.0,0.0
10,delegacion,Delegación,Buenuraqui,Hualqui,0.0,0.0
10,delegacion,Delegación,Buenuraqui,Quilacoya,0.0,0.0
10,delegacion,Delegación,Buenuraqui,San Miguel,0.0,0.0
10,delegacion,Delegación,Buenuraqui,Unihue,0.0,0.0
10,delegacion,Delegación,Buenuraqui,Valle Chanco,0.0,0.0
10,delegacion,Delegación,Buenuraqui,Los Acacios,0.0,0.0
10,delegacion,Delegación,Buenuraqui,Talcamávida,0.0,0.0
10,delegacion,Delegación,Buenuraqui,Gomero,0.0,0.0
10,delegacion,Delegación,Buenuraqui,Buenuraqui,0.0,0.0
10,delegacion,Delegación,Buenuraqui,San Rosendo,0.0,0.0
10,delegacion,Delegación,Buenuraqui,Laja,0.0,0.0
10,delegacion,Delegación,San Rosendo,Mercado,0.0,0.0
10,delegacion,Delegación,San Rosendo,El Arenal,0.0,0.0
10,delegacion,Delegación,San Rosendo,Higueras,0.0,0.0
10,delegacion,Delegación,San Rosendo,Los Cóndores,0.0,0.0
10,delegacion,Delegación,San Rosendo,UTFSM,0.0,0.0
10,delegacion,Delegación,San Rosendo,Lorenzo Arenas,0.0,0.0
10,delegacion,Delegación,San Rosendo,Concepción,0.0,0.0
10,delegacion,Delegación,San Rosendo,Chiguayante,0.0,0.0
10,delegacion,Delegación,San Rosendo,Pedro Medina,0.0,0.0
10,delegacion,Delegación,San Rosendo,Manquimávida,0.0,0.0
10,delegacion,Delegación,San Rosendo,La Leonera,0.0,0.0
10,delegacion,Delegación,San Rosendo,Hualqui,0.0,0.0
10,delegacion,Delegación,San Rosendo,Quilacoya,0.0,0.0
10,delegacion,Delegación,San Rosendo,San Miguel,0.0,0.0
10,delegacion,Delegación,San Rosendo,Unihue,0.0,0.0
10,delegacion,Delegación,San Rosendo,Valle Chanco,0.0,0.0
10,delegacion,Delegación,San Rosendo,Los Acacios,0.0,0.0
10,delegacion,Delegación,San Rosendo,Talcamávida,2.0,0.020618556701030927
10,delegacion,Delegación,San Rosendo,Gomero,0.0,0.0
10,delegacion,Delegación,San Rosendo,Buenuraqui,0.0,0.0
10,delegacion,Delegación,San Rosendo,San Rosendo,0.0,0.0
10,delegacion,Delegación,San Rosendo,Laja,0.0,0.0
10,delegacion,Delegación,Laja,Mercado,45.0,0.4639175257731959
10,delegacion,Delegación,Laja,El Arenal,0.0,0.0
10,delegacion,Delegación,Laja,Higueras,0.0,0.0
10,delegacion,Delegación,Laja,Los Cóndores,0.0,0.0
10,delegacion,Delegación,Laja,UTFSM,0.0,0.0
10,delegacion,Delegación,Laja,Lorenzo Arenas,0.0,0.0
10,delegacion,Delegación,Laja,Concepción,5.0,0.05154639175257732
10,delegacion,Delegación,Laja,Chiguayante,0.0,0.0
10,delegacion,Delegación,Laja,Pedro Medina,0.0,0.0
10,delegacion,Delegación,Laja,Manquimávida,0.0,0.0
10,delegacion,Delegación,Laja,La Leonera,0.0,0.0
10,delegacion,Delegación,Laja,Hualqui,0.0,0.0
10,delegacion,Delegación,Laja,Quilacoya,0.0,0.0
10,delegacion,Delegación,Laja,San Miguel,0.0,0.0
10,delegacion,Delegación,Laja,Unihue,0.0,0.0
10,delegacion,Delegación,Laja,Valle Chanco,0.0,0.0
10,delegacion,Delegación,Laja,Los Acacios,0.0,0.0
10,delegacion,Delegación,Laja,Talcamávida,0.0,0.0
10,delegacion,Delegación,Laja,Gomero,0.0,0.0
10,delegacion,Delegación,Laja,Buenuraqui,0.0,0.0
10,delegacion,Delegación,Laja,San Rosendo,0.0,0.0
10,delegacion,Delegación,Laja,Laja,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Mercado,Mercado,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Mercado,El Arenal,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Mercado,Higueras,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Mercado,Los Cóndores,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Mercado,UTFSM,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Mercado,Lorenzo Arenas,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Mercado,Concepción,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Mercado,Chiguayante,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Mercado,Pedro Medina,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Mercado,Manquimávida,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Mercado,La Leonera,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Mercado,Hualqui,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Mercado,Quilacoya,14.0,0.001292347456844826
10,ida_y_vuelta,Ida y vuelta,Mercado,San Miguel,1.0,9.231053263177328e-05
10,ida_y_vuelta,Ida y vuelta,Mercado,Unihue,30.0,0.0027693159789531985
10,ida_y_vuelta,Ida y vuelta,Mercado,Valle Chanco,4.0,0.00036924213052709313
10,ida_y_vuelta,Ida y vuelta,Mercado,Los Acacios,12.0,0.0011077263915812794
10,ida_y_vuelta,Ida y vuelta,Mercado,Talcamávida,38.0,0.0035078002400073848
10,ida_y_vuelta,Ida y vuelta,Mercado,Gomero,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Mercado,Buenuraqui,7.0,0.000646173728422413
10,ida_y_vuelta,Ida y vuelta,Mercado,San Rosendo,29.0,0.0026770054463214252
10,ida_y_vuelta,Ida y vuelta,Mercado,Laja,214.0,0.019754453983199482
10,ida_y_vuelta,Ida y vuelta,El Arenal,Mercado,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,El Arenal,El Arenal,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,El Arenal,Higueras,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,El Arenal,Los Cóndores,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,El Arenal,UTFSM,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,El Arenal,Lorenzo Arenas,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,El Arenal,Concepción,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,El Arenal,Chiguayante,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,El Arenal,Pedro Medina,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,El Arenal,Manquimávida,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,El Arenal,La Leonera,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,El Arenal,Hualqui,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,El Arenal,Quilacoya,2.0,0.00018462106526354657
10,ida_y_vuelta,Ida y vuelta,El Arenal,San Miguel,1.0,9.231053263177328e-05
10,ida_y_vuelta,Ida y vuelta,El Arenal,Unihue,8.0,0.0007384842610541863
10,ida_y_vuelta,Ida y vuelta,El Arenal,Valle Chanco,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,El Arenal,Los Acacios,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,El Arenal,Talcamávida,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,El Arenal,Gomero,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,El Arenal,Buenuraqui,6.0,0.0005538631957906397
10,ida_y_vuelta,Ida y vuelta,El Arenal,San Rosendo,6.0,0.0005538631957906397
10,ida_y_vuelta,Ida y vuelta,El Arenal,Laja,9.0,0.0008307947936859596
10,ida_y_vuelta,Ida y vuelta,Higueras,Mercado,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Higueras,El Arenal,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Higueras,Higueras,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Higueras,Los Cóndores,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Higueras,UTFSM,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Higueras,Lorenzo Arenas,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Higueras,Concepción,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Higueras,Chiguayante,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Higueras,Pedro Medina,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Higueras,Manquimávida,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Higueras,La Leonera,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Higueras,Hualqui,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Higueras,Quilacoya,32.0,0.002953937044216745
10,ida_y_vuelta,Ida y vuelta,Higueras,San Miguel,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Higueras,Unihue,8.0,0.0007384842610541863
10,ida_y_vuelta,Ida y vuelta,Higueras,Valle Chanco,19.0,0.0017539001200036924
10,ida_y_vuelta,Ida y vuelta,Higueras,Los Acacios,5.0,0.0004615526631588664
10,ida_y_vuelta,Ida y vuelta,Higueras,Talcamávida,6.0,0.0005538631957906397
10,ida_y_vuelta,Ida y vuelta,Higueras,Gomero,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Higueras,Buenuraqui,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Higueras,San Rosendo,6.0,0.0005538631957906397
10,ida_y_vuelta,Ida y vuelta,Higueras,Laja,28.0,0.002584694913689652
10,ida_y_vuelta,Ida y vuelta,Los Cóndores,Mercado,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Los Cóndores,El Arenal,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Los Cóndores,Higueras,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Los Cóndores,Los Cóndores,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Los Cóndores,UTFSM,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Los Cóndores,Lorenzo Arenas,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Los Cóndores,Concepción,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Los Cóndores,Chiguayante,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Los Cóndores,Pedro Medina,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Los Cóndores,Manquimávida,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Los Cóndores,La Leonera,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Los Cóndores,Hualqui,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Los Cóndores,Quilacoya,3.0,0.00027693159789531985
10,ida_y_vuelta,Ida y vuelta,Los Cóndores,San Miguel,2.0,0.00018462106526354657
10,ida_y_vuelta,Ida y vuelta,Los Cóndores,Unihue,26.0,0.0024000738484261054
10,ida_y_vuelta,Ida y vuelta,Los Cóndores,Valle Chanco,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Los Cóndores,Los Acacios,17.0,0.0015692790547401458
10,ida_y_vuelta,Ida y vuelta,Los Cóndores,Talcamávida,5.0,0.0004615526631588664
10,ida_y_vuelta,Ida y vuelta,Los Cóndores,Gomero,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Los Cóndores,Buenuraqui,5.0,0.0004615526631588664
10,ida_y_vuelta,Ida y vuelta,Los Cóndores,San Rosendo,19.0,0.0017539001200036924
10,ida_y_vuelta,Ida y vuelta,Los Cóndores,Laja,44.0,0.0040616634357980245
10,ida_y_vuelta,Ida y vuelta,UTFSM,Mercado,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,UTFSM,El Arenal,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,UTFSM,Higueras,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,UTFSM,Los Cóndores,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,UTFSM,UTFSM,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,UTFSM,Lorenzo Arenas,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,UTFSM,Concepción,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,UTFSM,Chiguayante,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,UTFSM,Pedro Medina,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,UTFSM,Manquimávida,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,UTFSM,La Leonera,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,UTFSM,Hualqui,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,UTFSM,Quilacoya,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,UTFSM,San Miguel,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,UTFSM,Unihue,19.0,0.0017539001200036924
10,ida_y_vuelta,Ida y vuelta,UTFSM,Valle Chanco,2.0,0.00018462106526354657
10,ida_y_vuelta,Ida y vuelta,UTFSM,Los Acacios,5.0,0.0004615526631588664
10,ida_y_vuelta,Ida y vuelta,UTFSM,Talcamávida,11.0,0.0010154158589495061
10,ida_y_vuelta,Ida y vuelta,UTFSM,Gomero,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,UTFSM,Buenuraqui,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,UTFSM,San Rosendo,20.0,0.0018462106526354657
10,ida_y_vuelta,Ida y vuelta,UTFSM,Laja,97.0,0.008954121665282009
10,ida_y_vuelta,Ida y vuelta,Lorenzo Arenas,Mercado,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Lorenzo Arenas,El Arenal,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Lorenzo Arenas,Higueras,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Lorenzo Arenas,Los Cóndores,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Lorenzo Arenas,UTFSM,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Lorenzo Arenas,Lorenzo Arenas,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Lorenzo Arenas,Concepción,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Lorenzo Arenas,Chiguayante,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Lorenzo Arenas,Pedro Medina,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Lorenzo Arenas,Manquimávida,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Lorenzo Arenas,La Leonera,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Lorenzo Arenas,Hualqui,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Lorenzo Arenas,Quilacoya,11.0,0.0010154158589495061
10,ida_y_vuelta,Ida y vuelta,Lorenzo Arenas,San Miguel,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Lorenzo Arenas,Unihue,1.0,9.231053263177328e-05
10,ida_y_vuelta,Ida y vuelta,Lorenzo Arenas,Valle Chanco,1.0,9.231053263177328e-05
10,ida_y_vuelta,Ida y vuelta,Lorenzo Arenas,Los Acacios,1.0,9.231053263177328e-05
10,ida_y_vuelta,Ida y vuelta,Lorenzo Arenas,Talcamávida,4.0,0.00036924213052709313
10,ida_y_vuelta,Ida y vuelta,Lorenzo Arenas,Gomero,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Lorenzo Arenas,Buenuraqui,5.0,0.0004615526631588664
10,ida_y_vuelta,Ida y vuelta,Lorenzo Arenas,San Rosendo,2.0,0.00018462106526354657
10,ida_y_vuelta,Ida y vuelta,Lorenzo Arenas,Laja,26.0,0.0024000738484261054
10,ida_y_vuelta,Ida y vuelta,Concepción,Mercado,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Concepción,El Arenal,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Concepción,Higueras,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Concepción,Los Cóndores,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Concepción,UTFSM,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Concepción,Lorenzo Arenas,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Concepción,Concepción,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Concepción,Chiguayante,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Concepción,Pedro Medina,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Concepción,Manquimávida,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Concepción,La Leonera,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Concepción,Hualqui,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Concepción,Quilacoya,287.0,0.026493122865318932
10,ida_y_vuelta,Ida y vuelta,Concepción,San Miguel,22.0,0.0020308317178990122
10,ida_y_vuelta,Ida y vuelta,Concepción,Unihue,305.0,0.028154712452690852
10,ida_y_vuelta,Ida y vuelta,Concepción,Valle Chanco,52.0,0.004800147696852211
10,ida_y_vuelta,Ida y vuelta,Concepción,Los Acacios,198.0,0.01827748546109111
10,ida_y_vuelta,Ida y vuelta,Concepción,Talcamávida,314.0,0.028985507246376812
10,ida_y_vuelta,Ida y vuelta,Concepción,Gomero,50.0,0.004615526631588664
10,ida_y_vuelta,Ida y vuelta,Concepción,Buenuraqui,65.0,0.006000184621065264
10,ida_y_vuelta,Ida y vuelta,Concepción,San Rosendo,521.0,0.04809378750115388
10,ida_y_vuelta,Ida y vuelta,Concepción,Laja,1963.0,0.18120557555617095
10,ida_y_vuelta,Ida y vuelta,Chiguayante,Mercado,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Chiguayante,El Arenal,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Chiguayante,Higueras,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Chiguayante,Los Cóndores,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Chiguayante,UTFSM,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Chiguayante,Lorenzo Arenas,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Chiguayante,Concepción,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Chiguayante,Chiguayante,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Chiguayante,Pedro Medina,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Chiguayante,Manquimávida,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Chiguayante,La Leonera,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Chiguayante,Hualqui,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Chiguayante,Quilacoya,20.0,0.0018462106526354657
10,ida_y_vuelta,Ida y vuelta,Chiguayante,San Miguel,1.0,9.231053263177328e-05
10,ida_y_vuelta,Ida y vuelta,Chiguayante,Unihue,22.0,0.0020308317178990122
10,ida_y_vuelta,Ida y vuelta,Chiguayante,Valle Chanco,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Chiguayante,Los Acacios,14.0,0.001292347456844826
10,ida_y_vuelta,Ida y vuelta,Chiguayante,Talcamávida,12.0,0.0011077263915812794
10,ida_y_vuelta,Ida y vuelta,Chiguayante,Gomero,4.0,0.00036924213052709313
10,ida_y_vuelta,Ida y vuelta,Chiguayante,Buenuraqui,7.0,0.000646173728422413
10,ida_y_vuelta,Ida y vuelta,Chiguayante,San Rosendo,22.0,0.0020308317178990122
10,ida_y_vuelta,Ida y vuelta,Chiguayante,Laja,85.0,0.00784639527370073
10,ida_y_vuelta,Ida y vuelta,Pedro Medina,Mercado,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Pedro Medina,El Arenal,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Pedro Medina,Higueras,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Pedro Medina,Los Cóndores,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Pedro Medina,UTFSM,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Pedro Medina,Lorenzo Arenas,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Pedro Medina,Concepción,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Pedro Medina,Chiguayante,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Pedro Medina,Pedro Medina,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Pedro Medina,Manquimávida,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Pedro Medina,La Leonera,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Pedro Medina,Hualqui,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Pedro Medina,Quilacoya,12.0,0.0011077263915812794
10,ida_y_vuelta,Ida y vuelta,Pedro Medina,San Miguel,1.0,9.231053263177328e-05
10,ida_y_vuelta,Ida y vuelta,Pedro Medina,Unihue,25.0,0.002307763315794332
10,ida_y_vuelta,Ida y vuelta,Pedro Medina,Valle Chanco,14.0,0.001292347456844826
10,ida_y_vuelta,Ida y vuelta,Pedro Medina,Los Acacios,20.0,0.0018462106526354657
10,ida_y_vuelta,Ida y vuelta,Pedro Medina,Talcamávida,8.0,0.0007384842610541863
10,ida_y_vuelta,Ida y vuelta,Pedro Medina,Gomero,2.0,0.00018462106526354657
10,ida_y_vuelta,Ida y vuelta,Pedro Medina,Buenuraqui,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Pedro Medina,San Rosendo,9.0,0.0008307947936859596
10,ida_y_vuelta,Ida y vuelta,Pedro Medina,Laja,16.0,0.0014769685221083725
10,ida_y_vuelta,Ida y vuelta,Manquimávida,Mercado,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Manquimávida,El Arenal,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Manquimávida,Higueras,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Manquimávida,Los Cóndores,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Manquimávida,UTFSM,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Manquimávida,Lorenzo Arenas,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Manquimávida,Concepción,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Manquimávida,Chiguayante,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Manquimávida,Pedro Medina,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Manquimávida,Manquimávida,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Manquimávida,La Leonera,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Manquimávida,Hualqui,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Manquimávida,Quilacoya,4.0,0.00036924213052709313
10,ida_y_vuelta,Ida y vuelta,Manquimávida,San Miguel,0.0,0.0
10,ida_y_vuelta,Ida y vuelta,Manquimávida,Unihue,8.0,0.0007384842610541863
10,ida_y_vuelta,Ida y vuelta,Manquimávida,Valle Chanco,5.0,0.0004615526631588664
10,ida_y_vuelta,Ida y vuelta,Manquimávida,Los Acacios,18.0,0.001661589587371919
10,ida_y_vuelta,Ida y vuelta,Manquimávida,Talcamávida,5.0,0.0004615526631588664
10,ida_y_vuelta,Ida y vuelta,Manquimávida,Gomero,10.0,0.0009231053263177328
10,ida_y_vuelta,Ida y vuelta,Manquimávida,Buenuraqui,3.0,0.00027693159789531985
10,ida_y_vuelta,Ida y vuelta,Manquimávida,San Rosendo,2.0,0.00018462106526354657
