periodo,mes,tipo_pasajero,origen,destino,factor_od
2027-11,11,Normal,Juan Pablo II,UTFSM,0.00023446010672953664
2027-11,11,Normal,Juan Pablo II,Los Cóndores,0.00028414603904902653
2027-11,11,Normal,Juan Pablo II,Higueras,0.0003424112782548444
2027-11,11,Normal,Juan Pablo II,El Arenal,0.00019773742550053958
2027-11,11,Normal,Juan Pablo II,Mercado,0.00027346500365316823
2027-11,11,Normal,Juan Pablo II,Juan Pablo II,0.00021219237699139577
2027-11,11,Normal,Juan Pablo II,Diagonal Biobío,0.0006820491704837747
2027-11,11,Normal,Juan Pablo II,Alborada,0.0008159473441383256
2027-11,11,Normal,Juan Pablo II,Costa Mar,0.0031405038459243486
2027-11,11,Normal,Juan Pablo II,El Parque,0.001025975474227632
2027-11,11,Normal,Juan Pablo II,Lomas Coloradas,0.004592044942119976
2027-11,11,Normal,Juan Pablo II,C. Raúl Silva H.,0.003030932158148908
2027-11,11,Normal,Juan Pablo II,Hito Galvarino,0.0016412376905650561
2027-11,11,Normal,Juan Pablo II,Los Canelos,0.003703022387491572
2027-11,11,Normal,Juan Pablo II,Huinca,0.001994614360261208
2027-11,11,Normal,Juan Pablo II,Cristo Redentor,0.0029498895090805857
2027-11,11,Normal,Juan Pablo II,Laguna Quiñenco,0.0025041209551322254
2027-11,11,Normal,Juan Pablo II,Intermodal Coronel,0.003811738115375802
2027-11,11,Normal,Juan Pablo II,Pasajero Lota,0.0
2027-11,11,Normal,Juan Pablo II,Concepción Centro,0.0
2027-11,11,Normal,Diagonal Biobío,Hualqui,0.0002789175109878973
2027-11,11,Normal,Diagonal Biobío,La Leonera,0.00030611159818048716
2027-11,11,Normal,Diagonal Biobío,Manquimávida,0.00022516050651425422
2027-11,11,Normal,Diagonal Biobío,Pedro Medina,0.0002468422267072216
2027-11,11,Normal,Diagonal Biobío,Chiguayante,0.0004219006373448465
2027-11,11,Normal,Diagonal Biobío,Concepción,0.004834734348381113
2027-11,11,Normal,Diagonal Biobío,Lorenzo Arenas,0.00011697014782784617
2027-11,11,Normal,Diagonal Biobío,UTFSM,0.00019698973694004805
2027-11,11,Normal,Diagonal Biobío,Los Cóndores,0.00031410222159249785
2027-11,11,Normal,Diagonal Biobío,Higueras,0.0003245472002003793
2027-11,11,Normal,Diagonal Biobío,El Arenal,0.00020318371060124065
2027-11,11,Normal,Diagonal Biobío,Mercado,0.0002632914802772021
2027-11,11,Normal,Diagonal Biobío,Juan Pablo II,0.0007261256668377204
2027-11,11,Normal,Diagonal Biobío,Diagonal Biobío,0.000301109870315394
2027-11,11,Normal,Diagonal Biobío,Alborada,0.0009903886787890153
2027-11,11,Normal,Diagonal Biobío,Costa Mar,0.0027263086141340047
2027-11,11,Normal,Diagonal Biobío,El Parque,0.0012334682320050935
2027-11,11,Normal,Diagonal Biobío,Lomas Coloradas,0.0037873803000825906
2027-11,11,Normal,Diagonal Biobío,C. Raúl Silva H.,0.0025465221064279054
2027-11,11,Normal,Diagonal Biobío,Hito Galvarino,0.0012275871854568285
2027-11,11,Normal,Diagonal Biobío,Los Canelos,0.0023780885045137116
2027-11,11,Normal,Diagonal Biobío,Huinca,0.0013567111626046143
2027-11,11,Normal,Diagonal Biobío,Cristo Redentor,0.0018052625008931334
2027-11,11,Normal,Diagonal Biobío,Laguna Quiñenco,0.0017993963179561054
2027-11,11,Normal,Diagonal Biobío,Intermodal Coronel,0.0026859230877211244
2027-11,11,Normal,Diagonal Biobío,Pasajero Lota,0.0
2027-11,11,Normal,Diagonal Biobío,Concepción Centro,0.0
2027-11,11,Normal,Alborada,Hualqui,0.0001777371216796474
2027-11,11,Normal,Alborada,La Leonera,0.00015882001291186627
2027-11,11,Normal,Alborada,Manquimávida,0.00010985894305151191
2027-11,11,Normal,Alborada,Pedro Medina,9.564425042087834e-05
2027-11,11,Normal,Alborada,Chiguayante,0.00012811108623936825
2027-11,11,Normal,Alborada,Concepción,0.003865154123315086
2027-11,11,Normal,Alborada,Lorenzo Arenas,0.0001066644102889253
2027-11,11,Normal,Alborada,UTFSM,0.00014039680096639219
2027-11,11,Normal,Alborada,Los Cóndores,0.00010837757810539664
2027-11,11,Normal,Alborada,Higueras,0.00015624222184917798
2027-11,11,Normal,Alborada,El Arenal,0.0001657446053294657
2027-11,11,Normal,Alborada,Mercado,0.00010390955611128453
2027-11,11,Normal,Alborada,Juan Pablo II,0.0010486534491372839
2027-11,11,Normal,Alborada,Diagonal Biobío,0.0011053376718449443
2027-11,11,Normal,Alborada,Alborada,0.0001834592478481426
2027-11,11,Normal,Alborada,Costa Mar,0.00027822658690721826
2027-11,11,Normal,Alborada,El Parque,0.00030969330869262164
2027-11,11,Normal,Alborada,Lomas Coloradas,0.0012130557297381466
2027-11,11,Normal,Alborada,C. Raúl Silva H.,0.0007706790557404671
2027-11,11,Normal,Alborada,Hito Galvarino,0.000449714520137885
2027-11,11,Normal,Alborada,Los Canelos,0.0008693478224310934
2027-11,11,Normal,Alborada,Huinca,0.00045192152542231496
2027-11,11,Normal,Alborada,Cristo Redentor,0.000709334323916527
2027-11,11,Normal,Alborada,Laguna Quiñenco,0.0006998765291355323
2027-11,11,Normal,Alborada,Intermodal Coronel,0.0008773794484673409
2027-11,11,Normal,Alborada,Pasajero Lota,0.0
2027-11,11,Normal,Alborada,Concepción Centro,0.0
2027-11,11,Normal,Costa Mar,Hualqui,0.0005450522194858982
2027-11,11,Normal,Costa Mar,La Leonera,0.0004752652140967407
2027-11,11,Normal,Costa Mar,Manquimávida,0.00042889297662265
2027-11,11,Normal,Costa Mar,Pedro Medina,0.00042995996898156246
2027-11,11,Normal,Costa Mar,Chiguayante,0.0006538454945114368
2027-11,11,Normal,Costa Mar,Concepción,0.018548398540749775
2027-11,11,Normal,Costa Mar,Lorenzo Arenas,0.0005356700580024248
2027-11,11,Normal,Costa Mar,UTFSM,0.0007009778695324453
2027-11,11,Normal,Costa Mar,Los Cóndores,0.0005539709038492638
2027-11,11,Normal,Costa Mar,Higueras,0.0006200607124089228
2027-11,11,Normal,Costa Mar,El Arenal,0.0005209569831896464
2027-11,11,Normal,Costa Mar,Mercado,0.0005814467161259238
2027-11,11,Normal,Costa Mar,Juan Pablo II,0.0043893661113738125
2027-11,11,Normal,Costa Mar,Diagonal Biobío,0.0033390145727291657
2027-11,11,Normal,Costa Mar,Alborada,0.0002889227238872723
2027-11,11,Normal,Costa Mar,Costa Mar,0.000537661772462321
2027-11,11,Normal,Costa Mar,El Parque,0.0011514901445940078
2027-11,11,Normal,Costa Mar,Lomas Coloradas,0.004689455829078554
2027-11,11,Normal,Costa Mar,C. Raúl Silva H.,0.002392114842428209
2027-11,11,Normal,Costa Mar,Hito Galvarino,0.001791319100996787
2027-11,11,Normal,Costa Mar,Los Canelos,0.003419225573325924
2027-11,11,Normal,Costa Mar,Huinca,0.0016711422668043807
2027-11,11,Normal,Costa Mar,Cristo Redentor,0.0030489577867530765
2027-11,11,Normal,Costa Mar,Laguna Quiñenco,0.0031234409762040997
2027-11,11,Normal,Costa Mar,Intermodal Coronel,0.004114413621607875
2027-11,11,Normal,Costa Mar,Pasajero Lota,0.0
2027-11,11,Normal,Costa Mar,Concepción Centro,0.0
2027-11,11,Normal,El Parque,Hualqui,0.00032036086086957897
2027-11,11,Normal,El Parque,La Leonera,0.00030913111906504263
2027-11,11,Normal,El Parque,Manquimávida,0.0002525242217247106
2027-11,11,Normal,El Parque,Pedro Medina,0.00022198486529761895
2027-11,11,Normal,El Parque,Chiguayante,0.0002579651361813326
2027-11,11,Normal,El Parque,Concepción,0.009477234430354317
2027-11,11,Normal,El Parque,Lorenzo Arenas,0.00016644125304905862
2027-11,11,Normal,El Parque,UTFSM,0.00026889563214347147
2027-11,11,Normal,El Parque,Los Cóndores,0.0002922277709859524
2027-11,11,Normal,El Parque,Higueras,0.0003028905482095904
2027-11,11,Normal,El Parque,El Arenal,0.00018651617286969337
2027-11,11,Normal,El Parque,Mercado,0.00027402477178533013
2027-11,11,Normal,El Parque,Juan Pablo II,0.0014543930150247076
2027-11,11,Normal,El Parque,Diagonal Biobío,0.0014245090067985322
2027-11,11,Normal,El Parque,Alborada,0.0002783568443435436
2027-11,11,Normal,El Parque,Costa Mar,0.000969607839237012
2027-11,11,Normal,El Parque,El Parque,0.00017109065149218262
2027-11,11,Normal,El Parque,Lomas Coloradas,0.001384913220349562
2027-11,11,Normal,El Parque,C. Raúl Silva H.,0.0009563423053613576
2027-11,11,Normal,El Parque,Hito Galvarino,0.0005890241578283097
2027-11,11,Normal,El Parque,Los Canelos,0.0018832743936925082
2027-11,11,Normal,El Parque,Huinca,0.0010890900963444585
2027-11,11,Normal,El Parque,Cristo Redentor,0.001697161337195125
2027-11,11,Normal,El Parque,Laguna Quiñenco,0.0018623608956484232
2027-11,11,Normal,El Parque,Intermodal Coronel,0.0018392048686872143
2027-11,11,Normal,El Parque,Pasajero Lota,0.0
2027-11,11,Normal,El Parque,Concepción Centro,0.0
2027-11,11,Normal,Lomas Coloradas,Hualqui,0.0005212490625975614
2027-11,11,Normal,Lomas Coloradas,La Leonera,0.00048219833153118085
2027-11,11,Normal,Lomas Coloradas,Manquimávida,0.00036793754498135544
2027-11,11,Normal,Lomas Coloradas,Pedro Medina,0.00031729616220538254
2027-11,11,Normal,Lomas Coloradas,Chiguayante,0.0006519633401641678
2027-11,11,Normal,Lomas Coloradas,Concepción,0.027442503403969844
2027-11,11,Normal,Lomas Coloradas,Lorenzo Arenas,0.0004178731964367907
2027-11,11,Normal,Lomas Coloradas,UTFSM,0.00043935480507768874
2027-11,11,Normal,Lomas Coloradas,Los Cóndores,0.0006788716178887224
2027-11,11,Normal,Lomas Coloradas,Higueras,0.0008262769500776171
2027-11,11,Normal,Lomas Coloradas,El Arenal,0.0004542685715477469
2027-11,11,Normal,Lomas Coloradas,Mercado,0.0005956526087635723
2027-11,11,Normal,Lomas Coloradas,Juan Pablo II,0.005931492186729763
2027-11,11,Normal,Lomas Coloradas,Diagonal Biobío,0.004433171539850787
2027-11,11,Normal,Lomas Coloradas,Alborada,0.0010024214236365341
2027-11,11,Normal,Lomas Coloradas,Costa Mar,0.0037977840425177925
2027-11,11,Normal,Lomas Coloradas,El Parque,0.001210662228385931
2027-11,11,Normal,Lomas Coloradas,Lomas Coloradas,0.0005931342718636599
2027-11,11,Normal,Lomas Coloradas,C. Raúl Silva H.,0.0020708007647112204
2027-11,11,Normal,Lomas Coloradas,Hito Galvarino,0.0014700964076072344
2027-11,11,Normal,Lomas Coloradas,Los Canelos,0.0036712034960079227
2027-11,11,Normal,Lomas Coloradas,Huinca,0.002079294399101327
2027-11,11,Normal,Lomas Coloradas,Cristo Redentor,0.0028240509186605455
2027-11,11,Normal,Lomas Coloradas,Laguna Quiñenco,0.0029083291959656012
2027-11,11,Normal,Lomas Coloradas,Intermodal Coronel,0.004411051142533276
2027-11,11,Normal,Lomas Coloradas,Pasajero Lota,0.0
2027-11,11,Normal,Lomas Coloradas,Concepción Centro,0.0
2027-11,11,Normal,C. Raúl Silva H.,Hualqui,0.0003359253861976312
2027-11,11,Normal,C. Raúl Silva H.,La Leonera,0.00030930541980968057
2027-11,11,Normal,C. Raúl Silva H.,Manquimávida,0.0002556131462909032
2027-11,11,Normal,C. Raúl Silva H.,Pedro Medina,0.00023177839300659244
2027-11,11,Normal,C. Raúl Silva H.,Chiguayante,0.00031939444130133296
2027-11,11,Normal,C. Raúl Silva H.,Concepción,0.020199741536711894
2027-11,11,Normal,C. Raúl Silva H.,Lorenzo Arenas,0.000426574953497053
2027-11,11,Normal,C. Raúl Silva H.,UTFSM,0.00039449187476334
2027-11,11,Normal,C. Raúl Silva H.,Los Cóndores,0.0005014917564970322
2027-11,11,Normal,C. Raúl Silva H.,Higueras,0.0005734784476102388
2027-11,11,Normal,C. Raúl Silva H.,El Arenal,0.0003571627671110843
2027-11,11,Normal,C. Raúl Silva H.,Mercado,0.0006965076503041898
2027-11,11,Normal,C. Raúl Silva H.,Juan Pablo II,0.004568984532159324
2027-11,11,Normal,C. Raúl Silva H.,Diagonal Biobío,0.003401440493085252
2027-11,11,Normal,C. Raúl Silva H.,Alborada,0.0008320020009438338
2027-11,11,Normal,C. Raúl Silva H.,Costa Mar,0.0019522462523258333
2027-11,11,Normal,C. Raúl Silva H.,El Parque,0.0009345925942288897
2027-11,11,Normal,C. Raúl Silva H.,Lomas Coloradas,0.002029929535741433
2027-11,11,Normal,C. Raúl Silva H.,C. Raúl Silva H.,0.0004158887673227642
2027-11,11,Normal,C. Raúl Silva H.,Hito Galvarino,0.0008635322481912501
2027-11,11,Normal,C. Raúl Silva H.,Los Canelos,0.002073659403458597
2027-11,11,Normal,C. Raúl Silva H.,Huinca,0.0011682229426145455
2027-11,11,Normal,C. Raúl Silva H.,Cristo Redentor,0.0018235100113569121
2027-11,11,Normal,C. Raúl Silva H.,Laguna Quiñenco,0.0019492024269939737
2027-11,11,Normal,C. Raúl Silva H.,Intermodal Coronel,0.0029249255775314945
2027-11,11,Normal,C. Raúl Silva H.,Pasajero Lota,0.0
2027-11,11,Normal,C. Raúl Silva H.,Concepción Centro,0.0
2027-11,11,Normal,Hito Galvarino,Hualqui,0.00021322033851668243
2027-11,11,Normal,Hito Galvarino,La Leonera,0.00024679024423707695
2027-11,11,Normal,Hito Galvarino,Manquimávida,0.0001922523658926604
2027-11,11,Normal,Hito Galvarino,Pedro Medina,0.0002244379332305605
2027-11,11,Normal,Hito Galvarino,Chiguayante,0.00014543685571278794
2027-11,11,Normal,Hito Galvarino,Concepción,0.010653882714692286
2027-11,11,Normal,Hito Galvarino,Lorenzo Arenas,0.00020559748646104673
2027-11,11,Normal,Hito Galvarino,UTFSM,0.00023206385887535847
2027-11,11,Normal,Hito Galvarino,Los Cóndores,0.0003299151183726787
2027-11,11,Normal,Hito Galvarino,Higueras,0.00026717241252036567
2027-11,11,Normal,Hito Galvarino,El Arenal,0.0002000615182868215
2027-11,11,Normal,Hito Galvarino,Mercado,0.00033121471007477126
2027-11,11,Normal,Hito Galvarino,Juan Pablo II,0.0021078070799397802
2027-11,11,Normal,Hito Galvarino,Diagonal Biobío,0.0014596980825515098
2027-11,11,Normal,Hito Galvarino,Alborada,0.000475931890383672
2027-11,11,Normal,Hito Galvarino,Costa Mar,0.0015023000149402303
2027-11,11,Normal,Hito Galvarino,El Parque,0.0005216874366736065
2027-11,11,Normal,Hito Galvarino,Lomas Coloradas,0.0012110882760725087
2027-11,11,Normal,Hito Galvarino,C. Raúl Silva H.,0.0007391070592206861
2027-11,11,Normal,Hito Galvarino,Hito Galvarino,0.00019859265957550254
2027-11,11,Normal,Hito Galvarino,Los Canelos,0.001382431306505643
2027-11,11,Normal,Hito Galvarino,Huinca,0.0008358686577122061
2027-11,11,Normal,Hito Galvarino,Cristo Redentor,0.0016132063945979661
2027-11,11,Normal,Hito Galvarino,Laguna Quiñenco,0.0016190045712918136
2027-11,11,Normal,Hito Galvarino,Intermodal Coronel,0.0012606863592176138
2027-11,11,Normal,Hito Galvarino,Pasajero Lota,0.0
2027-11,11,Normal,Hito Galvarino,Concepción Centro,0.0
2027-11,11,Normal,Los Canelos,Hualqui,0.00038415235239293186
2027-11,11,Normal,Los Canelos,La Leonera,0.00030313341166325093
2027-11,11,Normal,Los Canelos,Manquimávida,0.00032944075646884066
2027-11,11,Normal,Los Canelos,Pedro Medina,0.0002504364032828802
2027-11,11,Normal,Los Canelos,Chiguayante,0.0003867560750458315
2027-11,11,Normal,Los Canelos,Concepción,0.02660117204252393
2027-11,11,Normal,Los Canelos,Lorenzo Arenas,0.0004365307071859787
2027-11,11,Normal,Los Canelos,UTFSM,0.00035965740598548437
2027-11,11,Normal,Los Canelos,Los Cóndores,0.0005808603418718107
2027-11,11,Normal,Los Canelos,Higueras,0.0005469718692416877
2027-11,11,Normal,Los Canelos,El Arenal,0.00040306615132043306
2027-11,11,Normal,Los Canelos,Mercado,0.0005608316025661736
2027-11,11,Normal,Los Canelos,Juan Pablo II,0.005053748015701331
2027-11,11,Normal,Los Canelos,Diagonal Biobío,0.002869822285463788
2027-11,11,Normal,Los Canelos,Alborada,0.0008555101473001109
2027-11,11,Normal,Los Canelos,Costa Mar,0.0032409155273133384
2027-11,11,Normal,Los Canelos,El Parque,0.001745875861429195
2027-11,11,Normal,Los Canelos,Lomas Coloradas,0.003339944441784739
2027-11,11,Normal,Los Canelos,C. Raúl Silva H.,0.0020755216985054266
2027-11,11,Normal,Los Canelos,Hito Galvarino,0.0018624073247778502
2027-11,11,Normal,Los Canelos,Los Canelos,0.0008859722322330364
2027-11,11,Normal,Los Canelos,Huinca,0.0007828699691106294
2027-11,11,Normal,Los Canelos,Cristo Redentor,0.00216526956222935
2027-11,11,Normal,Los Canelos,Laguna Quiñenco,0.002887739327272845
2027-11,11,Normal,Los Canelos,Intermodal Coronel,0.003431787012188029
2027-11,11,Normal,Los Canelos,Pasajero Lota,0.0
2027-11,11,Normal,Los Canelos,Concepción Centro,0.0
2027-11,11,Normal,Huinca,Hualqui,0.0001985149945357932
2027-11,11,Normal,Huinca,La Leonera,0.00019150836242286172
2027-11,11,Normal,Huinca,Manquimávida,0.00011670322348401313
2027-11,11,Normal,Huinca,Pedro Medina,0.00010569510500984785
2027-11,11,Normal,Huinca,Chiguayante,0.00019697565228975794
2027-11,11,Normal,Huinca,Concepción,0.015079671856895478
2027-11,11,Normal,Huinca,Lorenzo Arenas,0.0002832651783025835
2027-11,11,Normal,Huinca,UTFSM,0.00027200635157662766
2027-11,11,Normal,Huinca,Los Cóndores,0.00020351596073668615
2027-11,11,Normal,Huinca,Higueras,0.00029120204684333147
2027-11,11,Normal,Huinca,El Arenal,0.00017338117258326854
2027-11,11,Normal,Huinca,Mercado,0.00023919973876234573
2027-11,11,Normal,Huinca,Juan Pablo II,0.003129492710237155
2027-11,11,Normal,Huinca,Diagonal Biobío,0.0017009812169017375
2027-11,11,Normal,Huinca,Alborada,0.00038464348544618834
2027-11,11,Normal,Huinca,Costa Mar,0.0014880862095228303
2027-11,11,Normal,Huinca,El Parque,0.0010251123198884975
2027-11,11,Normal,Huinca,Lomas Coloradas,0.0020161215813018357
2027-11,11,Normal,Huinca,C. Raúl Silva H.,0.0010695250563531383
2027-11,11,Normal,Huinca,Hito Galvarino,0.001036427698935763
2027-11,11,Normal,Huinca,Los Canelos,0.0007569857592597263
2027-11,11,Normal,Huinca,Huinca,0.00039273795297777015
2027-11,11,Normal,Huinca,Cristo Redentor,0.0007849680991200633
2027-11,11,Normal,Huinca,Laguna Quiñenco,0.0016746943106821016
2027-11,11,Normal,Huinca,Intermodal Coronel,0.002130113699823014
2027-11,11,Normal,Huinca,Pasajero Lota,0.0
2027-11,11,Normal,Huinca,Concepción Centro,0.0
2027-11,11,Normal,Cristo Redentor,Hualqui,0.00028652264894538993
2027-11,11,Normal,Cristo Redentor,La Leonera,0.00021040591894943284
2027-11,11,Normal,Cristo Redentor,Manquimávida,0.000174075902856533
2027-11,11,Normal,Cristo Redentor,Pedro Medina,0.00017398313264623488
2027-11,11,Normal,Cristo Redentor,Chiguayante,0.0003258026248761644
2027-11,11,Normal,Cristo Redentor,Concepción,0.023957552066817617
2027-11,11,Normal,Cristo Redentor,Lorenzo Arenas,0.00039433414210875086
2027-11,11,Normal,Cristo Redentor,UTFSM,0.0003774517774566809
2027-11,11,Normal,Cristo Redentor,Los Cóndores,0.0003366526265919415
2027-11,11,Normal,Cristo Redentor,Higueras,0.00046388072970275456
2027-11,11,Normal,Cristo Redentor,El Arenal,0.0002929841567183756
2027-11,11,Normal,Cristo Redentor,Mercado,0.00045683691690473905
2027-11,11,Normal,Cristo Redentor,Juan Pablo II,0.004539073111372976
2027-11,11,Normal,Cristo Redentor,Diagonal Biobío,0.0025228432720731863
2027-11,11,Normal,Cristo Redentor,Alborada,0.0007952463429611696
2027-11,11,Normal,Cristo Redentor,Costa Mar,0.00277494131341876
2027-11,11,Normal,Cristo Redentor,El Parque,0.0017416579597380921
2027-11,11,Normal,Cristo Redentor,Lomas Coloradas,0.0029055882317513145
2027-11,11,Normal,Cristo Redentor,C. Raúl Silva H.,0.0017374142495894837
2027-11,11,Normal,Cristo Redentor,Hito Galvarino,0.002202574790131492
2027-11,11,Normal,Cristo Redentor,Los Canelos,0.002541561823358423
2027-11,11,Normal,Cristo Redentor,Huinca,0.0008511822688399407
2027-11,11,Normal,Cristo Redentor,Cristo Redentor,0.0007298069126382922
2027-11,11,Normal,Cristo Redentor,Laguna Quiñenco,0.0021828497654247507
2027-11,11,Normal,Cristo Redentor,Intermodal Coronel,0.0030371706049243125
2027-11,11,Normal,Cristo Redentor,Pasajero Lota,0.0
2027-11,11,Normal,Cristo Redentor,Concepción Centro,0.0
2027-11,11,Normal,Laguna Quiñenco,Hualqui,0.0003132930862729321
2027-11,11,Normal,Laguna Quiñenco,La Leonera,0.00022011946818968533
2027-11,11,Normal,Laguna Quiñenco,Manquimávida,0.00022122991239774097
2027-11,11,Normal,Laguna Quiñenco,Pedro Medina,0.0001691623124934632
2027-11,11,Normal,Laguna Quiñenco,Chiguayante,0.00025898403877695937
2027-11,11,Normal,Laguna Quiñenco,Concepción,0.020818767138869536
2027-11,11,Normal,Laguna Quiñenco,Lorenzo Arenas,0.0003618529551044742
2027-11,11,Normal,Laguna Quiñenco,UTFSM,0.0003316907957108882
2027-11,11,Normal,Laguna Quiñenco,Los Cóndores,0.0004002415245758209
2027-11,11,Normal,Laguna Quiñenco,Higueras,0.00045827593467802715
2027-11,11,Normal,Laguna Quiñenco,El Arenal,0.0002892157426729754
2027-11,11,Normal,Laguna Quiñenco,Mercado,0.00035223331899013094
2027-11,11,Normal,Laguna Quiñenco,Juan Pablo II,0.003340922131666098
2027-11,11,Normal,Laguna Quiñenco,Diagonal Biobío,0.0020264371075810425
2027-11,11,Normal,Laguna Quiñenco,Alborada,0.0007460719588220891
2027-11,11,Normal,Laguna Quiñenco,Costa Mar,0.002690931975529987
2027-11,11,Normal,Laguna Quiñenco,El Parque,0.0017192089394478945
2027-11,11,Normal,Laguna Quiñenco,Lomas Coloradas,0.002882042134028425
2027-11,11,Normal,Laguna Quiñenco,C. Raúl Silva H.,0.0017759473386487216
2027-11,11,Normal,Laguna Quiñenco,Hito Galvarino,0.0021987468426716006
2027-11,11,Normal,Laguna Quiñenco,Los Canelos,0.0033694171515427592
2027-11,11,Normal,Laguna Quiñenco,Huinca,0.00194588526970115
2027-11,11,Normal,Laguna Quiñenco,Cristo Redentor,0.002717624445209325
2027-11,11,Normal,Laguna Quiñenco,Laguna Quiñenco,0.0006192094294154538
2027-11,11,Normal,Laguna Quiñenco,Intermodal Coronel,0.0017144807592154618
2027-11,11,Normal,Laguna Quiñenco,Pasajero Lota,0.0
2027-11,11,Normal,Laguna Quiñenco,Concepción Centro,0.0
2027-11,11,Normal,Intermodal Coronel,Hualqui,0.0005849639585436412
2027-11,11,Normal,Intermodal Coronel,La Leonera,0.0004955091814357283
2027-11,11,Normal,Intermodal Coronel,Manquimávida,0.0004999347857951659
2027-11,11,Normal,Intermodal Coronel,Pedro Medina,0.0003254221384514076
2027-11,11,Normal,Intermodal Coronel,Chiguayante,0.0005459719547943279
2027-11,11,Normal,Intermodal Coronel,Concepción,0.03328592323017811
2027-11,11,Normal,Intermodal Coronel,Lorenzo Arenas,0.00037429906923253006
2027-11,11,Normal,Intermodal Coronel,UTFSM,0.0006081946983975961
2027-11,11,Normal,Intermodal Coronel,Los Cóndores,0.0008234218393068703
2027-11,11,Normal,Intermodal Coronel,Higueras,0.0006476389956215083
2027-11,11,Normal,Intermodal Coronel,El Arenal,0.0006554358691566735
2027-11,11,Normal,Intermodal Coronel,Mercado,0.0007731512781550091
2027-11,11,Normal,Intermodal Coronel,Juan Pablo II,0.005664081184779695
2027-11,11,Normal,Intermodal Coronel,Diagonal Biobío,0.0033030419577478234
2027-11,11,Normal,Intermodal Coronel,Alborada,0.000879450840257911
2027-11,11,Normal,Intermodal Coronel,Costa Mar,0.0037790019981524346
2027-11,11,Normal,Intermodal Coronel,El Parque,0.0018396738874146125
2027-11,11,Normal,Intermodal Coronel,Lomas Coloradas,0.004116995854260761
2027-11,11,Normal,Intermodal Coronel,C. Raúl Silva H.,0.002750548990318296
2027-11,11,Normal,Intermodal Coronel,Hito Galvarino,0.001577359648673419
2027-11,11,Normal,Intermodal Coronel,Los Canelos,0.0036536071984673256
2027-11,11,Normal,Intermodal Coronel,Huinca,0.0023128554039998548
2027-11,11,Normal,Intermodal Coronel,Cristo Redentor,0.0034524873217854912
2027-11,11,Normal,Intermodal Coronel,Laguna Quiñenco,0.002576874086131806
2027-11,11,Normal,Intermodal Coronel,Intermodal Coronel,0.0004876070903650111
2027-11,11,Normal,Intermodal Coronel,Pasajero Lota,0.0
2027-11,11,Normal,Intermodal Coronel,Concepción Centro,0.0
2027-11,11,Normal,Pasajero Lota,Hualqui,0.0
2027-11,11,Normal,Pasajero Lota,La Leonera,0.0
2027-11,11,Normal,Pasajero Lota,Manquimávida,0.0
2027-11,11,Normal,Pasajero Lota,Pedro Medina,0.0
2027-11,11,Normal,Pasajero Lota,Chiguayante,0.0
2027-11,11,Normal,Pasajero Lota,Concepción,0.0
2027-11,11,Normal,Pasajero Lota,Lorenzo Arenas,0.0
2027-11,11,Normal,Pasajero Lota,UTFSM,0.0
2027-11,11,Normal,Pasajero Lota,Los Cóndores,0.0
2027-11,11,Normal,Pasajero Lota,Higueras,0.0
2027-11,11,Normal,Pasajero Lota,El Arenal,0.0
2027-11,11,Normal,Pasajero Lota,Mercado,0.0
2027-11,11,Normal,Pasajero Lota,Juan Pablo II,0.0
2027-11,11,Normal,Pasajero Lota,Diagonal Biobío,0.0
2027-11,11,Normal,Pasajero Lota,Alborada,0.0
2027-11,11,Normal,Pasajero Lota,Costa Mar,0.0
2027-11,11,Normal,Pasajero Lota,El Parque,0.0
2027-11,11,Normal,Pasajero Lota,Lomas Coloradas,0.0
2027-11,11,Normal,Pasajero Lota,C. Raúl Silva H.,0.0
2027-11,11,Normal,Pasajero Lota,Hito Galvarino,0.0
2027-11,11,Normal,Pasajero Lota,Los Canelos,0.0
2027-11,11,Normal,Pasajero Lota,Huinca,0.0
2027-11,11,Normal,Pasajero Lota,Cristo Redentor,0.0
2027-11,11,Normal,Pasajero Lota,Laguna Quiñenco,0.0
2027-11,11,Normal,Pasajero Lota,Intermodal Coronel,0.0
2027-11,11,Normal,Pasajero Lota,Pasajero Lota,0.0
2027-11,11,Normal,Pasajero Lota,Concepción Centro,0.0
2027-11,11,Normal,Concepción Centro,Hualqui,0.0
2027-11,11,Normal,Concepción Centro,La Leonera,0.0
2027-11,11,Normal,Concepción Centro,Manquimávida,0.0
2027-11,11,Normal,Concepción Centro,Pedro Medina,0.0
2027-11,11,Normal,Concepción Centro,Chiguayante,0.0
2027-11,11,Normal,Concepción Centro,Concepción,0.0
2027-11,11,Normal,Concepción Centro,Lorenzo Arenas,0.0
2027-11,11,Normal,Concepción Centro,UTFSM,0.0
2027-11,11,Normal,Concepción Centro,Los Cóndores,0.0
2027-11,11,Normal,Concepción Centro,Higueras,0.0
2027-11,11,Normal,Concepción Centro,El Arenal,0.0
2027-11,11,Normal,Concepción Centro,Mercado,0.0
2027-11,11,Normal,Concepción Centro,Juan Pablo II,0.0
2027-11,11,Normal,Concepción Centro,Diagonal Biobío,0.0
2027-11,11,Normal,Concepción Centro,Alborada,0.0
2027-11,11,Normal,Concepción Centro,Costa Mar,0.0
2027-11,11,Normal,Concepción Centro,El Parque,0.0
2027-11,11,Normal,Concepción Centro,Lomas Coloradas,0.0
2027-11,11,Normal,Concepción Centro,C. Raúl Silva H.,0.0
2027-11,11,Normal,Concepción Centro,Hito Galvarino,0.0
