periodo,mes,tipo_pasajero,origen,destino,viajes_proyectados
2027-12,12,Normal,Costa Mar,Manquimávida,261.1254763155214
2027-12,12,Normal,Costa Mar,Pedro Medina,310.001894230489
2027-12,12,Normal,Costa Mar,Chiguayante,482.8605630476311
2027-12,12,Normal,Costa Mar,Concepción,14734.675447635425
2027-12,12,Normal,Costa Mar,Lorenzo Arenas,371.76303032479797
2027-12,12,Normal,Costa Mar,UTFSM,534.2308255356039
2027-12,12,Normal,Costa Mar,Los Cóndores,429.2528469279024
2027-12,12,Normal,Costa Mar,Higueras,429.76893101761624
2027-12,12,Normal,Costa Mar,El Arenal,396.28328384028555
2027-12,12,Normal,Costa Mar,Mercado,421.211966274463
2027-12,12,Normal,Costa Mar,Juan Pablo II,3244.9575542110188
2027-12,12,Normal,Costa Mar,Diagonal Biobío,2284.296618829367
2027-12,12,Normal,Costa Mar,Alborada,230.5310041854272
2027-12,12,Normal,Costa Mar,Costa Mar,373.3331613728587
2027-12,12,Normal,Costa Mar,El Parque,1191.629715820063
2027-12,12,Normal,Costa Mar,Lomas Coloradas,3571.0507752623166
2027-12,12,Normal,Costa Mar,C. Raúl Silva H.,1779.637410115225
2027-12,12,Normal,Costa Mar,Hito Galvarino,1292.0179283162663
2027-12,12,Normal,Costa Mar,Los Canelos,2311.530898620875
2027-12,12,Normal,Costa Mar,Huinca,1210.3486085609647
2027-12,12,Normal,Costa Mar,Cristo Redentor,2201.4188527311608
2027-12,12,Normal,Costa Mar,Laguna Quiñenco,2363.3686118855762
2027-12,12,Normal,Costa Mar,Intermodal Coronel,3096.1290202580994
2027-12,12,Normal,Costa Mar,Pasajero Lota,0.0
2027-12,12,Normal,Costa Mar,Concepción Centro,0.0
2027-12,12,Normal,El Parque,Hualqui,318.79163887225997
2027-12,12,Normal,El Parque,La Leonera,268.19813055342
2027-12,12,Normal,El Parque,Manquimávida,195.39599184126538
2027-12,12,Normal,El Parque,Pedro Medina,174.30340250743347
2027-12,12,Normal,El Parque,Chiguayante,222.77787573839598
2027-12,12,Normal,El Parque,Concepción,9010.980907912137
2027-12,12,Normal,El Parque,Lorenzo Arenas,118.39522562249002
2027-12,12,Normal,El Parque,UTFSM,185.28441953500302
2027-12,12,Normal,El Parque,Los Cóndores,296.5894409968957
2027-12,12,Normal,El Parque,Higueras,218.49574329010818
2027-12,12,Normal,El Parque,El Arenal,158.97400358823418
2027-12,12,Normal,El Parque,Mercado,250.99114752387362
2027-12,12,Normal,El Parque,Juan Pablo II,1170.196789690754
2027-12,12,Normal,El Parque,Diagonal Biobío,1189.7084151962629
2027-12,12,Normal,El Parque,Alborada,269.4419848563777
2027-12,12,Normal,El Parque,Costa Mar,1024.8570974187217
2027-12,12,Normal,El Parque,El Parque,203.6149402792896
2027-12,12,Normal,El Parque,Lomas Coloradas,1506.2877170389957
2027-12,12,Normal,El Parque,C. Raúl Silva H.,984.6357171293741
2027-12,12,Normal,El Parque,Hito Galvarino,535.6687511980656
2027-12,12,Normal,El Parque,Los Canelos,1797.5679473275782
2027-12,12,Normal,El Parque,Huinca,1091.6124380918372
2027-12,12,Normal,El Parque,Cristo Redentor,1729.5187999444133
2027-12,12,Normal,El Parque,Laguna Quiñenco,2148.281339197794
2027-12,12,Normal,El Parque,Intermodal Coronel,1872.8411232870942
2027-12,12,Normal,El Parque,Pasajero Lota,0.0
2027-12,12,Normal,El Parque,Concepción Centro,0.0
2027-12,12,Normal,Lomas Coloradas,Hualqui,384.87686205430714
2027-12,12,Normal,Lomas Coloradas,La Leonera,381.3064537925828
2027-12,12,Normal,Lomas Coloradas,Manquimávida,243.54934244473142
2027-12,12,Normal,Lomas Coloradas,Pedro Medina,221.9530147011067
2027-12,12,Normal,Lomas Coloradas,Chiguayante,489.4269444567973
2027-12,12,Normal,Lomas Coloradas,Concepción,21885.54480405645
2027-12,12,Normal,Lomas Coloradas,Lorenzo Arenas,293.3234009386154
2027-12,12,Normal,Lomas Coloradas,UTFSM,302.1819856640304
2027-12,12,Normal,Lomas Coloradas,Los Cóndores,514.3008634099231
2027-12,12,Normal,Lomas Coloradas,Higueras,549.2085689855451
2027-12,12,Normal,Lomas Coloradas,El Arenal,316.4590507921075
2027-12,12,Normal,Lomas Coloradas,Mercado,442.4939451320665
2027-12,12,Normal,Lomas Coloradas,Juan Pablo II,4292.696970078023
2027-12,12,Normal,Lomas Coloradas,Diagonal Biobío,3025.4198700183733
2027-12,12,Normal,Lomas Coloradas,Alborada,821.159267480092
2027-12,12,Normal,Lomas Coloradas,Costa Mar,2873.230046795898
2027-12,12,Normal,Lomas Coloradas,El Parque,1256.9407635639982
2027-12,12,Normal,Lomas Coloradas,Lomas Coloradas,410.4737277918814
2027-12,12,Normal,Lomas Coloradas,C. Raúl Silva H.,1525.994405133405
2027-12,12,Normal,Lomas Coloradas,Hito Galvarino,1078.7101419238552
2027-12,12,Normal,Lomas Coloradas,Los Canelos,2605.1557622990367
2027-12,12,Normal,Lomas Coloradas,Huinca,1545.7112401374618
2027-12,12,Normal,Lomas Coloradas,Cristo Redentor,2244.857862028774
2027-12,12,Normal,Lomas Coloradas,Laguna Quiñenco,2530.0464409154715
2027-12,12,Normal,Lomas Coloradas,Intermodal Coronel,3419.9222291510105
2027-12,12,Normal,Lomas Coloradas,Pasajero Lota,0.0
2027-12,12,Normal,Lomas Coloradas,Concepción Centro,0.0
2027-12,12,Normal,C. Raúl Silva H.,Hualqui,254.75961950551397
2027-12,12,Normal,C. Raúl Silva H.,La Leonera,217.3829180541212
2027-12,12,Normal,C. Raúl Silva H.,Manquimávida,166.48051951349203
2027-12,12,Normal,C. Raúl Silva H.,Pedro Medina,162.83892046314125
2027-12,12,Normal,C. Raúl Silva H.,Chiguayante,252.4082993308247
2027-12,12,Normal,C. Raúl Silva H.,Concepción,15995.298140965442
2027-12,12,Normal,C. Raúl Silva H.,Lorenzo Arenas,306.0101426452174
2027-12,12,Normal,C. Raúl Silva H.,UTFSM,280.44560872686776
2027-12,12,Normal,C. Raúl Silva H.,Los Cóndores,398.6594883258471
2027-12,12,Normal,C. Raúl Silva H.,Higueras,425.01980788412664
2027-12,12,Normal,C. Raúl Silva H.,El Arenal,229.4727973825185
2027-12,12,Normal,C. Raúl Silva H.,Mercado,493.003802860898
2027-12,12,Normal,C. Raúl Silva H.,Juan Pablo II,3312.3090145057895
2027-12,12,Normal,C. Raúl Silva H.,Diagonal Biobío,2169.303514586481
2027-12,12,Normal,C. Raúl Silva H.,Alborada,537.3820791786089
2027-12,12,Normal,C. Raúl Silva H.,Costa Mar,1456.0292164773039
2027-12,12,Normal,C. Raúl Silva H.,El Parque,948.133754966007
2027-12,12,Normal,C. Raúl Silva H.,Lomas Coloradas,1558.567886183036
2027-12,12,Normal,C. Raúl Silva H.,C. Raúl Silva H.,336.2743817451903
2027-12,12,Normal,C. Raúl Silva H.,Hito Galvarino,611.9962443511091
2027-12,12,Normal,C. Raúl Silva H.,Los Canelos,1523.1753205485027
2027-12,12,Normal,C. Raúl Silva H.,Huinca,848.2202270284373
2027-12,12,Normal,C. Raúl Silva H.,Cristo Redentor,1367.4489131164685
2027-12,12,Normal,C. Raúl Silva H.,Laguna Quiñenco,1646.7737306084164
2027-12,12,Normal,C. Raúl Silva H.,Intermodal Coronel,2224.602604941741
2027-12,12,Normal,C. Raúl Silva H.,Pasajero Lota,0.0
2027-12,12,Normal,C. Raúl Silva H.,Concepción Centro,0.0
2027-12,12,Normal,Hito Galvarino,Hualqui,176.58315208708578
2027-12,12,Normal,Hito Galvarino,La Leonera,167.04644853220682
2027-12,12,Normal,Hito Galvarino,Manquimávida,131.59801206902634
2027-12,12,Normal,Hito Galvarino,Pedro Medina,155.8925551388486
2027-12,12,Normal,Hito Galvarino,Chiguayante,120.33396954346422
2027-12,12,Normal,Hito Galvarino,Concepción,8690.366252693962
2027-12,12,Normal,Hito Galvarino,Lorenzo Arenas,161.61416667493225
2027-12,12,Normal,Hito Galvarino,UTFSM,136.22644807654282
2027-12,12,Normal,Hito Galvarino,Los Cóndores,232.38593722380844
2027-12,12,Normal,Hito Galvarino,Higueras,212.1856861376291
2027-12,12,Normal,Hito Galvarino,El Arenal,159.04261780711394
2027-12,12,Normal,Hito Galvarino,Mercado,216.31053023567276
2027-12,12,Normal,Hito Galvarino,Juan Pablo II,1422.3100737813656
2027-12,12,Normal,Hito Galvarino,Diagonal Biobío,1016.4332231152273
2027-12,12,Normal,Hito Galvarino,Alborada,349.66524486980984
2027-12,12,Normal,Hito Galvarino,Costa Mar,1088.1305908076436
2027-12,12,Normal,Hito Galvarino,El Parque,527.6414058912261
2027-12,12,Normal,Hito Galvarino,Lomas Coloradas,940.0673896895466
2027-12,12,Normal,Hito Galvarino,C. Raúl Silva H.,537.6403794817285
2027-12,12,Normal,Hito Galvarino,Hito Galvarino,173.56208305225107
2027-12,12,Normal,Hito Galvarino,Los Canelos,1021.5513926683025
2027-12,12,Normal,Hito Galvarino,Huinca,599.2154111812295
2027-12,12,Normal,Hito Galvarino,Cristo Redentor,1225.779087108898
2027-12,12,Normal,Hito Galvarino,Laguna Quiñenco,1343.0605731711387
2027-12,12,Normal,Hito Galvarino,Intermodal Coronel,968.7800333000936
2027-12,12,Normal,Hito Galvarino,Pasajero Lota,0.0
2027-12,12,Normal,Hito Galvarino,Concepción Centro,0.0
2027-12,12,Normal,Los Canelos,Hualqui,283.7145051739613
2027-12,12,Normal,Los Canelos,La Leonera,206.7846500666606
2027-12,12,Normal,Los Canelos,Manquimávida,241.90169440012284
2027-12,12,Normal,Los Canelos,Pedro Medina,171.09448036810437
2027-12,12,Normal,Los Canelos,Chiguayante,280.65956241704157
2027-12,12,Normal,Los Canelos,Concepción,21258.333858627935
2027-12,12,Normal,Los Canelos,Lorenzo Arenas,328.3159901166467
2027-12,12,Normal,Los Canelos,UTFSM,225.06140145343502
2027-12,12,Normal,Los Canelos,Los Cóndores,403.461419528877
2027-12,12,Normal,Los Canelos,Higueras,386.0899852106212
2027-12,12,Normal,Los Canelos,El Arenal,278.91518361068853
2027-12,12,Normal,Los Canelos,Mercado,410.48039679927945
2027-12,12,Normal,Los Canelos,Juan Pablo II,3614.860741797159
2027-12,12,Normal,Los Canelos,Diagonal Biobío,2001.130541552155
2027-12,12,Normal,Los Canelos,Alborada,585.123020139187
2027-12,12,Normal,Los Canelos,Costa Mar,2175.8645221539605
2027-12,12,Normal,Los Canelos,El Parque,1721.3628896301022
2027-12,12,Normal,Los Canelos,Lomas Coloradas,2521.822034827262
2027-12,12,Normal,Los Canelos,C. Raúl Silva H.,1435.1959991102965
2027-12,12,Normal,Los Canelos,Hito Galvarino,1400.1596916626302
2027-12,12,Normal,Los Canelos,Los Canelos,639.9477848890134
2027-12,12,Normal,Los Canelos,Huinca,568.3951332004858
2027-12,12,Normal,Los Canelos,Cristo Redentor,1722.5597485677158
2027-12,12,Normal,Los Canelos,Laguna Quiñenco,2508.3708839144524
2027-12,12,Normal,Los Canelos,Intermodal Coronel,2757.022601539862
2027-12,12,Normal,Los Canelos,Pasajero Lota,0.0
2027-12,12,Normal,Los Canelos,Concepción Centro,0.0
2027-12,12,Normal,Huinca,Hualqui,159.81949945510024
2027-12,12,Normal,Huinca,La Leonera,130.97562041141083
2027-12,12,Normal,Huinca,Manquimávida,79.18539245659679
2027-12,12,Normal,Huinca,Pedro Medina,79.83336602707575
2027-12,12,Normal,Huinca,Chiguayante,162.41935242756966
2027-12,12,Normal,Huinca,Concepción,12429.729472203891
2027-12,12,Normal,Huinca,Lorenzo Arenas,201.19787014757895
2027-12,12,Normal,Huinca,UTFSM,144.88505484875637
2027-12,12,Normal,Huinca,Los Cóndores,155.91168891394153
2027-12,12,Normal,Huinca,Higueras,217.07270757468913
2027-12,12,Normal,Huinca,El Arenal,121.783579682975
2027-12,12,Normal,Huinca,Mercado,201.84780613200783
2027-12,12,Normal,Huinca,Juan Pablo II,2346.797202829994
2027-12,12,Normal,Huinca,Diagonal Biobío,1182.8021533595443
2027-12,12,Normal,Huinca,Alborada,292.87488409853086
2027-12,12,Normal,Huinca,Costa Mar,1065.6423995645232
2027-12,12,Normal,Huinca,El Parque,1058.7842328632623
2027-12,12,Normal,Huinca,Lomas Coloradas,1530.8248148630307
2027-12,12,Normal,Huinca,C. Raúl Silva H.,791.4489848512699
2027-12,12,Normal,Huinca,Hito Galvarino,834.3857669583598
2027-12,12,Normal,Huinca,Los Canelos,556.2435638457639
2027-12,12,Normal,Huinca,Huinca,279.03192772336416
2027-12,12,Normal,Huinca,Cristo Redentor,652.7173218694667
2027-12,12,Normal,Huinca,Laguna Quiñenco,1466.08944411496
2027-12,12,Normal,Huinca,Intermodal Coronel,1697.034229377774
2027-12,12,Normal,Huinca,Pasajero Lota,0.0
2027-12,12,Normal,Huinca,Concepción Centro,0.0
2027-12,12,Normal,Cristo Redentor,Hualqui,228.3974531751154
2027-12,12,Normal,Cristo Redentor,La Leonera,175.89680090787812
2027-12,12,Normal,Cristo Redentor,Manquimávida,137.9181012217323
2027-12,12,Normal,Cristo Redentor,Pedro Medina,138.22962752119153
2027-12,12,Normal,Cristo Redentor,Chiguayante,221.880992561991
2027-12,12,Normal,Cristo Redentor,Concepción,18987.21522506229
2027-12,12,Normal,Cristo Redentor,Lorenzo Arenas,302.5139847772068
2027-12,12,Normal,Cristo Redentor,UTFSM,258.4537305240335
2027-12,12,Normal,Cristo Redentor,Los Cóndores,257.6557897727966
2027-12,12,Normal,Cristo Redentor,Higueras,312.63497537586
2027-12,12,Normal,Cristo Redentor,El Arenal,199.24899198344593
2027-12,12,Normal,Cristo Redentor,Mercado,316.1839854639274
2027-12,12,Normal,Cristo Redentor,Juan Pablo II,3258.017531209577
2027-12,12,Normal,Cristo Redentor,Diagonal Biobío,1737.1336671177985
2027-12,12,Normal,Cristo Redentor,Alborada,596.9415822997535
2027-12,12,Normal,Cristo Redentor,Costa Mar,1983.0875203298453
2027-12,12,Normal,Cristo Redentor,El Parque,1689.5497712496453
2027-12,12,Normal,Cristo Redentor,Lomas Coloradas,2263.5553804701153
2027-12,12,Normal,Cristo Redentor,C. Raúl Silva H.,1308.2315895434417
2027-12,12,Normal,Cristo Redentor,Hito Galvarino,1605.9303522109274
2027-12,12,Normal,Cristo Redentor,Los Canelos,1916.4526399617296
2027-12,12,Normal,Cristo Redentor,Huinca,692.6175791705896
2027-12,12,Normal,Cristo Redentor,Cristo Redentor,569.8719840813366
2027-12,12,Normal,Cristo Redentor,Laguna Quiñenco,2055.309034170341
2027-12,12,Normal,Cristo Redentor,Intermodal Coronel,2477.038710136717
2027-12,12,Normal,Cristo Redentor,Pasajero Lota,0.0
2027-12,12,Normal,Cristo Redentor,Concepción Centro,0.0
2027-12,12,Normal,Laguna Quiñenco,Hualqui,255.78995863248878
2027-12,12,Normal,Laguna Quiñenco,La Leonera,180.14558401145047
2027-12,12,Normal,Laguna Quiñenco,Manquimávida,153.38535328091024
2027-12,12,Normal,Laguna Quiñenco,Pedro Medina,119.54086202599589
2027-12,12,Normal,Laguna Quiñenco,Chiguayante,206.82413054552612
2027-12,12,Normal,Laguna Quiñenco,Concepción,17028.071201020186
2027-12,12,Normal,Laguna Quiñenco,Lorenzo Arenas,289.80165546803335
2027-12,12,Normal,Laguna Quiñenco,UTFSM,211.471078391199
2027-12,12,Normal,Laguna Quiñenco,Los Cóndores,326.29647612236755
2027-12,12,Normal,Laguna Quiñenco,Higueras,310.8329937103715
2027-12,12,Normal,Laguna Quiñenco,El Arenal,227.4739132135514
2027-12,12,Normal,Laguna Quiñenco,Mercado,256.0592800352459
2027-12,12,Normal,Laguna Quiñenco,Juan Pablo II,2482.2693276443633
2027-12,12,Normal,Laguna Quiñenco,Diagonal Biobío,1463.0804637205028
2027-12,12,Normal,Laguna Quiñenco,Alborada,639.9018803638608
2027-12,12,Normal,Laguna Quiñenco,Costa Mar,2056.609042852478
2027-12,12,Normal,Laguna Quiñenco,El Parque,1894.9566614381745
2027-12,12,Normal,Laguna Quiñenco,Lomas Coloradas,2423.5018809778303
2027-12,12,Normal,Laguna Quiñenco,C. Raúl Silva H.,1514.7266601679873
2027-12,12,Normal,Laguna Quiñenco,Hito Galvarino,1808.0297443461343
2027-12,12,Normal,Laguna Quiñenco,Los Canelos,3011.42329367121
2027-12,12,Normal,Laguna Quiñenco,Huinca,1760.4561867781197
2027-12,12,Normal,Laguna Quiñenco,Cristo Redentor,2656.2813597057248
2027-12,12,Normal,Laguna Quiñenco,Laguna Quiñenco,549.3541386352719
2027-12,12,Normal,Laguna Quiñenco,Intermodal Coronel,1498.368699494803
2027-12,12,Normal,Laguna Quiñenco,Pasajero Lota,0.0
2027-12,12,Normal,Laguna Quiñenco,Concepción Centro,0.0
2027-12,12,Normal,Intermodal Coronel,Hualqui,427.6945064244971
2027-12,12,Normal,Intermodal Coronel,La Leonera,363.2888634053396
2027-12,12,Normal,Intermodal Coronel,Manquimávida,297.67089469310946
2027-12,12,Normal,Intermodal Coronel,Pedro Medina,248.35926258723669
2027-12,12,Normal,Intermodal Coronel,Chiguayante,410.13670693963246
2027-12,12,Normal,Intermodal Coronel,Concepción,26164.327399767164
2027-12,12,Normal,Intermodal Coronel,Lorenzo Arenas,276.19823233186025
2027-12,12,Normal,Intermodal Coronel,UTFSM,394.2384385206396
2027-12,12,Normal,Intermodal Coronel,Los Cóndores,603.0551332071303
2027-12,12,Normal,Intermodal Coronel,Higueras,516.0433488181303
2027-12,12,Normal,Intermodal Coronel,El Arenal,461.74586693252303
2027-12,12,Normal,Intermodal Coronel,Mercado,522.8835493174083
2027-12,12,Normal,Intermodal Coronel,Juan Pablo II,4061.472117410661
2027-12,12,Normal,Intermodal Coronel,Diagonal Biobío,2343.1047155609604
2027-12,12,Normal,Intermodal Coronel,Alborada,636.6291874789082
2027-12,12,Normal,Intermodal Coronel,Costa Mar,2807.938502257688
2027-12,12,Normal,Intermodal Coronel,El Parque,1988.9935644825562
2027-12,12,Normal,Intermodal Coronel,Lomas Coloradas,3103.759170377283
2027-12,12,Normal,Intermodal Coronel,C. Raúl Silva H.,2050.7587636201515
2027-12,12,Normal,Intermodal Coronel,Hito Galvarino,1227.8412625276449
2027-12,12,Normal,Intermodal Coronel,Los Canelos,2853.3327728127138
2027-12,12,Normal,Intermodal Coronel,Huinca,1820.6252143382424
2027-12,12,Normal,Intermodal Coronel,Cristo Redentor,2856.1416555855694
2027-12,12,Normal,Intermodal Coronel,Laguna Quiñenco,2275.0571060800526
2027-12,12,Normal,Intermodal Coronel,Intermodal Coronel,352.83247699814757
2027-12,12,Normal,Intermodal Coronel,Pasajero Lota,0.0
2027-12,12,Normal,Intermodal Coronel,Concepción Centro,0.0
2027-12,12,Normal,Pasajero Lota,Hualqui,0.0
2027-12,12,Normal,Pasajero Lota,La Leonera,0.0
2027-12,12,Normal,Pasajero Lota,Manquimávida,0.0
2027-12,12,Normal,Pasajero Lota,Pedro Medina,0.0
2027-12,12,Normal,Pasajero Lota,Chiguayante,0.0
2027-12,12,Normal,Pasajero Lota,Concepción,0.0
2027-12,12,Normal,Pasajero Lota,Lorenzo Arenas,0.0
2027-12,12,Normal,Pasajero Lota,UTFSM,0.0
2027-12,12,Normal,Pasajero Lota,Los Cóndores,0.0
2027-12,12,Normal,Pasajero Lota,Higueras,0.0
2027-12,12,Normal,Pasajero Lota,El Arenal,0.0
2027-12,12,Normal,Pasajero Lota,Mercado,0.0
2027-12,12,Normal,Pasajero Lota,Juan Pablo II,0.0
2027-12,12,Normal,Pasajero Lota,Diagonal Biobío,0.0
2027-12,12,Normal,Pasajero Lota,Alborada,0.0
2027-12,12,Normal,Pasajero Lota,Costa Mar,0.0
2027-12,12,Normal,Pasajero Lota,El Parque,0.0
2027-12,12,Normal,Pasajero Lota,Lomas Coloradas,0.0
2027-12,12,Normal,Pasajero Lota,C. Raúl Silva H.,0.0
2027-12,12,Normal,Pasajero Lota,Hito Galvarino,0.0
2027-12,12,Normal,Pasajero Lota,Los Canelos,0.0
2027-12,12,Normal,Pasajero Lota,Huinca,0.0
2027-12,12,Normal,Pasajero Lota,Cristo Redentor,0.0
2027-12,12,Normal,Pasajero Lota,Laguna Quiñenco,0.0
2027-12,12,Normal,Pasajero Lota,Intermodal Coronel,0.0
2027-12,12,Normal,Pasajero Lota,Pasajero Lota,0.0
2027-12,12,Normal,Pasajero Lota,Concepción Centro,0.0
2027-12,12,Normal,Concepción Centro,Hualqui,0.0
2027-12,12,Normal,Concepción Centro,La Leonera,0.0
2027-12,12,Normal,Concepción Centro,Manquimávida,0.0
2027-12,12,Normal,Concepción Centro,Pedro Medina,0.0
2027-12,12,Normal,Concepción Centro,Chiguayante,0.0
2027-12,12,Normal,Concepción Centro,Concepción,0.0
2027-12,12,Normal,Concepción Centro,Lorenzo Arenas,0.0
2027-12,12,Normal,Concepción Centro,UTFSM,0.0
2027-12,12,Normal,Concepción Centro,Los Cóndores,0.0
2027-12,12,Normal,Concepción Centro,Higueras,0.0
2027-12,12,Normal,Concepción Centro,El Arenal,0.0
2027-12,12,Normal,Concepción Centro,Mercado,0.0
2027-12,12,Normal,Concepción Centro,Juan Pablo II,0.0
2027-12,12,Normal,Concepción Centro,Diagonal Biobío,0.0
2027-12,12,Normal,Concepción Centro,Alborada,0.0
2027-12,12,Normal,Concepción Centro,Costa Mar,0.0
2027-12,12,Normal,Concepción Centro,El Parque,0.0
2027-12,12,Normal,Concepción Centro,Lomas Coloradas,0.0
2027-12,12,Normal,Concepción Centro,C. Raúl Silva H.,0.0
2027-12,12,Normal,Concepción Centro,Hito Galvarino,0.0
2027-12,12,Normal,Concepción Centro,Los Canelos,0.0
2027-12,12,Normal,Concepción Centro,Huinca,0.0
2027-12,12,Normal,Concepción Centro,Cristo Redentor,0.0
2027-12,12,Normal,Concepción Centro,Laguna Quiñenco,0.0
2027-12,12,Normal,Concepción Centro,Intermodal Coronel,0.0
2027-12,12,Normal,Concepción Centro,Pasajero Lota,0.0
2027-12,12,Normal,Concepción Centro,Concepción Centro,0.0
2027-12,12,Estudiante,Hualqui,Hualqui,14.78626919951379
2027-12,12,Estudiante,Hualqui,La Leonera,21.25427396609206
2027-12,12,Estudiante,Hualqui,Manquimávida,89.52910291553565
2027-12,12,Estudiante,Hualqui,Pedro Medina,106.70704310151672
2027-12,12,Estudiante,Hualqui,Chiguayante,78.87063918827617
2027-12,12,Estudiante,Hualqui,Concepción,909.0978244739108
2027-12,12,Estudiante,Hualqui,Lorenzo Arenas,41.66454518193373
2027-12,12,Estudiante,Hualqui,UTFSM,87.74650013632255
2027-12,12,Estudiante,Hualqui,Los Cóndores,30.17267194369607
2027-12,12,Estudiante,Hualqui,Higueras,52.24658482937452
2027-12,12,Estudiante,Hualqui,El Arenal,17.654566952398238
2027-12,12,Estudiante,Hualqui,Mercado,40.805594281954455
2027-12,12,Estudiante,Hualqui,Juan Pablo II,34.97493450298852
2027-12,12,Estudiante,Hualqui,Diagonal Biobío,33.5380007113732
2027-12,12,Estudiante,Hualqui,Alborada,3.8586429215810956
2027-12,12,Estudiante,Hualqui,Costa Mar,50.35813046726558
2027-12,12,Estudiante,Hualqui,El Parque,15.804686859295915
2027-12,12,Estudiante,Hualqui,Lomas Coloradas,31.818443267811876
2027-12,12,Estudiante,Hualqui,C. Raúl Silva H.,22.23592617645495
2027-12,12,Estudiante,Hualqui,Hito Galvarino,12.651647251972012
2027-12,12,Estudiante,Hualqui,Los Canelos,25.6359521691937
2027-12,12,Estudiante,Hualqui,Huinca,30.702942676930466
2027-12,12,Estudiante,Hualqui,Cristo Redentor,25.199014958969347
2027-12,12,Estudiante,Hualqui,Laguna Quiñenco,19.13574632361761
2027-12,12,Estudiante,Hualqui,Intermodal Coronel,39.92074807076544
2027-12,12,Estudiante,Hualqui,Pasajero Lota,0.0
2027-12,12,Estudiante,Hualqui,Concepción Centro,0.0
2027-12,12,Estudiante,La Leonera,Hualqui,37.03462870115664
2027-12,12,Estudiante,La Leonera,La Leonera,7.474144197799229
2027-12,12,Estudiante,La Leonera,Manquimávida,11.405575017990971
2027-12,12,Estudiante,La Leonera,Pedro Medina,11.482729106256894
2027-12,12,Estudiante,La Leonera,Chiguayante,32.44396133123961
2027-12,12,Estudiante,La Leonera,Concepción,404.64007867250257
2027-12,12,Estudiante,La Leonera,Lorenzo Arenas,33.559252791795664
2027-12,12,Estudiante,La Leonera,UTFSM,68.49460734045381
2027-12,12,Estudiante,La Leonera,Los Cóndores,26.581994311778647
2027-12,12,Estudiante,La Leonera,Higueras,45.54597594146679
2027-12,12,Estudiante,La Leonera,El Arenal,19.744651393162595
2027-12,12,Estudiante,La Leonera,Mercado,27.730048404534298
2027-12,12,Estudiante,La Leonera,Juan Pablo II,25.653561964782295
2027-12,12,Estudiante,La Leonera,Diagonal Biobío,19.211935258951012
2027-12,12,Estudiante,La Leonera,Alborada,12.085686113019332
2027-12,12,Estudiante,La Leonera,Costa Mar,51.9929929578057
2027-12,12,Estudiante,La Leonera,El Parque,51.649376500341724
2027-12,12,Estudiante,La Leonera,Lomas Coloradas,33.90864074390314
2027-12,12,Estudiante,La Leonera,C. Raúl Silva H.,23.939527533129883
2027-12,12,Estudiante,La Leonera,Hito Galvarino,19.008607054932817
2027-12,12,Estudiante,La Leonera,Los Canelos,41.44819427104941
2027-12,12,Estudiante,La Leonera,Huinca,10.100665112874761
2027-12,12,Estudiante,La Leonera,Cristo Redentor,22.73520824024021
2027-12,12,Estudiante,La Leonera,Laguna Quiñenco,13.738966669832385
2027-12,12,Estudiante,La Leonera,Intermodal Coronel,21.388823365532662
2027-12,12,Estudiante,La Leonera,Pasajero Lota,0.0
2027-12,12,Estudiante,La Leonera,Concepción Centro,0.0
2027-12,12,Estudiante,Manquimávida,Hualqui,79.19683272315011
2027-12,12,Estudiante,Manquimávida,La Leonera,3.8856196575691264
2027-12,12,Estudiante,Manquimávida,Manquimávida,7.654153571113417
2027-12,12,Estudiante,Manquimávida,Pedro Medina,7.58842114476451
2027-12,12,Estudiante,Manquimávida,Chiguayante,15.783990540703199
2027-12,12,Estudiante,Manquimávida,Concepción,323.179129835607
2027-12,12,Estudiante,Manquimávida,Lorenzo Arenas,16.530432557632817
2027-12,12,Estudiante,Manquimávida,UTFSM,70.25212263336532
2027-12,12,Estudiante,Manquimávida,Los Cóndores,19.61505219171097
2027-12,12,Estudiante,Manquimávida,Higueras,52.58130181951945
2027-12,12,Estudiante,Manquimávida,El Arenal,10.631790793963397
2027-12,12,Estudiante,Manquimávida,Mercado,29.64067682114918
2027-12,12,Estudiante,Manquimávida,Juan Pablo II,22.79669657026356
2027-12,12,Estudiante,Manquimávida,Diagonal Biobío,16.670811949957283
2027-12,12,Estudiante,Manquimávida,Alborada,5.314195039568778
2027-12,12,Estudiante,Manquimávida,Costa Mar,15.404817477223958
2027-12,12,Estudiante,Manquimávida,El Parque,22.46798037576158
2027-12,12,Estudiante,Manquimávida,Lomas Coloradas,31.203391563289664
2027-12,12,Estudiante,Manquimávida,C. Raúl Silva H.,15.361465605707151
2027-12,12,Estudiante,Manquimávida,Hito Galvarino,9.968712154571026
2027-12,12,Estudiante,Manquimávida,Los Canelos,26.31776137537192
2027-12,12,Estudiante,Manquimávida,Huinca,6.087433207308676
2027-12,12,Estudiante,Manquimávida,Cristo Redentor,16.92518241476364
2027-12,12,Estudiante,Manquimávida,Laguna Quiñenco,18.57400438856917
2027-12,12,Estudiante,Manquimávida,Intermodal Coronel,35.182399549132434
2027-12,12,Estudiante,Manquimávida,Pasajero Lota,0.0
2027-12,12,Estudiante,Manquimávida,Concepción Centro,0.0
2027-12,12,Estudiante,Pedro Medina,Hualqui,102.0893478381352
2027-12,12,Estudiante,Pedro Medina,La Leonera,7.952938502473432
