periodo,mes,tipo_pasajero,origen,destino,ingresos_proyectados
2027-01,1,Normal,Costa Mar,El Arenal,169869.6789567825
2027-01,1,Normal,Costa Mar,Mercado,216044.6988094124
2027-01,1,Normal,Costa Mar,Juan Pablo II,1392656.4267690566
2027-01,1,Normal,Costa Mar,Diagonal Biobío,850070.1454728887
2027-01,1,Normal,Costa Mar,Alborada,85538.1092804199
2027-01,1,Normal,Costa Mar,Costa Mar,152665.96356694578
2027-01,1,Normal,Costa Mar,El Parque,394577.8503468665
2027-01,1,Normal,Costa Mar,Lomas Coloradas,1241018.9950165402
2027-01,1,Normal,Costa Mar,C. Raúl Silva H.,696028.2503579472
2027-01,1,Normal,Costa Mar,Hito Galvarino,670038.7182785916
2027-01,1,Normal,Costa Mar,Los Canelos,1175084.4894929207
2027-01,1,Normal,Costa Mar,Huinca,638630.0597260852
2027-01,1,Normal,Costa Mar,Cristo Redentor,1152724.0094207984
2027-01,1,Normal,Costa Mar,Laguna Quiñenco,1363065.8028242956
2027-01,1,Normal,Costa Mar,Intermodal Coronel,1937354.4239141592
2027-01,1,Normal,Costa Mar,Pasajero Lota,0.0
2027-01,1,Normal,Costa Mar,Concepción Centro,0.0
2027-01,1,Normal,El Parque,Hualqui,169983.14665394864
2027-01,1,Normal,El Parque,La Leonera,147604.82930407542
2027-01,1,Normal,El Parque,Manquimávida,88594.41032565526
2027-01,1,Normal,El Parque,Pedro Medina,73319.03798403786
2027-01,1,Normal,El Parque,Chiguayante,121800.81275842285
2027-01,1,Normal,El Parque,Concepción,4033602.5855984422
2027-01,1,Normal,El Parque,Lorenzo Arenas,52461.808701419766
2027-01,1,Normal,El Parque,UTFSM,105326.57761874844
2027-01,1,Normal,El Parque,Los Cóndores,139158.32807432208
2027-01,1,Normal,El Parque,Higueras,110961.28858007381
2027-01,1,Normal,El Parque,El Arenal,71847.79570502753
2027-01,1,Normal,El Parque,Mercado,123669.47270016723
2027-01,1,Normal,El Parque,Juan Pablo II,494283.23028085975
2027-01,1,Normal,El Parque,Diagonal Biobío,481224.1144361425
2027-01,1,Normal,El Parque,Alborada,116238.41573713275
2027-01,1,Normal,El Parque,Costa Mar,327228.22350564774
2027-01,1,Normal,El Parque,El Parque,57250.722503371566
2027-01,1,Normal,El Parque,Lomas Coloradas,528418.832724569
2027-01,1,Normal,El Parque,C. Raúl Silva H.,359816.1356543971
2027-01,1,Normal,El Parque,Hito Galvarino,293763.1650331758
2027-01,1,Normal,El Parque,Los Canelos,836207.324217601
2027-01,1,Normal,El Parque,Huinca,526229.2250869835
2027-01,1,Normal,El Parque,Cristo Redentor,883200.6612008414
2027-01,1,Normal,El Parque,Laguna Quiñenco,1003774.13929326
2027-01,1,Normal,El Parque,Intermodal Coronel,997491.5320810267
2027-01,1,Normal,El Parque,Pasajero Lota,0.0
2027-01,1,Normal,El Parque,Concepción Centro,0.0
2027-01,1,Normal,Lomas Coloradas,Hualqui,211283.32944948706
2027-01,1,Normal,Lomas Coloradas,La Leonera,199766.3803239284
2027-01,1,Normal,Lomas Coloradas,Manquimávida,125606.66447318147
2027-01,1,Normal,Lomas Coloradas,Pedro Medina,109639.28956302679
2027-01,1,Normal,Lomas Coloradas,Chiguayante,233614.54251579204
2027-01,1,Normal,Lomas Coloradas,Concepción,10596122.651313497
2027-01,1,Normal,Lomas Coloradas,Lorenzo Arenas,108063.39194728683
2027-01,1,Normal,Lomas Coloradas,UTFSM,158662.74118120424
2027-01,1,Normal,Lomas Coloradas,Los Cóndores,243048.58512053377
2027-01,1,Normal,Lomas Coloradas,Higueras,292663.6322087439
2027-01,1,Normal,Lomas Coloradas,El Arenal,153970.81917040347
2027-01,1,Normal,Lomas Coloradas,Mercado,243546.18352247812
2027-01,1,Normal,Lomas Coloradas,Juan Pablo II,1884261.6129537455
2027-01,1,Normal,Lomas Coloradas,Diagonal Biobío,1205165.8078097852
2027-01,1,Normal,Lomas Coloradas,Alborada,328690.8093009298
2027-01,1,Normal,Lomas Coloradas,Costa Mar,1030923.5355417471
2027-01,1,Normal,Lomas Coloradas,El Parque,436270.1560658388
2027-01,1,Normal,Lomas Coloradas,Lomas Coloradas,159969.84159084127
2027-01,1,Normal,Lomas Coloradas,C. Raúl Silva H.,507211.5014448603
2027-01,1,Normal,Lomas Coloradas,Hito Galvarino,528754.706637071
2027-01,1,Normal,Lomas Coloradas,Los Canelos,1300885.4707144152
2027-01,1,Normal,Lomas Coloradas,Huinca,801038.1690811474
2027-01,1,Normal,Lomas Coloradas,Cristo Redentor,1216763.9690003549
2027-01,1,Normal,Lomas Coloradas,Laguna Quiñenco,1304081.5512637524
2027-01,1,Normal,Lomas Coloradas,Intermodal Coronel,1849040.7707968415
2027-01,1,Normal,Lomas Coloradas,Pasajero Lota,0.0
2027-01,1,Normal,Lomas Coloradas,Concepción Centro,0.0
2027-01,1,Normal,C. Raúl Silva H.,Hualqui,153230.70163029426
2027-01,1,Normal,C. Raúl Silva H.,La Leonera,116850.75073109774
2027-01,1,Normal,C. Raúl Silva H.,Manquimávida,82294.003384431
2027-01,1,Normal,C. Raúl Silva H.,Pedro Medina,77685.72075374956
2027-01,1,Normal,C. Raúl Silva H.,Chiguayante,118359.81089066551
2027-01,1,Normal,C. Raúl Silva H.,Concepción,7936800.367730607
2027-01,1,Normal,C. Raúl Silva H.,Lorenzo Arenas,144059.93865687583
2027-01,1,Normal,C. Raúl Silva H.,UTFSM,151777.64972376067
2027-01,1,Normal,C. Raúl Silva H.,Los Cóndores,176409.86186118127
2027-01,1,Normal,C. Raúl Silva H.,Higueras,222692.21042626677
2027-01,1,Normal,C. Raúl Silva H.,El Arenal,116220.188505694
2027-01,1,Normal,C. Raúl Silva H.,Mercado,257004.70691293862
2027-01,1,Normal,C. Raúl Silva H.,Juan Pablo II,1581269.0758063921
2027-01,1,Normal,C. Raúl Silva H.,Diagonal Biobío,819868.1106520451
2027-01,1,Normal,C. Raúl Silva H.,Alborada,217745.27665409818
2027-01,1,Normal,C. Raúl Silva H.,Costa Mar,586843.7748801486
2027-01,1,Normal,C. Raúl Silva H.,El Parque,354776.314109531
2027-01,1,Normal,C. Raúl Silva H.,Lomas Coloradas,540914.9592472308
2027-01,1,Normal,C. Raúl Silva H.,C. Raúl Silva H.,120093.65661870953
2027-01,1,Normal,C. Raúl Silva H.,Hito Galvarino,340641.28632948664
2027-01,1,Normal,C. Raúl Silva H.,Los Canelos,802548.6435560284
2027-01,1,Normal,C. Raúl Silva H.,Huinca,452339.11819489085
2027-01,1,Normal,C. Raúl Silva H.,Cristo Redentor,725112.6556803641
2027-01,1,Normal,C. Raúl Silva H.,Laguna Quiñenco,852136.9106628281
2027-01,1,Normal,C. Raúl Silva H.,Intermodal Coronel,1345662.0660964928
2027-01,1,Normal,C. Raúl Silva H.,Pasajero Lota,0.0
2027-01,1,Normal,C. Raúl Silva H.,Concepción Centro,0.0
2027-01,1,Normal,Hito Galvarino,Hualqui,131575.74626450072
2027-01,1,Normal,Hito Galvarino,La Leonera,132795.89072440253
2027-01,1,Normal,Hito Galvarino,Manquimávida,103270.76234044723
2027-01,1,Normal,Hito Galvarino,Pedro Medina,122942.87298490104
2027-01,1,Normal,Hito Galvarino,Chiguayante,92773.44245327132
2027-01,1,Normal,Hito Galvarino,Concepción,6420498.979379388
2027-01,1,Normal,Hito Galvarino,Lorenzo Arenas,120404.80878920108
2027-01,1,Normal,Hito Galvarino,UTFSM,122817.65373916017
2027-01,1,Normal,Hito Galvarino,Los Cóndores,184835.5841563775
2027-01,1,Normal,Hito Galvarino,Higueras,199827.89696889638
2027-01,1,Normal,Hito Galvarino,El Arenal,136881.28462653418
2027-01,1,Normal,Hito Galvarino,Mercado,180477.91272717554
2027-01,1,Normal,Hito Galvarino,Juan Pablo II,908513.3439142398
2027-01,1,Normal,Hito Galvarino,Diagonal Biobío,592741.722542545
2027-01,1,Normal,Hito Galvarino,Alborada,200769.96439080243
2027-01,1,Normal,Hito Galvarino,Costa Mar,585050.4242688827
2027-01,1,Normal,Hito Galvarino,El Parque,264995.33868575294
2027-01,1,Normal,Hito Galvarino,Lomas Coloradas,465468.09006194945
2027-01,1,Normal,Hito Galvarino,C. Raúl Silva H.,319940.86447048676
2027-01,1,Normal,Hito Galvarino,Hito Galvarino,61923.354882465945
2027-01,1,Normal,Hito Galvarino,Los Canelos,397991.73896238016
2027-01,1,Normal,Hito Galvarino,Huinca,253692.0056597089
2027-01,1,Normal,Hito Galvarino,Cristo Redentor,532469.7663138557
2027-01,1,Normal,Hito Galvarino,Laguna Quiñenco,628630.7275132072
2027-01,1,Normal,Hito Galvarino,Intermodal Coronel,458669.6919216613
2027-01,1,Normal,Hito Galvarino,Pasajero Lota,0.0
2027-01,1,Normal,Hito Galvarino,Concepción Centro,0.0
2027-01,1,Normal,Los Canelos,Hualqui,247837.47409717398
2027-01,1,Normal,Los Canelos,La Leonera,183036.82430709695
2027-01,1,Normal,Los Canelos,Manquimávida,144346.71356389183
2027-01,1,Normal,Los Canelos,Pedro Medina,142482.24954060305
2027-01,1,Normal,Los Canelos,Chiguayante,217900.92474827607
2027-01,1,Normal,Los Canelos,Concepción,15789563.026768835
2027-01,1,Normal,Los Canelos,Lorenzo Arenas,238583.61539192183
2027-01,1,Normal,Los Canelos,UTFSM,199118.38390689
2027-01,1,Normal,Los Canelos,Los Cóndores,291136.6975021836
2027-01,1,Normal,Los Canelos,Higueras,294948.859233527
2027-01,1,Normal,Los Canelos,El Arenal,235148.3094126735
2027-01,1,Normal,Los Canelos,Mercado,339883.0904771402
2027-01,1,Normal,Los Canelos,Juan Pablo II,2163790.021109446
2027-01,1,Normal,Los Canelos,Diagonal Biobío,1033276.6648115194
2027-01,1,Normal,Los Canelos,Alborada,322259.74983492936
2027-01,1,Normal,Los Canelos,Costa Mar,1122766.053078358
2027-01,1,Normal,Los Canelos,El Parque,812522.4248381492
2027-01,1,Normal,Los Canelos,Lomas Coloradas,1271688.2255019287
2027-01,1,Normal,Los Canelos,C. Raúl Silva H.,764519.8645001983
2027-01,1,Normal,Los Canelos,Hito Galvarino,548192.9775938673
2027-01,1,Normal,Los Canelos,Los Canelos,255817.02663438313
2027-01,1,Normal,Los Canelos,Huinca,229820.8366407234
2027-01,1,Normal,Los Canelos,Cristo Redentor,659542.3867455219
2027-01,1,Normal,Los Canelos,Laguna Quiñenco,1032374.8873765112
2027-01,1,Normal,Los Canelos,Intermodal Coronel,1224533.9193246856
2027-01,1,Normal,Los Canelos,Pasajero Lota,0.0
2027-01,1,Normal,Los Canelos,Concepción Centro,0.0
2027-01,1,Normal,Huinca,Hualqui,152935.1338244692
2027-01,1,Normal,Huinca,La Leonera,99631.68824660762
2027-01,1,Normal,Huinca,Manquimávida,71295.13811824317
2027-01,1,Normal,Huinca,Pedro Medina,57584.67199856741
2027-01,1,Normal,Huinca,Chiguayante,124261.69559860222
2027-01,1,Normal,Huinca,Concepción,9442356.689259004
2027-01,1,Normal,Huinca,Lorenzo Arenas,128067.11146925308
2027-01,1,Normal,Huinca,UTFSM,132371.74363049222
2027-01,1,Normal,Huinca,Los Cóndores,110810.22024353809
2027-01,1,Normal,Huinca,Higueras,168668.9513849182
2027-01,1,Normal,Huinca,El Arenal,103208.27434826262
2027-01,1,Normal,Huinca,Mercado,149719.67479431216
2027-01,1,Normal,Huinca,Juan Pablo II,1479178.388856786
2027-01,1,Normal,Huinca,Diagonal Biobío,647863.4839437181
2027-01,1,Normal,Huinca,Alborada,181954.23008744023
2027-01,1,Normal,Huinca,Costa Mar,561816.7361328899
2027-01,1,Normal,Huinca,El Parque,517561.5979670865
2027-01,1,Normal,Huinca,Lomas Coloradas,805619.1560249218
2027-01,1,Normal,Huinca,C. Raúl Silva H.,442734.0294557839
2027-01,1,Normal,Huinca,Hito Galvarino,360926.48364134214
2027-01,1,Normal,Huinca,Los Canelos,227385.23859131616
2027-01,1,Normal,Huinca,Huinca,114255.52486949618
2027-01,1,Normal,Huinca,Cristo Redentor,258610.2245419842
2027-01,1,Normal,Huinca,Laguna Quiñenco,529188.0856401841
2027-01,1,Normal,Huinca,Intermodal Coronel,647379.4595360064
2027-01,1,Normal,Huinca,Pasajero Lota,0.0
2027-01,1,Normal,Huinca,Concepción Centro,0.0
2027-01,1,Normal,Cristo Redentor,Hualqui,220675.03692437464
2027-01,1,Normal,Cristo Redentor,La Leonera,134051.59907034738
2027-01,1,Normal,Cristo Redentor,Manquimávida,111075.04253095483
2027-01,1,Normal,Cristo Redentor,Pedro Medina,109618.7401681972
2027-01,1,Normal,Cristo Redentor,Chiguayante,181117.3521279385
2027-01,1,Normal,Cristo Redentor,Concepción,14530304.246848403
2027-01,1,Normal,Cristo Redentor,Lorenzo Arenas,219102.79604979325
2027-01,1,Normal,Cristo Redentor,UTFSM,184859.21216825428
2027-01,1,Normal,Cristo Redentor,Los Cóndores,227650.57281141516
2027-01,1,Normal,Cristo Redentor,Higueras,285067.1601755783
2027-01,1,Normal,Cristo Redentor,El Arenal,143492.59044418723
2027-01,1,Normal,Cristo Redentor,Mercado,289696.06842511945
2027-01,1,Normal,Cristo Redentor,Juan Pablo II,2129293.4938924653
2027-01,1,Normal,Cristo Redentor,Diagonal Biobío,1082621.7510779642
2027-01,1,Normal,Cristo Redentor,Alborada,372508.86817613646
2027-01,1,Normal,Cristo Redentor,Costa Mar,1091721.9706880343
2027-01,1,Normal,Cristo Redentor,El Parque,856169.6800155783
2027-01,1,Normal,Cristo Redentor,Lomas Coloradas,1262141.7800363766
2027-01,1,Normal,Cristo Redentor,C. Raúl Silva H.,692311.6601296496
2027-01,1,Normal,Cristo Redentor,Hito Galvarino,741471.5768649019
2027-01,1,Normal,Cristo Redentor,Los Canelos,750950.8911803947
2027-01,1,Normal,Cristo Redentor,Huinca,282963.75042718824
2027-01,1,Normal,Cristo Redentor,Cristo Redentor,222144.27026464933
2027-01,1,Normal,Cristo Redentor,Laguna Quiñenco,723039.5317719022
2027-01,1,Normal,Cristo Redentor,Intermodal Coronel,967426.4798511062
2027-01,1,Normal,Cristo Redentor,Pasajero Lota,0.0
2027-01,1,Normal,Cristo Redentor,Concepción Centro,0.0
2027-01,1,Normal,Laguna Quiñenco,Hualqui,231412.03350630362
2027-01,1,Normal,Laguna Quiñenco,La Leonera,166601.0200985485
2027-01,1,Normal,Laguna Quiñenco,Manquimávida,102676.43395854908
2027-01,1,Normal,Laguna Quiñenco,Pedro Medina,102804.75597552111
2027-01,1,Normal,Laguna Quiñenco,Chiguayante,164266.70189525615
2027-01,1,Normal,Laguna Quiñenco,Concepción,13090760.86911717
2027-01,1,Normal,Laguna Quiñenco,Lorenzo Arenas,207476.73127606578
2027-01,1,Normal,Laguna Quiñenco,UTFSM,180417.71639162308
2027-01,1,Normal,Laguna Quiñenco,Los Cóndores,225670.02963284537
2027-01,1,Normal,Laguna Quiñenco,Higueras,274088.2258189697
2027-01,1,Normal,Laguna Quiñenco,El Arenal,178723.8412829233
2027-01,1,Normal,Laguna Quiñenco,Mercado,229427.7658400308
2027-01,1,Normal,Laguna Quiñenco,Juan Pablo II,1871237.7279473438
2027-01,1,Normal,Laguna Quiñenco,Diagonal Biobío,930829.7877040986
2027-01,1,Normal,Laguna Quiñenco,Alborada,401086.1126267025
2027-01,1,Normal,Laguna Quiñenco,Costa Mar,1233544.318382734
2027-01,1,Normal,Laguna Quiñenco,El Parque,928130.7061783622
2027-01,1,Normal,Laguna Quiñenco,Lomas Coloradas,1295264.5462356117
2027-01,1,Normal,Laguna Quiñenco,C. Raúl Silva H.,774056.5548030549
2027-01,1,Normal,Laguna Quiñenco,Hito Galvarino,878158.4903859207
2027-01,1,Normal,Laguna Quiñenco,Los Canelos,1245198.0688475764
2027-01,1,Normal,Laguna Quiñenco,Huinca,639855.0697909942
2027-01,1,Normal,Laguna Quiñenco,Cristo Redentor,931618.5408888814
2027-01,1,Normal,Laguna Quiñenco,Laguna Quiñenco,181544.63034551285
2027-01,1,Normal,Laguna Quiñenco,Intermodal Coronel,548140.0741095793
2027-01,1,Normal,Laguna Quiñenco,Pasajero Lota,0.0
2027-01,1,Normal,Laguna Quiñenco,Concepción Centro,0.0
2027-01,1,Normal,Intermodal Coronel,Hualqui,437487.9225275578
2027-01,1,Normal,Intermodal Coronel,La Leonera,309028.6004438228
2027-01,1,Normal,Intermodal Coronel,Manquimávida,268307.81568280136
2027-01,1,Normal,Intermodal Coronel,Pedro Medina,209801.62275116806
2027-01,1,Normal,Intermodal Coronel,Chiguayante,368634.80735323904
2027-01,1,Normal,Intermodal Coronel,Concepción,20351219.776118383
2027-01,1,Normal,Intermodal Coronel,Lorenzo Arenas,201678.8246440448
2027-01,1,Normal,Intermodal Coronel,UTFSM,349020.544358787
2027-01,1,Normal,Intermodal Coronel,Los Cóndores,527718.7649626626
2027-01,1,Normal,Intermodal Coronel,Higueras,447734.46199129784
2027-01,1,Normal,Intermodal Coronel,El Arenal,334110.79698315164
2027-01,1,Normal,Intermodal Coronel,Mercado,520206.430742469
2027-01,1,Normal,Intermodal Coronel,Juan Pablo II,2904023.305602295
2027-01,1,Normal,Intermodal Coronel,Diagonal Biobío,1653942.4924680956
2027-01,1,Normal,Intermodal Coronel,Alborada,480554.9090462674
2027-01,1,Normal,Intermodal Coronel,Costa Mar,1697453.887570552
2027-01,1,Normal,Intermodal Coronel,El Parque,997671.4244347934
2027-01,1,Normal,Intermodal Coronel,Lomas Coloradas,1709251.853391002
2027-01,1,Normal,Intermodal Coronel,C. Raúl Silva H.,1228566.4802810263
2027-01,1,Normal,Intermodal Coronel,Hito Galvarino,561021.9339016591
2027-01,1,Normal,Intermodal Coronel,Los Canelos,1217530.1412679735
2027-01,1,Normal,Intermodal Coronel,Huinca,683944.3173696962
2027-01,1,Normal,Intermodal Coronel,Cristo Redentor,1081579.9308660938
2027-01,1,Normal,Intermodal Coronel,Laguna Quiñenco,821572.8166761808
2027-01,1,Normal,Intermodal Coronel,Intermodal Coronel,166063.2763479744
2027-01,1,Normal,Intermodal Coronel,Pasajero Lota,0.0
2027-01,1,Normal,Intermodal Coronel,Concepción Centro,0.0
2027-01,1,Normal,Pasajero Lota,Hualqui,0.0
2027-01,1,Normal,Pasajero Lota,La Leonera,0.0
2027-01,1,Normal,Pasajero Lota,Manquimávida,0.0
2027-01,1,Normal,Pasajero Lota,Pedro Medina,0.0
2027-01,1,Normal,Pasajero Lota,Chiguayante,0.0
2027-01,1,Normal,Pasajero Lota,Concepción,0.0
2027-01,1,Normal,Pasajero Lota,Lorenzo Arenas,0.0
2027-01,1,Normal,Pasajero Lota,UTFSM,0.0
2027-01,1,Normal,Pasajero Lota,Los Cóndores,0.0
2027-01,1,Normal,Pasajero Lota,Higueras,0.0
2027-01,1,Normal,Pasajero Lota,El Arenal,0.0
2027-01,1,Normal,Pasajero Lota,Mercado,0.0
2027-01,1,Normal,Pasajero Lota,Juan Pablo II,0.0
2027-01,1,Normal,Pasajero Lota,Diagonal Biobío,0.0
2027-01,1,Normal,Pasajero Lota,Alborada,0.0
2027-01,1,Normal,Pasajero Lota,Costa Mar,0.0
2027-01,1,Normal,Pasajero Lota,El Parque,0.0
2027-01,1,Normal,Pasajero Lota,Lomas Coloradas,0.0
2027-01,1,Normal,Pasajero Lota,C. Raúl Silva H.,0.0
2027-01,1,Normal,Pasajero Lota,Hito Galvarino,0.0
2027-01,1,Normal,Pasajero Lota,Los Canelos,0.0
2027-01,1,Normal,Pasajero Lota,Huinca,0.0
2027-01,1,Normal,Pasajero Lota,Cristo Redentor,0.0
2027-01,1,Normal,Pasajero Lota,Laguna Quiñenco,0.0
2027-01,1,Normal,Pasajero Lota,Intermodal Coronel,0.0
2027-01,1,Normal,Pasajero Lota,Pasajero Lota,0.0
2027-01,1,Normal,Pasajero Lota,Concepción Centro,0.0
2027-01,1,Normal,Concepción Centro,Hualqui,0.0
2027-01,1,Normal,Concepción Centro,La Leonera,0.0
2027-01,1,Normal,Concepción Centro,Manquimávida,0.0
2027-01,1,Normal,Concepción Centro,Pedro Medina,0.0
2027-01,1,Normal,Concepción Centro,Chiguayante,0.0
2027-01,1,Normal,Concepción Centro,Concepción,0.0
2027-01,1,Normal,Concepción Centro,Lorenzo Arenas,0.0
2027-01,1,Normal,Concepción Centro,UTFSM,0.0
2027-01,1,Normal,Concepción Centro,Los Cóndores,0.0
2027-01,1,Normal,Concepción Centro,Higueras,0.0
2027-01,1,Normal,Concepción Centro,El Arenal,0.0
2027-01,1,Normal,Concepción Centro,Mercado,0.0
2027-01,1,Normal,Concepción Centro,Juan Pablo II,0.0
2027-01,1,Normal,Concepción Centro,Diagonal Biobío,0.0
2027-01,1,Normal,Concepción Centro,Alborada,0.0
2027-01,1,Normal,Concepción Centro,Costa Mar,0.0
2027-01,1,Normal,Concepción Centro,El Parque,0.0
2027-01,1,Normal,Concepción Centro,Lomas Coloradas,0.0
2027-01,1,Normal,Concepción Centro,C. Raúl Silva H.,0.0
2027-01,1,Normal,Concepción Centro,Hito Galvarino,0.0
2027-01,1,Normal,Concepción Centro,Los Canelos,0.0
2027-01,1,Normal,Concepción Centro,Huinca,0.0
2027-01,1,Normal,Concepción Centro,Cristo Redentor,0.0
2027-01,1,Normal,Concepción Centro,Laguna Quiñenco,0.0
2027-01,1,Normal,Concepción Centro,Intermodal Coronel,0.0
2027-01,1,Normal,Concepción Centro,Pasajero Lota,0.0
2027-01,1,Normal,Concepción Centro,Concepción Centro,0.0
2027-01,1,Estudiante,Hualqui,Hualqui,2443.630334238482
2027-01,1,Estudiante,Hualqui,La Leonera,2519.4697498124474
2027-01,1,Estudiante,Hualqui,Manquimávida,4123.922109510008
2027-01,1,Estudiante,Hualqui,Pedro Medina,3830.1927803561257
2027-01,1,Estudiante,Hualqui,Chiguayante,4335.602153634339
2027-01,1,Estudiante,Hualqui,Concepción,105164.2911625639
2027-01,1,Estudiante,Hualqui,Lorenzo Arenas,5019.661931112996
2027-01,1,Estudiante,Hualqui,UTFSM,10326.230011303089
2027-01,1,Estudiante,Hualqui,Los Cóndores,5763.724524702201
2027-01,1,Estudiante,Hualqui,Higueras,7757.4571319167935
2027-01,1,Estudiante,Hualqui,El Arenal,4704.456701568373
2027-01,1,Estudiante,Hualqui,Mercado,6222.469465524801
2027-01,1,Estudiante,Hualqui,Juan Pablo II,5570.741458890016
2027-01,1,Estudiante,Hualqui,Diagonal Biobío,4183.720655057141
2027-01,1,Estudiante,Hualqui,Alborada,1332.132268822656
2027-01,1,Estudiante,Hualqui,Costa Mar,7214.288930730136
2027-01,1,Estudiante,Hualqui,El Parque,2971.1340564217444
2027-01,1,Estudiante,Hualqui,Lomas Coloradas,5159.427335191229
2027-01,1,Estudiante,Hualqui,C. Raúl Silva H.,4568.180005247606
2027-01,1,Estudiante,Hualqui,Hito Galvarino,3597.1664224958163
2027-01,1,Estudiante,Hualqui,Los Canelos,6831.100304641838
2027-01,1,Estudiante,Hualqui,Huinca,7899.958697002926
2027-01,1,Estudiante,Hualqui,Cristo Redentor,5952.513498172576
2027-01,1,Estudiante,Hualqui,Laguna Quiñenco,6870.882899169747
2027-01,1,Estudiante,Hualqui,Intermodal Coronel,12309.38656474721
2027-01,1,Estudiante,Hualqui,Pasajero Lota,0.0
2027-01,1,Estudiante,Hualqui,Concepción Centro,0.0
2027-01,1,Estudiante,La Leonera,Hualqui,5709.529330033343
2027-01,1,Estudiante,La Leonera,La Leonera,1339.9054358468081
2027-01,1,Estudiante,La Leonera,Manquimávida,442.5814577415672
2027-01,1,Estudiante,La Leonera,Pedro Medina,756.2182223904564
2027-01,1,Estudiante,La Leonera,Chiguayante,1192.065439899895
2027-01,1,Estudiante,La Leonera,Concepción,45716.99689401329
